Logged in ftmon_202008271956.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598525821.160593281,99.900,3952.3279843750006,73.875,39,39,37,287.918
1598525822.411262585,99.800,3945.7146093749984,73.75,39,39,38,274.923
1598525823.666472941,99.900,3970.0435625,74.125,39,39,38,284.628
1598525824.893057242,100.000,3969.7879062500015,74.25,39,39,38,277.344
1598525826.133341371,99.900,3939.774156249999,74.375,38,39,38,273.817
1598525827.361383220,99.800,3967.054546875001,74.25,39,39,39,288.884
1598525828.636347494,100.000,3952.589421875001,74.25,39,39,39,282.422
1598525829.964707562,99.900,3940.358484375,74.25,38,39,39,287.916
1598525831.278339079,99.900,3946.6753593750004,74.25,38,39,39,264.093
1598525832.504526148,99.900,3954.3132500000006,74.5,39,39,40,293.188
1598525833.792058077,99.900,3952.342484375,75,39,39,40,264.222
1598525835.061917020,99.900,3942.6856875000017,75,39,39,39,282.892
1598525836.300106783,99.900,3938.4646562499997,75,38,39,39,291.020
1598525837.602478803,99.900,3945.8693593749995,75.125,38,39,41,275.617
1598525838.920714146,100.000,3938.8329531250006,75.375,38,39,41,284.188
1598525840.232672343,100.000,3942.4861874999997,76.125,38,39,41,270.834
1598525841.487263996,100.000,3948.3704218750004,76.25,39,39,41,278.961
1598525842.696058321,99.900,3936.696921875,76.25,39,39,40,300.202
1598525844.013484878,99.900,3935.723078125001,76.25,38,39,40,258.850
1598525845.272721471,99.900,3939.7826718750002,76.375,39,39,41,277.939
1598525846.498934008,100.000,3945.9123750000003,76.5,38,38,41,278.586
1598525847.805927738,99.900,3924.6994843750003,76.875,38,38,41,295.416
1598525849.128447220,100.000,3916.845593750001,76.75,39,39,41,267.599
1598525850.359286137,100.000,3938.1474375,76.75,39,39,41,290.490
1598525851.645402535,100.000,3933.5165937499987,76.875,39,39,41,285.614
1598525852.953000341,99.900,3930.370265625,76.875,38,39,42,267.026
1598525854.210717510,100.000,3920.2624843749986,77,39,39,42,279.852
1598525855.430225568,100.000,3939.199187499998,77,39,39,42,285.603
1598525856.741569924,100.000,3942.4859843750005,76.75,38,39,42,274.578
1598525858.001684008,99.900,3944.7962968750003,77.375,39,39,42,282.183
1598525859.328474706,100.000,3948.510921875,77.25,38,39,42,278.566
1598525860.585176873,100.000,3945.6922343749993,77,39,39,42,287.179
1598525861.935125398,99.900,3931.910046875,77,38,39,42,287.682
1598525863.282270027,99.900,3952.3005468750007,77,39,39,43,268.936
1598525864.517882821,99.900,3946.467406250001,77,39,39,43,268.525
1598525865.731412089,100.000,3933.556828124999,77.25,39,39,43,295.100
1598525867.050642051,99.900,3932.374421874999,77.25,38,39,43,282.703
1598525868.393252956,99.900,3915.9982656250004,77.875,39,39,43,265.910
1598525869.614023046,99.900,3920.8012343750006,77.875,39,39,43,280.954
1598525870.812554908,99.900,3917.2462343750003,77.875,39,39,43,275.431
1598525872.084503595,99.900,3918.650484375,78,38,39,43,302.670
1598525873.448818275,99.900,3900.638375000001,78,39,39,44,263.112
1598525874.678717701,100.000,3930.6913281249995,77.875,39,39,44,276.362
1598525875.911049869,99.900,3917.9293750000006,77.75,39,39,44,287.404
1598525877.202704475,99.900,3918.9006562499994,77.75,38,39,44,276.820
1598525878.449256932,100.000,3930.660578124999,78.25,38,39,43,277.397
1598525879.695685424,99.900,3937.1904218749996,78.5,39,39,43,279.220
1598525880.950329905,99.900,3928.1000468750003,78.5,38,39,43,281.640
1598525882.173852954,99.900,3926.7260156250004,78.125,39,39,43,292.227
1598525883.471698489,99.900,3931.825437500001,78.125,39,39,45,276.997
1598525884.782823479,99.900,3915.0440625000006,77.875,39,39,45,272.279
1598525886.091463492,99.900,3902.5665312499996,77.75,39,39,44,283.720
1598525887.375745450,100.000,3896.0428281250006,77.75,39,39,44,279.490
1598525888.680672138,99.900,3915.351703125,78,39,39,44,272.064
1598525889.951075307,99.900,3905.803203125,78.75,38,38,44,279.678
1598525891.168854158,100.000,3925.69103125,78.75,38,39,45,294.754
1598525892.459695157,99.900,3935.9499375000014,78.75,39,39,45,267.894
1598525893.690025938,100.000,3927.1718281249996,78.75,38,39,44,285.610
1598525894.972589638,99.900,3916.3800468749987,78.5,39,39,44,279.211
1598525896.276648313,100.000,3927.714671875001,78.5,39,39,45,279.966
1598525897.482714246,99.900,3942.8219062499993,79,39,39,45,277.415
1598525898.717108003,99.900,3911.4906406249997,79.125,39,39,45,281.283
1598525899.993625198,100.000,3914.809062500001,79.125,39,39,45,273.523
1598525901.248940441,99.900,3907.100750000001,78.75,38,39,45,284.612
1598525902.555464345,100.000,3927.8286093750003,78.75,38,39,45,283.287
1598525903.808647731,100.000,3919.8145937499994,78.75,39,39,46,279.737
1598525905.088220847,100.000,3912.8507031249983,78.75,39,39,46,270.667
1598525906.340522471,99.800,3935.2960312500004,78.875,39,39,45,285.064
1598525907.561944882,100.000,3933.7691250000016,79.375,39,39,45,283.113
1598525908.835057094,99.900,3937.2653437500003,79.5,39,39,46,276.219
1598525910.089717633,99.900,3917.2155468749997,79.375,39,39,46,281.419
1598525911.334978627,99.900,3929.7403124999983,79.375,39,39,46,282.175
1598525912.637552532,100.000,3928.816640625,79.375,39,39,46,278.582
1598525913.881113304,99.900,3910.53046875,79,38,39,46,276.273
1598525915.149556047,99.900,3920.626468749999,78.5,38,38,46,278.356
1598525916.440562573,99.900,3915.1419999999994,78.5,38,39,46,277.810
1598525917.652407690,99.900,3922.2632812499996,78.5,39,39,46,280.719
1598525918.910293136,100.000,3921.0139218749996,78.5,39,39,46,288.693
1598525920.190101944,100.000,3911.066093749999,78.5,39,39,46,269.762
1598525921.401956310,99.900,3916.1119375000007,78.5,38,39,46,280.244
1598525922.562980436,100.000,3918.6683437500005,78.75,38,39,46,285.794
1598525923.831359506,99.900,3937.7902187499994,79.25,39,39,46,282.977
1598525925.103562411,99.900,3907.831140625001,79.25,39,39,46,275.781
1598525926.376887819,99.900,3895.1048125,78.875,39,39,46,289.373
1598525927.667523331,99.900,3944.0810781250007,79,39,39,46,268.135
1598525928.853673056,99.900,3905.4794843750005,79,38,39,46,279.974
1598525930.170577560,100.000,3906.83078125,78.625,39,39,46,281.272
1598525931.406750998,100.000,3909.8424687499987,78.875,39,39,46,281.301
1598525932.698230172,100.000,3921.9119999999994,79.375,39,39,46,274.688
1598525933.925535536,99.900,3940.22303125,79.625,38,39,46,306.158
1598525935.281615849,99.900,3906.8475000000003,80,39,39,46,261.413
1598525936.536763936,99.900,3927.11084375,80,39,39,46,286.608
1598525937.811404368,99.900,3923.9370625000006,79.5,39,39,46,272.183
1598525939.022805374,100.000,3931.1106406249996,79.5,39,39,47,279.666
1598525940.269145472,99.900,3937.243859375,80.125,39,39,47,281.714
1598525941.571293327,99.800,3924.9486875000007,80.25,38,39,47,278.237
1598525942.828334691,99.900,3912.0992031249993,80,39,39,47,288.895
1598525944.108780633,99.900,3956.604265625001,80,38,39,47,272.018
1598525945.307171532,99.900,3943.788296875,79.625,39,39,47,283.173
1598525946.589269488,99.800,3927.1812968750005,79.5,38,39,46,286.063
1598525947.919474360,100.000,3911.9748749999994,79.5,39,39,46,273.674
1598525949.179689275,100.000,3924.131578125001,79.5,39,39,47,293.272
1598525950.497519438,99.900,3901.10784375,79.375,38,39,47,274.288
1598525951.817752924,100.000,3890.772468750001,79.375,39,39,47,268.926
1598525953.033752116,100.000,3883.093484374999,79.25,39,39,47,290.110
1598525954.257582654,99.900,3899.9739375000004,79,39,39,47,267.443
1598525955.486969812,100.000,3912.0398124999997,79,39,39,47,278.554
1598525956.764784066,99.900,3895.996828125001,79.625,39,39,47,284.182
1598525958.012255185,99.900,3898.3756093750003,80.375,39,39,47,275.620
1598525959.271722418,99.900,3921.653953124999,80.875,39,39,47,281.005
1598525960.554414055,99.900,3937.5347187499997,81.25,38,39,47,288.570
1598525961.774019891,99.900,3916.1776718750007,81,38,39,47,267.687
1598525963.039349646,99.900,3915.463453125,80.875,39,39,47,286.545
1598525964.349483719,99.900,3928.8946093749987,80.75,39,39,47,281.249
1598525965.693564434,99.900,3925.591015625,80.625,39,39,47,287.488
1598525966.991126310,99.800,3913.8106249999987,80.75,38,39,47,272.518
1598525968.229549025,100.000,3907.0593281250003,80.75,39,39,47,279.906
1598525969.596872019,99.900,3939.7063906250005,80.75,39,39,47,278.692
1598525970.855247191,99.900,3923.752359375001,80.875,39,39,47,271.237
1598525972.078870999,99.900,3938.4507968750013,81,38,39,48,291.978
1598525973.386222119,99.900,3937.640859375,81.25,39,39,48,286.756
1598525974.684287458,100.000,3908.6790937499986,81,39,39,48,278.259
1598525975.990568406,100.000,3937.3668437499996,80.875,39,39,48,273.938
1598525977.272439369,99.800,3930.1048593749997,81,39,39,48,270.400
1598525978.513203669,99.900,3939.1697812499992,81,39,39,48,289.747
1598525979.851020458,100.000,3917.6227812500006,80.75,39,39,48,269.575
1598525981.065167221,99.900,3925.142406250001,80.75,39,40,48,283.882
1598525982.312187964,100.000,3920.6901874999985,80.75,39,39,48,279.309
1598525983.561501396,99.900,3911.045421875,80.75,39,39,48,290.894
1598525984.803711782,99.900,3906.388249999999,80.75,39,39,48,274.089
1598525986.012380447,100.000,3915.612031249999,80.75,39,39,48,277.746
1598525987.302705617,99.900,3937.723374999999,81,39,39,48,273.193
1598525988.488022626,99.800,3926.381484374999,81,39,39,48,291.744
1598525989.748181681,99.800,3930.4282812499987,81,39,39,48,272.162
1598525991.078169644,100.000,3928.479156249999,81.125,39,39,48,278.746
1598525992.347878875,99.800,3931.8489218749983,81.75,39,39,48,289.092
1598525993.627577786,99.900,3924.882484375001,81.875,39,39,49,280.066
1598525994.942008857,100.000,3919.5953437500007,81,38,39,49,274.572
1598525996.212841850,100.000,3926.2772500000005,80.75,39,39,48,280.242
1598525997.426873070,99.800,3930.200296874998,80.75,39,39,48,277.903
1598525998.678731604,99.900,3930.288453124999,80.875,39,39,48,280.476
1598526000.009630153,99.900,3927.1097968749996,81,39,39,48,276.866
1598526001.270496378,99.900,3925.7954218749996,81.25,39,39,49,284.677
1598526002.590609305,99.900,3913.8366875,81,39,39,49,281.895
1598526003.889391860,99.800,3913.2898906250016,80.75,39,39,49,287.120
1598526005.196414875,99.900,3932.3167031249995,81,39,39,49,275.507
1598526006.476270934,99.900,3932.69925,81.25,39,39,49,277.613
1598526007.770274539,99.900,3940.2252187499994,81.5,39,39,49,272.642
1598526009.026741963,99.900,3930.0702499999998,81.625,39,39,49,294.821
1598526010.395219315,99.900,3921.0535156249994,81.5,40,40,49,274.772
1598526011.692402013,99.900,3911.370109375001,81.25,39,39,49,272.616
1598526012.980177789,99.900,3893.5882499999993,81.125,39,39,49,282.437
1598526014.241295528,99.700,3933.522703125,81,39,39,49,274.631
1598526015.472503256,100.000,3912.827578125001,81,39,39,49,282.671
1598526016.751023071,99.900,3924.9471875,81,39,39,49,284.044
1598526018.006280411,99.900,3935.8254687499984,81,39,39,49,272.118
1598526019.308049208,99.900,3942.4028124999995,81.625,39,39,49,285.639
1598526020.628183377,99.900,3938.4585312499994,81.625,39,39,49,285.902
1598526021.903239245,99.900,3957.233328125,82,39,39,49,268.768
1598526023.159604736,99.900,3910.3765937499993,81.25,39,39,49,287.064
1598526024.507435052,99.900,3910.802484375001,81.25,39,39,49,275.864
1598526025.741941348,99.800,3931.0625468749995,81.25,39,39,49,283.281
1598526027.041779314,99.900,3907.8675312500004,81.25,38,39,49,273.777
1598526028.200647884,100.000,3913.7907812500016,81,39,39,49,288.967
1598526029.481776012,99.900,3891.2431562499987,80.75,39,39,49,278.651
1598526030.717694756,100.000,3914.7135156250006,80.75,39,39,49,280.005
1598526031.996899399,100.000,3887.331671875,80.875,39,39,49,273.391
1598526033.217173285,99.800,3894.304390625001,80.75,39,39,49,277.176
1598526034.471128159,99.900,3909.9548437500002,80.75,39,39,49,284.224
1598526035.712087520,100.000,3903.455796875,80.625,39,39,49,290.628
1598526037.001554479,100.000,3899.793531249999,80.375,39,39,49,279.230
1598526038.275650447,99.900,3907.245109374999,80.375,40,40,49,268.993
1598526039.512997549,99.900,3912.7083437500005,80.25,39,39,50,281.497
1598526040.787223753,99.900,3912.7785156249993,80.25,39,39,50,277.960
1598526042.037053479,100.000,3889.8373906249994,79.875,39,39,49,281.837
1598526043.339287809,99.900,3893.0368124999995,79.875,39,39,49,275.630
1598526044.582718303,99.900,3913.044546875001,79.875,39,39,49,282.142
1598526045.841806008,99.900,3895.563015625001,80,39,39,49,279.982
1598526047.050583801,100.000,3913.2512500000003,80.25,39,39,50,285.126
1598526048.364961044,99.900,3917.305671875,80.75,39,39,50,274.577
1598526049.607189730,99.900,3894.3934843749994,80.75,39,39,50,291.219
1598526050.930216518,100.000,3902.636015625,80.75,39,39,50,270.059
1598526052.199468280,99.900,3933.320984375,80.75,39,39,50,284.770
1598526053.497667018,100.000,3909.429171875,80.75,38,39,50,280.162
1598526054.745340875,99.900,3910.014171874999,80.75,39,39,50,279.178
1598526055.949813826,100.000,3891.8758281249998,80.625,39,39,50,271.505
1598526057.258291302,100.000,3906.8107656249995,80.625,39,39,50,300.449
1598526058.605531261,99.900,3915.705468749999,80.75,39,39,50,260.808
1598526059.878203982,99.900,3918.0351562500005,80.75,39,39,50,280.079
1598526061.065453442,99.900,3920.240578125,81,40,40,50,295.237
1598526062.308400393,99.900,3925.62934375,80.875,39,39,50,268.750
1598526063.549690988,99.900,3933.234312499998,81.5,39,39,50,280.590
1598526064.817163763,99.900,3903.9560312500007,81.25,39,40,50,298.465
1598526066.139886941,100.000,3896.7891718750016,80.75,39,39,50,266.073
1598526067.409542309,99.900,3906.1830156249994,80.75,39,39,50,288.882
1598526068.678381004,99.900,3908.00521875,80.875,40,40,50,264.600
1598526069.976076060,99.900,3925.065,81,39,39,50,279.392
1598526071.181141191,99.900,3926.7050624999993,81,39,39,50,279.752
1598526072.397063633,99.900,3902.019515625,80.625,39,40,50,292.888
1598526073.715823269,100.000,3892.642890625,80.375,39,39,50,264.776
1598526074.899158060,99.900,3898.1211562499993,80.25,39,39,50,287.255
1598526076.151541690,99.900,3925.838656250001,80.5,39,39,50,282.801
1598526077.450587111,99.900,3900.803296874999,80,39,39,50,269.856
1598526078.705687373,100.000,3882.489921875,79.625,39,39,50,282.417
1598526079.965000096,99.800,3908.765734375001,79.75,39,39,50,279.498
1598526081.208877463,99.900,3923.17234375,80.375,39,39,50,277.299
1598526082.408875162,99.900,3887.7503125000007,80.25,39,39,50,287.233
1598526083.719958372,99.900,3895.8711093750007,80.125,39,39,50,291.918
1598526085.056808744,99.900,3878.607390625,80,40,40,50,276.271
1598526086.421529247,100.000,3906.7086093750013,79.75,39,40,50,269.363
1598526087.654649338,99.900,3906.902453124999,79.75,39,39,50,292.005
1598526088.929025380,99.900,3882.6593906249987,79.75,40,40,50,268.056
1598526090.153052153,99.900,3929.756890625,80,40,40,50,284.091
1598526091.427418735,99.900,3883.749187499999,80.25,39,39,50,282.549
1598526092.688373126,99.900,3906.8648124999995,80.5,39,39,50,275.779
1598526094.039310979,99.900,3910.58009375,80.75,39,39,50,275.243
1598526095.315718428,100.000,3888.6382500000013,80,39,39,50,283.424
1598526096.571860612,99.900,3887.828578125001,79.75,39,40,50,284.850
1598526097.859950363,99.900,3896.053593749999,79.625,40,40,50,279.952
1598526099.131225353,100.000,3881.8093437499992,79.625,39,39,50,275.341
1598526100.406801768,99.900,3889.5737656250008,79.5,40,40,50,287.317
1598526101.651232485,99.900,3891.23646875,79.5,39,40,50,272.474
1598526102.922329632,99.900,3893.8967187499993,79.5,39,39,50,287.688
1598526104.183359735,99.900,3875.835093749999,79.5,39,40,50,271.524
1598526105.456530704,100.000,3887.912406249999,79.625,39,39,50,282.170
1598526106.750406341,100.000,3911.2610937500003,79.75,39,39,50,281.947
1598526108.031625875,99.900,3894.1412499999997,79.75,39,40,50,273.640
1598526109.280284357,99.900,3893.59575,79.75,39,40,50,295.080
1598526110.595136708,99.900,3893.088546875002,79.625,39,39,50,264.261
1598526111.823512086,99.900,3895.938796875001,80,39,40,50,277.412
1598526113.017090947,99.900,3887.891640625001,80,40,40,50,283.605
1598526114.280566607,99.900,3901.2312343750004,80,39,39,50,294.732
1598526115.595358750,99.900,3885.1182656250016,79.5,39,40,50,264.063
1598526116.882862761,100.000,3892.7498593749997,79.625,39,39,50,282.491
1598526118.148986181,100.000,3918.5037500000008,80.875,39,40,50,277.081
1598526119.444940816,99.900,3893.421828125,81.25,39,39,50,288.419
1598526120.742509726,99.900,3890.0534062499996,80.75,39,40,50,271.271
1598526121.979566382,99.900,3889.0548593749986,80.25,39,40,50,286.292
1598526123.300145962,99.900,3871.3252031250004,80,39,40,50,275.628
1598526124.582823117,100.000,3890.1192031250007,80,39,40,50,278.315
1598526125.829358216,99.900,3913.6631562500006,80.375,39,40,50,279.197
1598526127.076965258,100.000,3908.4206250000007,80.375,40,40,50,286.364
1598526128.361903507,100.000,3898.6569062500002,80.5,39,39,51,293.958
1598526129.685772039,100.000,3881.1996093749995,80.375,40,40,51,266.490
1598526130.947756569,99.900,3884.89121875,80.625,39,40,51,270.219
1598526132.160128305,100.000,3918.4340312500008,81,39,40,51,284.758
1598526133.419087282,99.900,3911.7053906250007,81.25,39,40,50,280.232
1598526134.702860305,99.900,3902.0171874999996,81.125,40,40,50,291.813
1598526136.018097977,99.900,3902.6299531249997,80.75,39,40,51,264.840
1598526137.258593566,100.000,3904.3826875000004,80.5,40,40,51,280.556
1598526138.491593734,99.900,3882.193593750001,80.25,39,40,50,286.587
1598526139.766742350,100.000,3903.216937500001,80,39,39,50,280.379
1598526141.038550294,100.000,3876.9570937500002,79.875,39,40,50,282.899
1598526142.321289783,99.800,3922.1865000000003,80.5,39,40,50,269.771
1598526143.599254830,100.000,3927.900109375001,80.75,39,39,50,279.349
1598526144.842013302,99.900,3893.0150781250004,80.25,39,39,50,284.118
1598526146.103649040,99.900,3901.0968593749994,80,40,40,51,286.054
1598526147.385690437,100.000,3913.4516562500007,80,39,39,51,271.243
1598526148.601658974,100.000,3881.983906250001,79.875,39,39,51,287.134
1598526149.810457667,100.000,3882.7249062499995,79.875,39,40,51,287.015
1598526151.113818667,99.900,3893.3781093750013,80,39,40,51,271.728
1598526152.407667450,100.000,3917.531015624999,80.375,39,40,51,280.896
1598526153.707280229,99.900,3897.3901718750003,81,40,40,51,292.357
1598526155.057148282,99.900,3918.980734375,81,40,40,51,269.438
1598526156.366524499,99.800,3921.8350312499983,81,40,40,51,269.435
1598526157.561236522,99.900,3920.576515624999,81.375,39,39,51,290.599
1598526158.819103459,100.000,3916.229390625,81.375,39,40,51,280.013
1598526160.142549860,100.000,3898.648953124998,81.5,40,40,51,270.187
1598526161.414801020,100.000,3913.1249687499994,80.75,40,40,51,295.332
1598526162.711871584,99.900,3915.2603750000007,80.75,40,40,51,267.461
1598526163.990585510,99.900,3904.496109375,80.875,40,40,51,280.491
1598526165.233771046,99.900,3902.3776718749973,80.875,40,40,51,276.130
1598526166.509170534,99.900,3908.740765624999,80.875,39,40,51,289.993
1598526167.816762420,99.900,3907.4052031249994,81,40,40,51,269.362
1598526169.031347451,99.900,3895.5202343749997,81,40,40,51,287.258
1598526170.330531565,100.000,3898.9779375000007,81.25,39,40,51,283.596
1598526171.646471275,100.000,3884.8129999999996,81.25,40,40,51,286.181
1598526172.981202580,99.900,3902.9119062500004,81.25,40,40,51,287.190
1598526174.308065394,99.900,3901.362062500001,81.25,40,40,51,276.437
1598526175.612263433,99.900,3885.6259531250016,81.25,39,39,51,262.115
1598526176.860625890,100.000,3893.4118125,81.25,40,40,51,280.820
1598526178.180976817,100.000,3897.5365937500014,81,39,40,51,279.684
1598526179.492881006,99.900,3897.470234375002,80.875,40,40,51,281.307
1598526180.767065692,99.900,3896.1158281250005,81,39,39,51,274.890
1598526182.051421972,99.900,3907.128578125001,80.875,40,40,51,304.125
1598526183.358064098,99.900,3890.893531249999,80.5,40,40,51,257.556
1598526184.567326467,100.000,3884.991109375001,80,39,40,52,282.264
1598526185.833280034,99.900,3892.7239218750005,80,39,40,52,274.472
1598526187.074337947,100.000,3888.0798281250004,80,40,40,52,283.571
1598526188.293550431,99.900,3896.3251406250015,80,39,40,52,284.317
1598526189.594860578,99.900,3896.9679375000005,80.125,39,39,52,278.619
1598526190.872528665,99.900,3883.0045312499997,80.125,39,40,52,276.355
1598526192.155249975,100.000,3889.6423125000006,80.125,39,40,52,280.500
1598526193.361335650,100.000,3885.2281718750005,80,40,40,52,284.609
1598526194.649976378,100.000,3887.874359375,80.125,39,39,52,277.462
1598526195.881328723,99.900,3904.138578125,80.75,39,40,52,280.117
1598526197.188987732,99.900,3870.9365625,80.875,39,40,52,279.451
1598526198.485675840,99.900,3896.0334687500003,80.875,40,40,52,290.413
1598526199.838022230,99.900,3889.941468749999,80.5,39,40,52,265.236
1598526201.091854650,99.900,3877.7866249999984,80.5,39,39,52,283.353
1598526202.306694887,99.900,3908.61559375,80.5,39,40,51,287.405
1598526203.550461827,99.900,3885.38996875,80,40,40,51,272.635
1598526204.787133436,99.900,3884.5317812499993,79.875,40,40,52,282.781
1598526206.085501523,100.000,3893.2351562500003,80.625,39,40,52,281.841
1598526207.333789348,99.900,3911.45275,81.75,39,40,52,278.563
1598526208.625627300,100.000,3885.1082500000007,81.5,40,40,52,281.564
1598526209.857998404,99.900,3893.5305937499998,81,39,40,52,279.224
1598526211.173038117,100.000,3898.022328124999,80.625,40,40,52,280.420
1598526212.426913955,99.900,3906.7917812500004,80.5,40,40,52,294.517
1598526213.782553848,99.900,3899.6762343749997,80.875,39,40,52,276.764
1598526215.145007755,99.900,3891.5591249999998,80.75,40,40,52,269.223
1598526216.399770727,99.900,3888.9324375,80.375,40,40,52,274.243
1598526217.733442538,100.000,3910.5398750000004,80.25,40,40,52,281.946
1598526218.970890492,99.900,3897.073546875001,80.25,39,40,52,281.707
1598526220.248032452,99.900,3911.5084218750003,81,40,40,52,276.879
1598526221.500067307,99.900,3911.0694062499983,81.375,39,39,52,283.324
1598526222.805295303,99.900,3901.776875,81.25,40,40,52,277.175
1598526224.057203226,99.800,3889.9758281250006,81.25,40,40,52,276.880
1598526225.268675218,100.000,3905.3306875,81.25,40,40,52,293.509
1598526226.606120762,99.900,3885.897031250001,81.25,40,40,52,267.540
1598526227.817727614,99.900,3887.6576093750014,80.625,39,40,52,283.795
1598526229.069111669,99.900,3897.7108125000013,80.625,39,40,52,291.085
1598526230.393003883,100.000,3903.728265625001,81.25,39,40,52,279.613
1598526231.679429409,100.000,3908.3367031250004,81.25,40,40,52,264.420
1598526232.899871627,99.900,3893.4897343749994,81.25,39,40,52,278.057
1598526234.120046175,99.900,3912.2014999999997,81.5,40,40,52,285.921
1598526235.394379345,99.900,3902.4283437500003,81.625,40,40,52,277.064
1598526236.639795639,100.000,3904.894765625,81.625,39,40,52,280.569
1598526237.863689282,99.900,3884.8916249999993,81.25,40,40,52,278.881
1598526239.089252983,100.000,3893.7266406249987,81,40,40,52,286.483
1598526240.360932205,99.900,3906.288656249998,80.875,40,40,52,277.631
1598526241.665356261,99.800,3906.535515625,80.875,40,40,52,283.995
1598526242.960977611,99.900,3909.414625000001,81,40,40,53,269.921
1598526244.238208492,99.900,3902.7569375000007,80.875,40,40,53,282.780
1598526245.528149641,99.900,3886.2053906249994,80.75,40,40,52,284.354
1598526246.784308494,99.900,3907.9212812500004,81.125,40,40,52,271.487
1598526248.027062914,99.900,3885.2770625,81.125,40,40,52,299.632
1598526249.327572172,99.900,3891.3058125000007,81.25,40,40,52,263.322
1598526250.553344068,99.900,3894.564156249999,81.25,40,40,52,278.461
1598526251.820839001,100.000,3901.8168593750015,81.375,40,40,52,279.650
1598526253.104346274,99.900,3929.065781250001,81.375,40,40,52,282.045
1598526254.313534741,99.900,3905.0782187500004,81,40,40,52,282.265
1598526255.552568395,99.900,3891.015484375,80.875,40,40,52,282.710
1598526256.836392114,100.000,3897.394468749999,81,39,40,52,271.308
1598526258.051044709,100.000,3880.429046875,81,40,40,52,284.473
1598526259.274643428,100.000,3900.2741406250007,81,40,40,52,285.542
1598526260.580808545,99.900,3903.870765625,81,40,40,52,274.187
1598526261.811497474,99.900,3893.0964218750014,81.25,40,40,52,280.958
1598526263.142156765,99.900,3881.259562500001,81.375,40,40,52,286.376
