Logged in ftmon_202008300439.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598730003.207901650,.400,2199.8565781250004,33.5,37,37,32,42.165
1598730004.382103726,.100,2199.8607968749993,33.625,37,37,32,40.557
1598730005.438004266,.100,2199.9036874999997,33.75,37,37,32,43.051
1598730006.507974172,0,2199.7647812499995,33.75,38,38,32,42.802
1598730007.558013146,0,2199.8990156249997,33.75,37,37,32,42.191
1598730008.618350335,0,2199.851125,33.75,37,37,32,41.543
1598730009.681952948,.100,2199.8045625000004,33.75,37,38,32,41.586
1598730010.737806594,0,2199.805859375,33.75,37,37,32,41.497
1598730011.788066966,0,2199.897078125,33.75,37,37,32,41.219
1598730012.847667783,0,2199.871265625,33.75,37,37,32,40.756
1598730013.908149101,.500,2199.896828125,33.75,37,38,32,39.859
1598730015.091092645,0,2199.8961875000005,33.625,37,37,32,40.274
1598730016.138121357,0,2199.874140625,33.5,37,37,32,39.814
1598730017.198236674,0,2199.865234375,33.625,37,37,32,40.369
1598730018.247983287,.100,2199.88765625,33.625,37,37,32,41.882
1598730019.318373473,0,2199.8636718749995,33.625,37,37,32,41.886
1598730020.538460173,.400,2199.8958437500005,33.625,37,37,32,40.629
1598730021.607476062,0,2190.774640624999,33.625,37,37,32,41.000
1598730022.667621834,.100,2199.895984375001,33.625,38,38,32,39.244
1598730023.727502584,0,2199.8898125,33.5,37,37,32,41.173
1598730024.788479029,.300,2199.8846093750003,33.75,37,37,32,42.017
1598730025.969866916,.100,2199.8829218749997,33.75,37,38,32,40.141
1598730027.017905090,0,2199.870875000001,33.75,37,37,32,42.515
1598730028.077752732,0,2199.88209375,33.75,37,37,32,41.863
1598730029.138254138,.100,2199.9037031249995,33.75,38,38,32,41.250
1598730030.208033191,.300,2199.8827500000007,33.75,38,38,32,39.468
1598730031.363905531,.100,2199.87153125,33.75,37,37,32,41.129
1598730032.417947616,0,2199.8758125,33.75,37,38,32,39.104
1598730033.468551006,66.000,3984.8207968749994,62.375,37,38,32,201.330
1598730034.788275965,100.000,3973.6006718749995,64.5,37,37,32,292.348
1598730036.133916017,100.000,3954.8004999999994,66.375,37,37,32,264.472
1598730037.398001101,100.000,3964.132859375001,68.125,37,37,32,281.291
1598730038.687671365,99.900,3968.5885312500004,68.875,37,37,33,279.864
1598730039.949750336,99.900,3970.6921093749997,69.75,37,37,33,271.088
1598730041.133799130,99.900,3959.9267656249995,69.75,37,38,33,290.856
1598730042.417906024,99.900,3991.4077343749996,70.375,37,37,33,277.760
1598730043.656022722,99.800,3978.173015625001,70.75,37,37,33,285.639
1598730044.904373171,99.900,3971.0512656249994,71,37,37,33,266.910
1598730046.131694648,100.000,3957.6388281249997,71,37,37,33,282.670
1598730047.432596215,99.900,3966.6253124999994,71,37,37,33,280.858
1598730048.676928456,99.900,3973.8088750000006,70.875,37,37,33,294.774
1598730050.002849576,99.800,3971.7291718750007,71.125,37,37,33,262.906
1598730051.288566294,99.900,3975.067140625001,71.125,37,37,33,290.287
1598730052.568264782,99.900,3957.325515624999,71.125,37,37,33,284.653
1598730053.818891296,99.900,3980.234484375001,71.875,37,38,33,279.408
1598730055.067465988,99.900,3960.9992812500013,72.25,37,37,33,276.264
1598730056.340838146,100.000,3970.4705312499987,72.5,37,37,33,275.084
1598730057.602617506,99.900,3975.926390625,72.5,37,37,33,285.138
1598730058.882316883,99.900,3965.8809374999996,72.75,37,37,33,270.216
1598730060.122617472,99.900,3978.8949687499994,74,37,37,33,278.341
1598730061.396095356,99.900,3972.959,74.125,37,37,33,280.986
1598730062.611087566,99.900,3969.420468750001,74.25,37,37,33,306.726
1598730063.895017576,99.900,3973.244406250001,74.25,37,37,34,268.661
1598730065.241481578,99.900,3954.743937499999,74,37,37,34,276.374
1598730066.497246730,99.900,3967.332796875001,74.75,37,37,34,268.672
1598730067.823380162,99.900,3965.93009375,75.25,37,37,34,281.646
1598730069.069524998,99.900,3955.7532343749995,74.625,37,38,34,282.867
1598730070.364085468,99.900,3956.5607656249995,74.5,37,37,34,278.803
1598730071.600785952,99.900,3963.581109375001,74.5,37,37,34,289.570
1598730072.936835889,99.800,3967.8618437500004,74.5,37,37,34,268.668
1598730074.203486149,100.000,3975.0787031249997,74.25,37,37,34,283.385
1598730075.522891849,99.900,3982.16528125,74.125,37,37,34,289.022
1598730076.840654322,99.900,3967.3286718749987,74.125,37,37,34,276.434
1598730078.150873240,99.900,3968.592734374999,74.25,37,37,34,273.115
1598730079.438368912,99.900,3963.0798593749987,74.75,37,37,34,282.057
1598730080.740315538,100.000,3971.0837812500004,74.875,37,37,34,279.786
1598730082.013678977,99.900,3965.5419999999986,75,37,38,35,288.048
1598730083.275528626,99.900,3973.367640625,75,38,38,35,268.268
1598730084.613649770,99.900,3966.689593749999,75.25,37,38,35,274.954
1598730085.862368308,99.900,3963.6548125,75.25,38,38,35,281.843
1598730087.148431762,100.000,3968.452453125001,75.25,37,38,36,296.520
1598730088.541757973,99.900,3965.0676874999995,75.625,37,38,36,264.652
1598730089.772575624,100.000,3974.891609375,75.75,37,37,37,293.223
1598730091.029543742,100.000,3971.951531250001,75.75,38,38,37,267.746
1598730092.292821697,100.000,3969.060468750001,75.75,37,37,37,281.026
1598730093.572235876,99.900,3972.135156249999,76,37,37,37,274.880
1598730094.801697866,100.000,3966.9379218750005,76,37,38,36,282.845
1598730096.142839621,99.900,3990.9200156249995,76.5,37,37,36,287.268
1598730097.467754733,99.900,3988.3056250000004,77.625,37,37,37,287.403
1598730098.801036416,99.900,3983.60084375,78.25,37,37,37,269.223
1598730100.056588581,99.900,3975.6803124999983,78.25,37,37,37,276.309
1598730101.278458521,99.900,3967.8055000000004,78,37,37,37,287.810
1598730102.570101409,99.900,3971.172078125,77.75,37,37,37,280.069
1598730103.863143681,99.900,3969.27590625,77.625,37,37,37,285.170
1598730105.162820016,99.900,3975.3527499999996,77.5,38,38,37,266.499
1598730106.462693730,100.000,3980.6880468749987,77.5,38,38,37,278.287
1598730107.682658775,99.600,3968.9466875,76.875,37,37,38,285.975
1598730108.964855234,99.900,3961.603625,76.5,37,38,38,273.620
1598730110.189970408,99.900,3967.9547656250006,76.25,38,38,38,283.619
1598730111.380453729,99.900,3949.577890625001,75.75,37,37,38,274.473
1598730112.624774408,99.900,3945.8534375,75.625,37,37,38,292.973
1598730113.934768543,99.900,3956.6840781249994,75.25,38,38,38,270.791
1598730115.175203963,99.900,3946.8906874999993,75.25,38,38,38,278.553
1598730116.415765419,99.900,3951.1929843750004,75.25,37,38,38,295.207
1598730117.720139259,99.900,3969.6405625000016,75.25,38,38,38,276.695
1598730119.024223503,99.900,3957.394109375001,75.375,37,38,38,272.661
1598730120.238475509,99.900,3949.5649531250015,75.375,37,37,39,291.934
1598730121.518675651,99.900,3955.7911718749997,75.25,37,37,39,277.325
1598730122.853549796,99.900,3953.2382031250004,75.5,37,38,39,265.352
1598730124.111957029,100.000,3958.4593749999995,75.625,37,37,39,292.783
1598730125.436419644,99.900,3951.634546875001,76.375,38,38,39,276.923
1598730126.751066836,99.900,3957.8541406250006,76.75,37,38,39,274.131
1598730128.064057675,99.900,3954.142265625,76.75,37,37,39,292.139
1598730129.378896978,99.800,3969.1342031250006,77,38,38,39,263.842
1598730130.682908408,99.800,3959.2586093750006,77.25,38,38,39,279.999
1598730131.891881574,99.900,3963.654906249999,77,37,37,39,282.074
1598730133.151648546,100.000,3960.8040625000003,76.875,38,38,39,284.940
1598730134.403538418,100.000,3953.1593281250007,76.875,38,38,39,274.204
1598730135.634660479,100.000,3939.8141250000017,76.875,38,38,40,297.924
1598730136.934027007,99.900,3967.0633124999995,77.125,38,38,40,264.178
1598730138.202896641,99.800,3967.9629062499994,77.375,37,38,40,284.875
1598730139.452188119,99.900,3963.2679062499988,76.875,37,37,40,295.388
1598730140.759304119,99.900,3958.98915625,76.75,38,38,40,261.548
1598730142.032792433,100.000,3940.4367187499993,76.75,37,38,40,282.751
1598730143.275965480,99.900,3935.245281249999,76.75,37,38,40,277.691
1598730144.569919101,100.000,3960.417703125001,77.5,37,37,40,276.322
1598730145.787281635,99.900,3943.742999999999,77.375,37,37,40,277.617
1598730147.046188570,99.900,3948.4894062500002,76.625,38,38,40,288.030
1598730148.276857584,99.900,3940.0129531249995,76.375,38,38,40,279.378
1598730149.563412226,100.000,3959.8274687499998,76.25,37,38,40,273.773
1598730150.784620564,100.000,3933.286921875,75.875,37,37,41,280.176
1598730152.065799159,99.900,3939.3438437500017,76,38,38,41,285.414
1598730153.323817128,99.800,3943.324078125,76.625,38,38,41,278.430
1598730154.563454784,99.900,3950.5230781249993,77.125,37,37,41,290.704
1598730155.880258509,100.000,3940.3835625000006,77.25,38,38,41,282.573
1598730157.160481653,99.900,3945.887390625,77,38,38,41,282.126
1598730158.482459919,99.900,3946.110796875,76.75,38,38,41,273.018
1598730159.764770658,99.900,3926.1290781249995,76.25,37,38,41,285.816
1598730161.046591271,99.800,3924.672453125,76.125,38,38,41,260.811
1598730162.310008103,99.800,3946.7099531249987,76.125,37,38,41,286.986
1598730163.527168341,99.900,3947.5889999999995,76.625,38,38,42,277.654
1598730164.767753510,99.900,3945.0243125000006,77.125,38,38,42,280.308
1598730166.128642454,100.000,3934.490515625,77,38,38,41,278.175
1598730167.396182256,100.000,3954.060812499998,77,37,37,41,277.438
1598730168.624901236,99.900,3930.871343749999,76.75,37,37,42,283.247
1598730169.918506674,99.900,3944.0943281249984,76.75,38,38,42,282.672
1598730171.201282457,100.000,3943.6232343750003,76.625,37,38,42,275.897
1598730172.452783251,99.900,3940.7385468750003,76.5,38,38,42,275.831
1598730173.696709823,99.900,3937.1829531250005,77.5,38,38,42,286.552
1598730174.922553954,99.900,3938.9339999999997,78,38,38,42,272.049
1598730176.170931948,99.900,3930.236109375,77.75,38,38,42,286.178
1598730177.339360212,99.900,3950.0870781250005,77.25,38,38,42,281.328
1598730178.712108661,99.900,3958.1592031249993,76.375,37,38,42,282.281
1598730179.956803662,100.000,3946.968328125,76.375,38,38,42,279.392
1598730181.213628485,100.000,3937.59796875,76.375,37,37,43,273.122
1598730182.435196731,99.900,3947.073484375,76.75,37,38,43,280.322
1598730183.695849728,100.000,3940.035921874999,76.875,38,38,43,284.264
1598730184.962419486,99.900,3938.2464843750004,76.75,37,38,43,282.973
1598730186.243538990,99.900,3933.158468750001,76.625,37,38,43,279.754
1598730187.541111070,99.900,3929.9868281250006,76.375,38,38,43,272.754
1598730188.792411118,100.000,3936.5243593750006,76.375,38,38,43,280.370
1598730190.002960331,99.900,3948.335296875,76.25,38,38,43,276.622
1598730191.300563587,99.900,3939.355515625,75.875,38,38,43,280.079
1598730192.541729756,99.900,3951.5260312499995,76.25,37,38,43,289.883
1598730193.844288695,99.900,3926.8297499999994,76.5,38,38,44,276.855
1598730195.124574353,99.900,3938.1104218749992,76.625,38,38,44,274.914
1598730196.389296174,99.900,3947.9163281250007,76.75,38,38,44,279.812
1598730197.686010232,99.900,3930.1667187500007,76.75,37,38,44,275.740
1598730198.904944623,100.000,3936.121296875001,77.25,38,38,43,287.373
1598730200.100989857,99.900,3942.0389218750006,77.25,38,38,43,281.149
1598730201.385318723,99.900,3933.6913281249995,77.25,38,38,44,276.864
1598730202.653229336,99.900,3950.0274687500005,77,37,38,44,284.642
1598730203.999106789,99.900,3961.9002187499996,77.25,38,38,44,279.177
1598730205.209850845,99.900,3938.3749062500005,77.75,38,38,44,287.934
1598730206.512157393,99.900,3943.956609375001,78.625,37,38,44,271.533
1598730207.756750138,99.900,3945.940140625001,78.75,37,38,44,276.939
1598730209.031038981,99.900,3962.785375000001,79.125,38,38,45,285.851
1598730210.320530668,99.900,3964.511921874999,78.875,37,38,45,281.631
1598730211.619151343,99.900,3948.2849843749996,78.125,38,38,44,278.984
1598730212.864419316,99.900,3941.4886718749995,78.125,38,38,44,279.720
1598730214.122450400,99.800,3941.306515625,78.125,38,38,45,274.429
1598730215.422932734,99.900,3951.7743593749997,78.625,37,38,45,277.493
1598730216.675858259,99.900,3961.029140625,79.375,38,38,45,285.160
1598730218.005046525,99.900,3948.5025312499997,79.25,38,38,45,272.585
1598730219.260963406,99.900,3938.5641093750014,78.625,38,38,44,283.577
1598730220.534755886,99.900,3938.669578125,78.625,37,38,44,276.519
1598730221.757282277,99.900,3931.07903125,78.5,38,38,45,282.398
1598730222.993723197,99.900,3933.329703125002,78.5,38,38,45,282.604
1598730224.231909621,100.000,3940.980765624998,78.5,38,38,45,288.772
1598730225.514531994,100.000,3939.07546875,78.75,38,38,45,275.479
1598730226.804188125,99.900,3935.087031250001,78.75,38,38,44,280.070
1598730228.132130050,99.900,3932.100109375,78.75,38,38,44,282.957
1598730229.459126728,99.900,3937.116515624999,78.625,38,38,45,274.305
1598730230.726254432,99.900,3950.8396093749993,78.625,37,38,45,273.779
1598730232.009173390,99.900,3937.1179062499996,78.5,38,38,45,285.654
1598730233.245206743,99.900,3933.0418281250004,78.5,38,38,45,274.347
1598730234.478548394,100.000,3932.159015625,78.5,38,38,45,282.851
1598730235.726172169,99.900,3954.0902187500005,78.625,38,38,45,278.511
1598730236.972396834,99.900,3961.7598906250014,79,38,38,45,283.762
1598730238.210533338,99.900,3953.4843906250003,79.375,38,38,45,278.145
1598730239.417892725,100.000,3935.392359375,79.375,37,38,45,289.180
1598730240.689141272,99.900,3932.0532812499973,78.5,38,38,45,273.346
1598730241.923776909,99.900,3915.774796875,78.375,38,38,45,283.462
1598730243.202646516,100.000,3931.374375,78.25,38,38,45,271.052
1598730244.441779286,99.900,3952.607187500001,78.375,38,38,45,290.581
1598730245.711949846,99.900,3936.054875,78.5,38,38,45,272.235
1598730247.007238147,99.900,3925.7598593749995,78.25,38,38,45,280.386
1598730248.282341891,99.900,3938.517140625,78.25,38,38,45,282.140
1598730249.623541979,99.900,3933.1486250000003,77.75,38,38,45,280.784
1598730250.872915825,99.900,3929.4023593750003,77.5,38,38,45,276.111
1598730252.153923037,99.900,3948.5244062499996,77.625,38,38,45,282.385
1598730253.362817705,99.900,3951.2483906249995,77.625,38,38,45,276.085
1598730254.614997131,99.900,3937.5071562500007,77.625,38,38,45,285.768
1598730255.847159766,99.900,3937.39946875,77.75,38,38,45,279.050
1598730257.113454636,99.900,3944.687546875001,77.75,38,38,45,285.221
1598730258.403172598,99.900,3947.057328125,78,38,38,45,289.170
1598730259.733054100,99.900,3940.261812500001,78.25,38,38,46,269.902
1598730260.979883241,100.000,3935.760312500002,78.25,38,38,46,282.065
1598730262.307724954,99.900,3942.0478750000007,78.5,38,38,45,275.384
1598730263.523953796,100.000,3940.187468749999,78.75,38,38,45,283.865
1598730264.779060397,99.800,3953.230499999999,78.75,38,38,46,273.270
1598730265.990112557,99.900,3923.2000625000005,78.625,38,38,46,295.467
1598730267.367903546,99.900,3940.7703593749993,78.75,38,38,45,266.419
1598730268.599936555,99.900,3951.6025156250003,78.75,38,38,45,285.428
1598730269.922535595,100.000,3922.55034375,78.25,38,38,46,275.652
1598730271.202173194,99.900,3938.238656249999,78.25,38,38,46,299.325
1598730272.564867902,99.900,3921.664406250001,78.5,38,38,46,269.972
1598730273.883198533,99.800,3926.3798749999996,78.5,38,38,46,273.140
1598730275.139453993,100.000,3932.731875000001,78.5,38,38,46,286.394
1598730276.410739601,99.900,3929.456218750001,78.75,38,38,46,270.240
1598730277.669821279,100.000,3947.2508749999993,78.75,38,38,46,285.754
1598730278.915492953,99.900,3935.2903593749998,78.625,38,38,46,281.640
1598730280.244893786,100.000,3933.217859375002,78.5,38,39,46,273.788
1598730281.518236854,99.900,3932.5220624999993,78.5,38,39,46,285.864
1598730282.791515802,99.900,3942.6870156250006,78.75,38,38,46,275.753
1598730284.082203159,100.000,3936.4185468749997,79.25,39,39,46,283.967
1598730285.327470421,99.800,3940.00671875,79.25,38,38,46,279.704
1598730286.632324663,99.900,3935.1463125,79.25,38,38,46,274.649
1598730287.954043079,99.800,3928.251687499999,79.25,38,39,46,284.942
1598730289.294253082,99.900,3924.2393906250013,79.125,38,38,46,279.517
1598730290.596727636,99.800,3938.436296875002,78.75,38,38,46,275.150
1598730291.858832821,100.000,3936.218203125001,78.625,38,38,46,285.079
1598730293.164372597,100.000,3933.87575,78.75,39,39,46,281.388
1598730294.473167697,99.900,3928.2395781249993,78.375,39,39,46,283.235
1598730295.760821018,99.900,3938.382468749998,78.375,38,38,46,287.026
1598730297.041728246,99.900,3935.7852812500005,78.375,39,39,46,264.262
1598730298.328759291,99.900,3946.4050156249996,78.375,38,38,46,283.262
1598730299.593387370,99.900,3951.867781249999,78.75,38,39,46,289.819
1598730300.897844713,99.900,3944.841796875,78.5,38,38,46,265.082
1598730302.170295850,99.900,3946.954125,79.25,38,38,46,293.743
1598730303.501454203,99.900,3937.817640625001,79.25,38,39,46,269.243
1598730304.779880023,99.900,3937.9393124999997,79.375,38,38,46,280.336
1598730306.054206607,99.900,3922.8558437499996,79.375,38,38,46,283.651
1598730307.366874836,99.900,3938.794875000001,79.375,39,39,46,280.919
1598730308.684662543,99.900,3941.508015625,79.625,38,38,47,279.605
1598730309.971024090,99.900,3943.8423437500005,80.125,38,39,47,273.379
1598730311.205034100,99.900,3945.610515625,80.125,38,38,46,279.329
1598730312.400358034,99.900,3937.3383593749995,80.125,39,39,46,289.743
1598730313.669094948,100.000,3924.505625000001,80.25,38,38,46,271.674
1598730314.973363008,99.900,3953.7205625,80.25,38,38,46,277.780
1598730316.180453109,99.900,3939.5618906249993,80.25,38,39,46,285.540
1598730317.468665023,99.900,3926.985953124999,80.375,38,38,46,286.026
1598730318.779612307,99.900,3948.024578125001,79.875,38,39,46,270.599
1598730320.070559790,99.800,3943.373015624999,78.875,38,38,46,286.737
1598730321.331986831,100.000,3942.8514687499996,78.625,38,38,47,276.119
1598730322.528229050,99.900,3951.2624062500004,78.75,38,38,47,274.781
1598730323.728057059,99.900,3937.357859375,78.75,38,38,47,301.506
1598730325.049079199,99.900,3951.9865000000004,78.75,38,38,47,262.397
1598730326.249115623,99.900,3931.87690625,79,39,39,47,296.541
1598730327.570155733,99.900,3934.1712968749985,79,38,38,47,268.120
1598730328.834772584,99.900,3941.526546875,79.125,38,39,47,276.086
1598730330.053041035,99.900,3926.313546875,79,38,38,47,291.659
1598730331.321779548,100.000,3916.6024687500008,79,38,38,47,274.097
1598730332.658908933,99.900,3950.5994531250003,78.75,39,39,47,274.318
1598730333.890698460,99.900,3937.0684374999996,78.5,38,38,47,303.655
1598730335.266467476,99.900,3930.5298593750003,78.375,38,38,47,258.471
1598730336.460016008,99.900,3935.036812500001,79,38,38,47,282.924
1598730337.666272007,100.000,3929.9141093750004,79.75,39,39,47,279.938
1598730338.924160458,99.900,3931.365484375,79.125,38,39,47,280.909
1598730340.190384397,99.900,3933.2786718749994,78.875,38,38,47,278.839
1598730341.422715177,100.000,3911.3550156249994,78.75,39,39,47,283.757
1598730342.703865271,99.900,3928.6819374999995,78.625,38,38,47,272.764
1598730343.910554272,99.900,3927.344249999999,78.75,38,38,47,282.150
1598730345.133721760,99.800,3919.143515624999,79,38,39,47,282.244
1598730346.432998621,99.900,3933.600109374999,78.875,39,39,47,281.230
1598730347.668391546,99.900,3935.237312499998,79,39,39,47,282.829
1598730348.929491859,99.900,3907.897562500001,79,38,39,47,273.990
1598730350.145187267,99.800,3919.57121875,78.75,39,39,47,279.820
1598730351.321319888,99.900,3922.0062187499984,78.75,38,39,47,287.588
1598730352.653934720,99.900,3907.0218906250016,78.75,38,38,47,275.032
1598730353.912780434,100.000,3933.272984374999,78.75,39,39,47,284.693
1598730355.170784568,99.900,3924.9674531249993,78.75,39,39,47,284.672
1598730356.437426549,99.900,3930.414859374999,78.75,38,39,47,273.659
1598730357.674622119,99.900,3911.2381718749994,79,38,38,47,279.495
1598730358.984762274,99.900,3920.8264531250015,79,39,39,47,284.648
1598730360.261995562,99.800,3924.8714375000004,79,38,38,47,272.928
1598730361.478900271,99.900,3935.8120468750008,79.75,39,39,47,281.410
1598730362.751804509,99.900,3928.2876250000004,80,38,39,47,276.493
1598730364.063470044,99.900,3933.196046875,80.125,39,39,47,283.477
1598730365.301451322,100.000,3923.685124999999,80.125,38,38,47,278.405
1598730366.600309632,99.900,3936.867953125,80.75,38,39,47,279.589
1598730367.774959040,99.900,3942.204312499999,81,38,38,47,289.378
1598730369.061173052,100.000,3931.2351406249986,81.25,39,39,48,272.319
1598730370.298299082,99.900,3947.387828125001,81.375,39,39,48,289.462
1598730371.615189666,99.900,3932.717859375,81,38,39,48,275.774
1598730372.878695027,100.000,3933.3151875,81.125,38,38,48,275.664
1598730374.185592163,99.900,3938.5880000000006,81,38,39,48,280.881
1598730375.455641660,99.900,3926.525921875001,80.875,38,39,48,278.889
1598730376.682145160,99.800,3934.6471406249993,80.75,39,39,48,281.920
1598730377.953923580,99.900,3917.045765625001,80.75,38,39,48,284.009
1598730379.272052347,99.900,3919.2250468749985,80.875,39,39,48,276.146
1598730380.533364613,100.000,3945.7323593750007,80.5,38,38,48,281.234
1598730381.835895508,99.900,3923.0569062499985,80.125,38,38,47,280.103
1598730383.089278464,100.000,3932.6741875000002,80,39,39,47,290.403
1598730384.384680579,99.900,3948.0138125000008,80,38,39,48,291.133
1598730385.771308600,99.900,3946.9830781249993,80.125,39,39,48,258.464
1598730387.033323063,99.900,3932.0530468750003,80,39,39,48,284.881
1598730388.344067924,99.900,3937.1140468750013,80.25,38,39,48,272.574
1598730389.560538393,99.900,3916.12303125,80.375,39,39,48,285.153
1598730390.845749732,99.900,3951.873234375,81,39,39,48,272.325
1598730392.129077422,100.000,3948.9192500000013,81.375,39,39,48,282.979
1598730393.347307774,99.900,3933.928375000001,80.125,38,39,48,276.729
1598730394.605357828,99.900,3935.93334375,80,39,39,48,292.206
1598730395.876547813,99.900,3917.700468750001,80,39,39,48,268.085
1598730397.130122788,99.900,3924.5128437500016,80,39,39,48,292.576
1598730398.415015516,99.900,3937.1121874999994,80,39,39,48,277.194
1598730399.694739486,99.900,3923.765921875,80,39,39,48,269.767
1598730400.901076340,99.900,3930.6119999999983,80,38,38,48,286.636
1598730402.121295273,99.900,3928.7810312500005,80,39,39,48,278.113
1598730403.355484165,99.900,3913.230359374999,80,39,39,48,279.033
1598730404.604336108,99.800,3927.362859374999,80,39,39,49,291.915
1598730405.961146030,99.900,3928.244265625,80,39,39,49,273.626
1598730407.235535675,99.800,3931.7053593749997,80,39,39,48,293.092
1598730408.556805225,100.000,3938.6474218750004,79.75,38,39,48,264.467
1598730409.782162177,99.900,3941.857000000001,79.75,39,39,49,281.506
1598730411.022396426,100.000,3919.5319062500002,80,39,39,49,283.548
1598730412.340773672,99.800,3943.7883593750007,80,38,39,49,271.008
1598730413.542968470,99.900,3951.802359374999,80.25,38,39,49,287.855
1598730414.815312781,99.900,3933.095609375,80.25,38,39,48,277.285
1598730416.056044498,99.900,3934.709125,80.75,39,39,48,290.422
1598730417.265116913,99.900,3942.098328125,81.375,39,39,48,267.003
1598730418.544021271,99.900,3923.8672500000002,81.375,39,39,48,282.203
1598730419.872316883,100.000,3941.2931874999986,81.375,39,39,49,286.887
1598730421.133063126,99.900,3937.5262656250006,81.25,39,39,49,279.822
1598730422.451027479,100.000,3931.7129218749988,81.25,39,39,48,282.773
1598730423.762936150,99.900,3925.945484374999,81.25,39,39,48,276.384
1598730425.044723050,99.800,3935.8882343749992,81.125,39,39,49,270.654
1598730426.337254923,99.800,3936.3312656250014,81.125,39,39,49,286.150
1598730427.585985313,99.800,3938.3480156250002,81.25,39,39,48,275.796
1598730428.879559702,99.800,3933.705468749999,80.75,39,39,48,277.696
1598730430.107741133,99.900,3927.5313750000005,80.375,39,39,49,287.027
1598730431.392940703,99.700,3938.2888906250014,80.375,39,39,49,289.310
1598730432.735427403,99.900,3939.522031250001,80.375,39,39,49,271.537
1598730434.038046548,99.800,3937.06934375,80.875,39,39,49,283.301
1598730435.378536268,99.900,3922.9121874999996,80.625,39,39,49,282.818
1598730436.651180660,100.000,3925.9635312499995,80.375,39,39,49,267.533
1598730437.932425757,100.000,3941.019765625,80.25,39,39,49,282.553
1598730439.184513834,99.900,3938.22953125,80.125,39,39,49,281.094
1598730440.428370471,99.900,3938.3657343750006,80.125,39,39,49,275.075
1598730441.665297342,99.900,3938.4159999999997,80,39,39,49,284.758
1598730442.953819185,100.000,3949.497109375,80,39,39,49,279.224
1598730444.222778245,99.800,3956.611671875001,80.75,38,39,49,276.242
1598730445.484944103,99.900,3918.2463437499996,80.5,38,39,49,284.180
1598730446.752510236,100.000,3928.3410156249997,80.25,38,39,49,276.560
1598730448.000785894,99.900,3927.0301093749986,80.125,39,39,49,281.722
1598730449.247985075,99.900,3928.1751874999995,80.25,39,39,49,275.004
1598730450.459563682,100.000,3932.521734374999,80.25,39,39,49,281.241
