Logged in ftmon_202008300716.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598739452.992439661,99.900,3931.672968749999,76.375,40,40,44,283.156
1598739454.267503817,99.900,3934.8121562500005,76.375,40,40,44,276.011
1598739455.525470849,99.900,3930.3723437500016,76.375,41,41,44,286.022
1598739456.835792501,99.900,3964.1956718750002,76.5,40,40,44,272.650
1598739458.091773916,99.900,3936.689546875001,76.75,40,40,44,279.116
1598739459.358476653,100.000,3940.2131562500003,76.75,40,40,44,277.188
1598739460.539870743,100.000,3956.7304374999994,76.75,40,40,44,289.591
1598739461.804092083,99.900,3929.5554062500005,76.25,40,40,44,272.638
1598739463.017256148,99.900,3947.5647187499994,76.125,40,40,45,279.034
1598739464.251671288,99.900,3945.6508906249987,76.125,40,40,45,281.254
1598739465.480839599,99.900,3944.0489531249987,76,40,40,45,292.715
1598739466.756908642,99.900,3950.001874999999,76.125,40,40,45,266.134
1598739467.925595968,99.900,3948.9398593749997,76.125,40,40,45,295.909
1598739469.237726329,99.900,3949.7412187500004,76.125,40,40,45,281.452
1598739470.513634168,99.900,3953.2258749999996,76.25,40,40,45,270.108
1598739471.764822132,100.000,3954.996890625001,76.25,40,40,45,274.828
1598739473.022800165,99.900,3950.5105937500016,76.25,40,40,45,279.781
1598739474.348195629,100.000,3954.0848125,77.125,40,40,45,277.167
1598739475.560923896,99.900,3952.794499999999,77.375,40,40,45,285.346
1598739476.799792719,99.900,3946.017937500001,77.25,40,40,45,285.445
1598739478.037313818,100.000,3955.4637031250004,77.25,40,40,45,276.938
1598739479.304151536,99.900,3954.652796875001,78.375,40,40,45,290.633
1598739480.593131907,100.000,3945.0933124999997,77.875,39,40,45,265.460
1598739481.856544723,99.900,3950.7033749999996,76.875,40,40,45,281.216
1598739483.104511005,99.800,3953.9311875000003,77.25,40,40,45,282.692
1598739484.393758106,99.900,3947.481640625,77.625,40,40,45,275.614
1598739485.610012048,99.900,3937.390468749999,77.75,40,40,45,277.155
1598739486.834060256,100.000,3946.5697656250013,79,40,40,45,286.612
1598739488.127453063,99.900,3960.880125,79.25,40,40,45,282.508
1598739489.403465412,99.900,3948.0321406249986,79.375,39,40,45,275.379
1598739490.668466816,99.900,3952.6156406249997,79.75,40,40,45,281.541
1598739491.887716245,99.900,3960.4749218750007,79.75,40,40,45,274.199
1598739493.104265953,100.000,3942.7027968750012,79.5,40,40,45,294.592
1598739494.448059545,99.900,3955.1714999999995,78.875,39,40,45,265.233
1598739495.617322617,99.900,3966.871453125,78.5,40,40,45,293.340
1598739496.913607581,99.900,3955.6706875000004,77.75,40,40,45,268.706
1598739498.214459298,99.900,3949.7286562499985,77.75,40,40,45,280.668
1598739499.439570434,99.900,3939.652078124999,77.75,40,40,45,276.770
1598739500.701674508,99.900,3964.32928125,77.875,40,40,46,282.181
1598739501.918155990,100.000,3959.6104687499987,78.125,40,40,46,282.648
1598739503.149269186,99.900,3946.393937499999,78.25,40,40,45,286.102
1598739504.404996523,100.000,3939.8219531249997,78.25,40,40,45,273.148
1598739505.607916977,99.900,3942.596249999999,78.25,40,40,45,293.738
1598739506.952750004,100.000,3950.708140625,78.25,40,40,45,270.650
1598739508.193729029,99.900,3948.0311249999995,78.25,40,40,46,277.958
1598739509.430976711,100.000,3935.698734375001,78.25,40,40,46,278.365
1598739510.667131794,99.900,3935.2479531250005,78.25,40,40,46,280.863
1598739511.925771228,99.900,3922.966640625001,78.625,40,41,46,277.836
1598739513.160366778,99.900,3926.46759375,78.5,40,40,46,285.319
1598739514.365138518,99.900,3937.3187343750005,78.25,40,40,46,278.196
1598739515.605411813,99.900,3949.9420781250005,79.75,40,40,46,297.752
1598739516.919086329,100.000,3913.2680468750004,80.375,40,40,46,257.690
1598739518.161922835,99.900,3929.718999999999,80.5,40,40,46,278.228
1598739519.418530103,100.000,3932.7297968750013,80.375,40,40,46,282.089
1598739520.721001305,100.000,3928.1075,80.25,40,41,46,290.847
1598739521.960423548,100.000,3938.4575,80.375,40,40,46,278.750
1598739523.285979737,100.000,3944.9347031250004,80.625,40,40,46,276.926
1598739524.548007480,99.900,3934.7736874999996,80.75,40,40,46,276.663
1598739525.848244709,99.800,3926.215453124998,80.5,39,40,46,273.695
1598739527.076911197,99.800,3937.8987812500004,79.625,40,40,46,288.954
1598739528.389974158,99.900,3939.1166562499993,78.625,39,40,46,294.064
1598739529.715983444,100.000,3935.8094531250003,78.625,40,40,46,278.916
1598739531.038605263,99.900,3934.061390624999,78.625,40,40,46,262.927
1598739532.326433524,99.900,3941.7510468749992,78.625,40,40,46,290.245
1598739533.644310992,100.000,3934.6674999999987,78.625,40,40,46,273.436
1598739534.886009545,99.900,3908.4818906250002,78.625,40,40,46,277.822
1598739536.163488924,99.900,3934.565390625001,78.625,40,40,46,280.962
1598739537.482556106,99.900,3938.9833437499997,78.5,40,40,46,279.345
1598739538.705591223,100.000,3952.8745000000004,79,39,40,46,277.703
1598739539.928630522,99.900,3944.4636406250006,79.25,39,40,46,276.311
1598739541.177484145,100.000,3940.1287812500004,79.375,40,40,46,283.158
1598739542.462448918,99.900,3924.1888750000007,78.75,41,41,46,278.485
1598739543.723336973,99.900,3927.1006562499992,78.75,40,40,46,292.893
1598739545.061506788,99.900,3928.6975781250003,78.75,40,40,46,290.204
1598739546.393934203,99.900,3928.9541875000004,78.625,40,40,46,253.433
1598739547.652077658,100.000,3934.8698593750005,78.375,39,40,46,280.854
1598739548.901930100,100.000,3948.9748124999996,78.375,39,40,46,289.209
1598739550.131933550,99.900,3930.1227656250003,78.375,40,40,46,282.025
1598739551.419301914,99.900,3920.5177031249996,78.625,40,40,46,287.095
1598739552.724554335,99.900,3950.165765625001,79,40,40,46,263.409
1598739554.008595183,99.900,3934.9030625,79.25,39,40,46,281.733
1598739555.269926166,99.900,3919.3388281250004,79.5,40,40,46,294.375
1598739556.654989660,99.900,3911.0455312500003,80.375,40,40,46,267.229
1598739557.919613515,100.000,3923.728703124999,80.5,39,40,46,276.078
1598739559.199917739,99.900,3940.9329375000007,80.375,40,40,46,286.268
1598739560.496113885,99.800,3934.137046875,79.875,39,40,46,286.006
1598739561.790498452,99.900,3956.5311718749995,79.125,39,40,46,268.012
1598739563.020779522,99.900,3944.6911874999996,78.875,39,40,46,277.421
1598739564.240446116,100.000,3942.0693125,79.625,39,40,46,302.095
1598739565.597911873,100.000,3941.3611406249993,79.875,39,39,46,273.925
1598739566.900736470,99.900,3937.7217499999997,79.25,39,40,46,269.271
1598739568.169382197,99.900,3940.9937812499998,78.625,39,40,46,280.078
1598739569.443441772,99.900,3930.2230468749995,78.25,40,40,47,276.464
1598739570.683790055,100.000,3937.1957500000003,78.25,39,40,47,283.971
1598739571.966941126,100.000,3935.265531249999,78.25,39,40,46,280.412
1598739573.262122997,100.000,3936.9496718750015,78.25,40,40,46,282.544
1598739574.524772417,99.900,3941.2751718750005,79,39,40,46,272.526
1598739575.816154778,99.900,3920.995140625002,79.375,40,40,46,285.335
1598739577.112117943,100.000,3932.0279843750004,79.375,40,40,46,285.832
1598739578.443682721,100.000,3928.1265781249986,79.375,39,40,46,276.501
1598739579.746571712,99.900,3945.5069531249987,79.25,40,40,46,273.783
1598739581.035089710,99.900,3941.556171875,79.25,39,40,46,286.396
1598739582.299237756,100.000,3926.1217187499983,78.75,39,39,46,274.655
1598739583.549929985,99.800,3920.70328125,78.5,39,40,46,276.698
1598739584.781716135,99.900,3934.8967656250006,78.125,39,40,47,280.257
1598739586.023660196,100.000,3919.6402656249993,79.25,40,40,47,285.200
1598739587.270913900,100.000,3937.488671875,79.875,39,40,47,284.202
1598739588.598332477,99.900,3919.69825,80,39,39,47,273.359
1598739589.838557146,99.900,3923.6599062499995,80,40,40,46,275.400
1598739591.128019259,99.900,3930.7959687499997,79.75,39,40,46,290.342
1598739592.372007699,99.900,3942.23615625,79.75,39,40,47,277.287
1598739593.597788497,100.000,3933.747468750001,80,40,40,47,273.652
1598739594.843168822,99.900,3935.3617187500004,80,39,39,47,279.686
1598739596.106327034,99.900,3922.259843750001,80,39,40,47,290.815
1598739597.299424497,100.000,3935.7949999999987,79.875,39,39,47,277.139
1598739598.617158319,99.900,3936.4269374999994,79,40,40,47,271.768
1598739599.799686700,99.900,3930.1146874999995,78.75,39,40,47,282.943
1598739601.067294532,99.900,3926.23275,79,39,40,47,277.647
1598739602.266605556,99.900,3944.99409375,79.25,39,40,47,300.003
1598739603.620350046,100.000,3927.0246875,79.25,39,40,47,273.424
1598739604.887965912,100.000,3928.7353749999997,79.625,40,40,47,265.273
1598739606.145160458,100.000,3938.753656249999,79.75,39,40,47,290.643
1598739607.431173861,99.900,3939.896296875,79.75,39,40,47,281.521
1598739608.743080591,100.000,3936.3666875,79.75,40,40,47,268.278
1598739610.038977282,99.800,3934.2662499999988,79.75,40,40,46,281.522
1598739611.299519585,99.900,3913.6193593749986,79.75,39,40,46,279.430
1598739612.563581412,99.900,3937.125375,80,40,40,47,285.948
1598739613.845440114,99.900,3940.6648125,80.625,39,40,47,278.715
1598739615.115750935,100.000,3932.25840625,81,39,39,47,290.723
1598739616.428035888,100.000,3920.238906249999,80.75,40,40,47,276.747
1598739617.752754943,99.900,3940.8679687500016,80.75,40,40,47,283.849
1598739619.023784351,99.900,3941.318140624999,80.875,39,39,47,266.319
1598739620.276529812,99.900,3932.1104843749995,81.25,39,39,47,282.062
1598739621.567778083,100.000,3941.8107968750005,80.75,40,40,47,287.092
1598739622.858333895,99.900,3944.5589218750006,80.875,39,40,47,270.975
1598739624.162451271,99.900,3920.2652812499996,81.125,39,40,47,279.326
1598739625.372605356,99.900,3941.177125000001,81.125,40,40,47,288.978
1598739626.671592465,100.000,3937.2277343749997,81,40,40,47,269.660
1598739627.939138254,100.000,3923.125234375002,81,39,40,47,280.303
1598739629.183447728,99.900,3940.1972812500007,81,40,40,47,280.582
1598739630.369552175,99.900,3940.048015625,81,40,40,47,291.318
1598739631.668325476,100.000,3948.8841406249994,80.875,39,39,47,271.199
1598739632.935741287,100.000,3948.183515625001,80.375,40,40,47,282.556
1598739634.185853726,100.000,3950.846203125001,80,39,40,47,275.035
1598739635.492353758,100.000,3957.2063593750004,80,39,40,47,292.963
1598739636.801135972,99.900,3955.7022187499992,79.875,39,39,47,260.766
1598739638.031599167,99.900,3952.7143125,79.75,39,39,47,285.814
1598739639.317801866,100.000,3949.3414218749995,79.625,39,40,47,285.830
1598739640.625990388,100.000,3941.54078125,79.125,39,40,47,273.520
1598739641.962452591,100.000,3947.42428125,78.5,39,40,47,275.084
1598739643.217444391,99.900,3947.18275,78.125,39,40,47,282.432
1598739644.484753612,99.900,3950.4990468749993,78.125,39,39,47,296.287
1598739645.788803552,99.900,3940.5582343749998,78.25,40,40,47,271.594
1598739647.006603711,100.000,3951.327796875,78.5,39,40,47,274.297
1598739648.318078639,99.800,3948.058671875001,79,39,39,47,277.543
1598739649.579432774,99.900,3943.290828125,79,39,40,47,288.344
1598739650.875304641,99.900,3933.4125156249984,78.75,40,40,47,270.519
1598739652.113394240,99.900,3936.3608125000005,78.375,39,39,47,282.923
1598739653.360677129,99.900,3942.8108750000015,77.75,39,39,47,284.645
1598739654.589565218,99.900,3936.118078125,77.625,39,39,47,284.571
1598739655.928540100,99.900,3931.5223124999993,77.625,39,40,47,276.645
1598739657.208764004,99.900,3932.233515625002,78.75,39,39,47,278.191
1598739658.478358875,99.900,3927.0741562499993,79.75,39,39,47,283.406
1598739659.766638047,99.900,3927.30671875,79.625,39,39,47,268.187
1598739660.992499097,100.000,3930.968281249999,78.75,40,40,47,282.984
1598739662.250463653,99.800,3926.5409375000004,78.125,39,40,47,281.120
1598739663.458237549,99.900,3912.6651562499997,79.5,39,39,47,282.123
1598739664.717718825,99.900,3939.62815625,79.625,40,40,47,274.117
1598739665.953697611,99.900,3931.7037031249993,80.25,39,39,47,287.691
1598739667.261202025,100.000,3935.3032187499994,80.625,39,39,47,284.168
1598739668.566203444,100.000,3910.931265625,80.625,40,40,47,278.492
1598739669.836429321,99.900,3911.8971718749995,80.5,39,39,47,279.281
1598739671.118779937,99.900,3913.7412187499995,80.5,39,40,48,284.934
1598739672.415659133,100.000,3933.7203281250017,81,39,40,48,275.704
1598739673.742987662,100.000,3934.3183125,81.375,40,40,47,279.079
1598739675.068136897,100.000,3930.605359375,81.5,39,39,47,271.295
1598739676.350442510,100.000,3947.313156249999,81.625,39,39,47,284.504
1598739677.617845364,99.800,3929.640546875,81.5,39,39,47,277.909
1598739678.904703671,100.000,3929.328375000001,81.375,39,40,47,285.689
1598739680.160398830,99.900,3927.42246875,81.25,39,40,47,272.704
1598739681.423743790,100.000,3920.514890625,81,39,40,47,282.367
1598739682.713980550,99.900,3925.831796875,80.625,39,40,47,289.463
1598739684.086828512,99.900,3939.0321562500003,79.875,39,39,47,264.937
1598739685.323077664,99.900,3922.5427031250006,79.125,39,39,47,282.887
1598739686.610436549,99.900,3919.1083750000003,78.125,39,39,47,284.472
1598739687.794222654,100.000,3923.3252656249992,77.75,40,40,47,282.398
1598739689.063675615,99.900,3917.67928125,78.75,39,39,47,271.312
1598739690.318155132,100.000,3928.3248437500006,78.75,39,40,47,284.775
1598739691.543767811,100.000,3936.480453125,78.125,39,40,48,288.082
1598739692.830708741,99.900,3939.043109375,77.75,39,39,48,271.072
1598739694.084620129,100.000,3927.131749999999,77.625,39,39,47,276.229
1598739695.367875855,100.000,3930.4166406249997,77.75,39,40,47,287.139
1598739696.659278697,100.000,3941.9307812499997,77.75,39,39,47,278.379
1598739697.925012171,100.000,3944.6896874999993,77.75,39,39,47,271.871
1598739699.168067746,99.900,3943.50103125,78.375,39,40,47,291.006
1598739700.471386702,99.900,3952.1043281249995,79.75,39,39,47,272.848
1598739701.728410049,100.000,3952.13371875,80,39,39,47,281.993
1598739702.982606917,100.000,3938.34265625,79.625,39,39,47,284.634
1598739704.272402145,99.900,3942.5709062499996,79.625,39,40,48,273.957
1598739705.498282295,99.900,3963.377437499999,79.625,39,39,48,289.151
1598739706.815590270,99.900,3941.204703125,79.5,39,39,48,271.852
1598739708.064692919,99.700,3931.5661562499995,79.25,39,40,48,276.150
1598739709.298661104,99.900,3920.1373437500006,79.375,39,40,48,280.232
1598739710.485920168,99.900,3928.9974999999986,79.75,39,39,48,299.284
1598739711.838051395,99.900,3921.7943906250016,79.5,39,39,48,263.393
1598739713.163376693,99.900,3942.128765625,79,39,40,48,301.671
1598739714.483830383,100.000,3940.5086093750006,79.375,40,40,48,269.731
1598739715.851964210,99.900,3957.142015625,79.875,39,39,48,269.112
1598739717.079385084,99.900,3928.364859375,80,39,39,48,301.781
1598739718.460245081,100.000,3930.8882343750006,79.125,39,39,48,271.316
1598739719.779434698,99.900,3927.737984375,79,39,39,48,270.614
1598739720.996635682,99.900,3935.8295468749993,78.5,39,39,48,276.264
1598739722.220407271,99.900,3934.0462812499995,79,39,39,48,285.979
1598739723.487328873,99.900,3930.7349687499986,78.875,39,39,48,271.626
1598739724.706606537,99.900,3933.690796874999,78.75,39,39,48,287.512
1598739725.992665059,99.900,3925.899578125,78.5,39,39,48,284.333
1598739727.312887418,99.900,3928.3535,77.875,40,40,48,272.323
1598739728.558793169,99.800,3952.212656249999,77.5,40,40,48,279.981
1598739729.791439856,99.900,3935.0793281250003,77.5,39,39,47,279.867
1598739730.996866390,99.900,3928.0347656249974,78.25,39,39,47,278.480
1598739732.178808627,99.900,3940.26140625,78.375,40,40,48,293.041
1598739733.489211167,99.900,3936.2873593750014,78.75,39,40,48,271.347
1598739734.739807821,99.900,3923.5593125000005,78.625,39,40,48,297.335
1598739736.087543881,99.900,3933.38584375,78.5,39,39,48,263.426
1598739737.337857106,99.900,3927.282234374999,78,39,39,48,274.576
1598739738.511791775,99.900,3909.0626875,77.875,39,39,48,292.625
1598739739.798444204,99.900,3911.262421875,77.875,39,39,48,288.554
1598739741.125604124,100.000,3934.0103437500006,77.75,39,39,48,274.050
1598739742.464806435,99.900,3941.696578124999,78.25,39,39,48,273.671
1598739743.757831714,99.900,3927.3358125,78.25,39,40,48,272.615
1598739744.983377359,99.900,3926.4282499999995,78.25,39,39,48,279.427
1598739746.218400448,99.900,3933.195374999999,78.25,39,39,48,294.693
1598739747.516050684,99.900,3932.8213281249987,78.25,39,39,48,269.300
1598739748.751508671,99.900,3934.216593749999,78.375,39,39,48,274.460
1598739749.976614525,100.000,3931.025015624999,78.25,40,40,48,299.148
1598739751.278809837,99.900,3936.780015624999,78.5,39,39,48,272.221
1598739752.541566773,99.900,3933.61896875,78.5,40,40,48,275.387
1598739753.742633548,99.900,3932.856046875001,79.25,39,39,48,286.503
1598739755.056834903,99.900,3939.4498281250007,79.875,39,39,48,273.340
1598739756.317109736,99.900,3941.6820624999996,79.75,39,39,48,279.024
1598739757.590081583,99.900,3936.005390624999,79.75,38,39,48,290.803
1598739758.914318660,99.900,3955.3369531250014,79.75,39,39,48,267.459
1598739760.138970250,99.900,3935.7441093749994,79.5,39,39,48,285.556
1598739761.378481975,100.000,3942.3289843750003,79.5,39,40,48,289.363
1598739762.717551777,99.900,3938.6407499999996,79.375,39,40,49,271.408
1598739764.037789353,99.900,3948.526734375,79.5,39,39,49,282.065
1598739765.366431598,99.900,3942.338171875,79.125,39,39,48,272.061
1598739766.625139038,99.900,3942.5772031250003,79.25,39,39,48,281.608
1598739767.921091718,99.900,3924.9846250000005,79.25,39,39,48,279.131
1598739769.172769128,99.900,3939.5895468750005,80,39,39,48,288.574
1598739770.429072242,99.900,3940.848093749999,79.75,39,39,48,279.914
1598739771.715522195,99.800,3933.504375000001,79,39,39,48,271.834
1598739772.935912803,100.000,3939.251546874999,79.25,39,39,48,295.760
1598739774.253531631,99.900,3937.587609374999,79.5,39,39,48,268.387
1598739775.562785893,99.900,3960.0264218749985,79.75,39,39,48,285.690
1598739776.848865661,100.000,3955.10915625,79.375,39,39,48,267.575
1598739778.034803381,99.900,3955.0535156250003,79.875,39,39,49,293.700
1598739779.318179269,100.000,3941.562796875001,80.625,39,39,49,272.067
1598739780.568336352,99.900,3973.7165468749986,81.125,39,39,48,274.555
1598739781.812015174,99.900,3948.4855468749997,81,39,39,48,279.398
1598739783.061424870,99.900,3950.686140624999,80,39,40,48,298.273
1598739784.369257501,99.900,3936.7641562500007,80.25,39,39,48,269.117
1598739785.630337467,100.000,3940.726906249999,80.375,39,39,48,273.994
1598739786.899872816,99.900,3939.5230000000006,80.5,39,39,48,281.847
1598739788.142636518,99.900,3946.306843749998,80.5,39,39,48,287.680
1598739789.492527410,99.900,3932.853203125,80.5,39,39,48,277.962
1598739790.768597874,99.900,3933.5384999999983,80.375,39,39,48,274.502
1598739791.958776230,99.900,3939.499796875,80.375,39,39,48,273.832
1598739793.178135267,99.900,3932.15809375,79.875,40,40,49,290.927
1598739794.489739722,99.900,3954.1214687500014,78.375,39,39,49,269.826
1598739795.751166676,99.900,3946.2989218750004,79.125,39,39,48,299.870
1598739797.041964080,100.000,3930.667890625001,79.75,39,39,48,271.157
1598739798.399159735,99.900,3929.382953125001,80,39,39,49,278.294
1598739799.644484762,99.900,3927.6103437499996,80,39,39,49,271.381
1598739800.861465656,99.800,3916.990703125,80,39,39,48,288.960
1598739802.182704468,100.000,3933.8824375,79.875,39,40,48,271.891
1598739803.398399382,99.900,3935.7713593750004,78.875,39,39,48,284.895
1598739804.767237175,99.900,3952.8689374999994,78,39,39,48,279.404
1598739806.013191571,100.000,3933.033953125,77.5,39,39,49,287.655
1598739807.255428336,99.900,3948.9503593749987,77.5,39,39,49,269.103
1598739808.497762082,99.900,3963.3638437500003,77.75,39,40,49,277.442
1598739809.790976761,99.900,3968.343078125,77.75,39,39,49,291.848
1598739811.070237829,99.900,3949.9599687499986,78,39,39,48,269.880
1598739812.352781511,100.000,3928.8453437499993,77.625,39,39,48,282.721
1598739813.579401935,99.800,3948.2360312500005,77.75,39,39,49,284.411
1598739814.864595918,99.900,3945.02865625,78,39,40,49,281.695
1598739816.158507927,99.900,3942.399890625,78,39,40,48,281.499
1598739817.450592547,100.000,3919.858265625,78,39,39,48,274.795
1598739818.728770763,99.900,3911.1720312500006,77.625,39,40,49,274.251
1598739820.004859526,100.000,3943.90846875,77.25,39,39,49,277.777
1598739821.246485481,100.000,3929.891171874999,78.25,39,39,49,287.961
1598739822.467755767,99.900,3949.445203125,79,39,39,49,275.586
1598739823.676096080,99.900,3943.371656250001,79,39,39,49,282.924
1598739824.905559311,99.900,3937.4558749999997,78.875,39,39,49,286.503
1598739826.205103261,100.000,3946.413984375,78.5,39,39,49,272.739
1598739827.379395173,99.900,3935.0626875000003,78.25,39,39,49,278.274
1598739828.660499569,99.900,3929.592296874999,78.25,39,39,49,285.004
1598739829.900939127,99.900,3920.7673593750014,78.25,39,39,49,276.059
1598739831.128193778,99.900,3930.608218750001,78.25,39,39,48,297.946
1598739832.460854115,99.900,3952.879921874999,78.875,39,39,48,265.137
1598739833.768259957,99.900,3953.5825937499985,78.875,39,39,48,274.128
1598739834.987788959,99.900,3955.1579218750003,79,39,39,48,279.871
1598739836.262389171,100.000,3945.6190000000006,79,39,39,49,283.158
1598739837.574978974,99.900,3943.3811875,79,39,39,49,279.654
1598739838.883317161,99.900,3927.330265625,79,39,39,49,280.149
1598739840.106871389,99.900,3950.7908437499987,79,39,39,49,278.699
1598739841.439057288,99.900,3942.4126718750003,79,39,39,49,287.721
1598739842.732786631,99.900,3944.0845937500003,79,39,39,49,274.221
1598739844.000231153,99.900,3929.065953124999,79,39,39,49,279.901
1598739845.236513273,99.900,3928.416687499999,79.125,39,39,49,283.544
1598739846.556126072,99.900,3937.459359375,78.75,39,39,49,273.080
1598739847.841598531,99.900,3926.857015624999,78.75,40,40,49,282.060
1598739849.081054602,99.900,3947.9598125,78.875,39,39,49,295.245
1598739850.387203674,99.900,3946.4058906249998,78.875,38,39,49,258.955
1598739851.634028417,99.900,3933.629890625,79,39,39,49,298.211
1598739852.921976792,99.900,3924.6106718750007,78.75,39,39,49,271.753
1598739854.130910896,99.900,3940.9451562500003,78.625,39,39,49,274.684
1598739855.413922424,99.900,3945.2404999999994,78.5,39,39,49,278.010
1598739856.719971974,100.000,3940.2531093749985,78.5,38,39,49,280.213
1598739857.980993825,99.900,3931.1214375,78.5,39,39,49,280.637
1598739859.232300971,100.000,3943.9798125,78.75,39,39,49,292.448
1598739860.528647137,100.000,3961.3909062499997,78.75,39,39,49,276.040
1598739861.851003342,99.900,3933.675203125,79.5,39,39,49,271.659
1598739863.133488573,99.900,3928.5901250000006,79.25,39,39,49,281.416
1598739864.387040167,100.000,3933.2309999999984,79.125,39,39,49,297.071
1598739865.709562523,100.000,3945.5707187500007,79.75,38,39,49,278.811
1598739867.102051204,99.900,3941.040171875,80.125,39,39,49,260.204
1598739868.308108875,100.000,3918.808765625001,79.25,39,39,49,289.481
1598739869.575491379,99.900,3933.937671875001,79.25,39,39,49,295.822
1598739870.919737848,99.900,3934.7545312499997,79.375,39,39,49,268.278
1598739872.152195455,99.900,3927.19240625,79.5,39,39,49,288.290
1598739873.478941789,99.900,3923.5610468750015,79.125,39,39,49,269.698
1598739874.696349571,100.000,3950.7397187499982,79.375,39,39,49,276.912
1598739875.938647794,99.900,3949.2496875,79.75,39,39,49,280.824
1598739877.229833863,99.900,3951.6651406250003,79.75,39,39,49,275.619
1598739878.503557465,99.900,3935.2171406250004,79.5,39,39,49,276.308
1598739879.777664919,99.900,3929.1735624999997,79,39,39,49,285.690
1598739881.105968005,99.900,3937.588265625001,79,39,39,49,274.664
1598739882.359077127,100.000,3926.01821875,79.625,39,39,49,290.246
1598739883.667051617,99.900,3936.072249999999,80,39,39,49,281.485
1598739884.932461105,99.900,3927.8436875,80,39,39,49,275.037
1598739886.215738437,99.900,3937.184265625,80,39,39,49,278.181
1598739887.489102011,99.900,3934.989640625002,80.125,39,39,49,283.878
1598739888.761249726,100.000,3930.776078125,80,39,39,49,272.469
1598739889.977999969,99.900,3942.095203124999,80.375,39,39,49,284.190
1598739891.258309568,99.900,3937.75221875,80.625,39,39,49,278.846
1598739892.530426377,99.900,3929.2242968749997,80.625,39,39,49,279.520
1598739893.796840983,99.900,3933.047984375001,80.5,39,39,49,274.595
1598739895.030777597,99.900,3921.159125,80.5,39,39,49,286.360
1598739896.325427973,99.800,3942.479046875,81,39,40,49,283.738
1598739897.601779475,99.900,3960.1065312499995,81,39,40,49,280.776
1598739898.915534545,99.900,3950.8655625,80.75,39,39,49,274.516
1598739900.138075042,99.900,3940.8531718749987,80.375,39,39,49,278.045
1598739901.442909954,99.900,3946.9050624999995,80,39,39,49,288.597
1598739902.698413459,99.900,3939.876671875,79.75,39,39,49,268.962
1598739903.957266235,99.900,3949.2779687499988,79.625,39,39,49,282.907
1598739905.244917708,99.900,3945.014078125,79.75,39,39,49,285.289
1598739906.597428945,99.900,3939.4601562499997,79.875,39,39,49,281.747
1598739907.944764015,100.000,3941.6370625,80,39,39,49,269.959
1598739909.263125963,99.900,3950.4418749999995,80.25,39,39,49,294.774
1598739910.612541275,99.900,3949.0125312499995,80.25,39,39,49,263.717
1598739911.808649228,99.900,3941.923187499999,80.875,39,39,49,303.151
1598739913.190710255,100.000,3945.5966093749994,81.5,39,39,49,263.764
1598739914.468132644,99.900,3945.545000000001,81.5,39,39,49,279.689
1598739915.733168757,99.900,3946.528531249999,81.5,39,39,49,274.663
1598739916.960994578,99.900,3951.8764375,81.5,39,39,49,296.450
