Logged in ftmon_202008300614.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598735773.173286841,99.900,3959.3495624999996,77.125,37,38,36,293.554
1598735774.548126478,99.900,3954.2361875,77.5,38,38,36,264.541
1598735775.794736494,99.900,3947.86871875,77.5,37,38,37,280.530
1598735777.009369671,100.000,3945.128687499999,77.5,37,38,37,290.450
1598735778.338392349,99.900,3955.5834062500007,77.625,37,38,37,268.607
1598735779.556589313,99.900,3945.8401249999997,77.125,37,38,37,284.312
1598735780.827258070,99.900,3947.3241562500007,77,38,38,36,282.261
1598735782.152788455,99.900,3950.4735000000005,77,37,38,36,280.098
1598735783.455081433,100.000,3941.3557656249986,77,37,37,37,273.919
1598735784.668210736,99.900,3953.6212812500003,77.5,37,37,37,289.179
1598735785.922566162,99.900,3944.7291718750007,77.5,37,37,36,279.022
1598735787.213658581,100.000,3927.7268281249994,77.25,37,37,36,281.710
1598735788.487396811,100.000,3931.0578125000006,77.5,37,37,37,281.370
1598735789.760622767,100.000,3949.5629375,77.375,38,38,37,274.427
1598735791.055783992,100.000,3947.1742031250005,77.25,37,37,37,286.031
1598735792.353254919,99.900,3943.04,77.25,37,37,37,290.253
1598735793.731833749,100.000,3938.091968749999,77.25,37,37,37,258.743
1598735794.994866615,99.900,3942.003390625001,77.25,37,37,37,279.541
1598735796.248876430,100.000,3940.9271718750006,76.625,37,37,37,293.387
1598735797.549890817,99.900,3947.824281249999,76.875,37,37,37,275.260
1598735798.817867388,99.900,3944.317625,77,37,37,37,270.718
1598735800.051551284,99.900,3934.33815625,76.5,37,37,37,285.274
1598735801.259598333,100.000,3913.8203281250007,76.125,37,37,37,284.397
1598735802.563926510,100.000,3946.91703125,76.125,36,37,37,273.060
1598735803.788382237,100.000,3946.0785312500007,76.375,37,37,37,278.723
1598735805.005626154,99.900,3945.278640625,76.5,37,37,37,290.986
1598735806.306524530,99.900,3947.9154687499995,76.75,37,37,37,269.906
1598735807.564067295,99.900,3930.7196406249996,76.25,37,37,37,288.329
1598735808.902895850,99.900,3931.8897812500004,76,37,37,36,274.588
1598735810.151226333,100.000,3939.751625000001,76,37,37,36,279.908
1598735811.443991856,100.000,3927.8287343750007,76.25,37,37,36,293.920
1598735812.733736067,99.900,3930.2181250000017,76.375,36,37,36,263.336
1598735813.949795292,99.900,3941.8785000000003,76.5,36,37,37,282.728
1598735815.235526087,99.900,3945.96375,76.375,37,37,37,278.084
1598735816.452438715,100.000,3951.439140624999,76.5,37,37,37,281.179
1598735817.727036306,99.900,3947.77928125,76.75,37,37,37,278.741
1598735818.966960098,99.900,3942.992046875,76.75,37,37,37,290.630
1598735820.249318668,99.900,3943.87496875,76.75,37,37,37,274.901
1598735821.549692648,99.900,3958.5243750000013,77.375,37,37,37,270.434
1598735822.827181187,99.900,3963.3192343750006,78.125,37,37,37,281.184
1598735824.104985681,100.000,3952.9732499999996,78.375,37,37,37,286.402
1598735825.349580430,99.900,3940.2107343750013,77.75,37,37,37,277.151
1598735826.512733114,99.900,3953.364218750001,77.75,36,37,37,283.809
1598735827.713204423,100.000,3953.0384218750014,77.75,36,37,37,272.885
1598735828.939646248,99.900,3942.4403281249997,77.75,37,37,37,278.988
1598735830.162834915,100.000,3937.9150937499985,77.625,36,37,37,278.351
1598735831.411492466,99.900,3935.611828125,76.75,37,37,37,289.478
1598735832.705406065,99.900,3936.78515625,76.75,37,37,37,273.097
1598735833.947040484,99.900,3937.6361249999995,76.5,36,37,37,277.364
1598735835.222678431,99.900,3944.5432499999984,76.375,37,37,37,280.728
1598735836.446194636,99.900,3940.632421875,76.5,36,37,37,288.573
1598735837.684091393,99.900,3956.0238125,76.75,36,36,37,270.290
1598735838.938556787,99.900,3959.7734375000005,77,36,36,37,289.034
1598735840.192077340,99.900,3951.2176406249996,76.875,36,36,37,278.087
1598735841.473663159,99.900,3940.48359375,77.125,36,36,38,297.131
1598735842.819344692,99.900,3937.869812499999,77.125,36,36,38,256.753
1598735844.020216390,99.800,3932.312015625,77.125,36,37,37,283.278
1598735845.263294967,99.900,3932.316296875001,76.5,36,37,37,285.596
1598735846.584691152,99.900,3935.0613125,76.25,36,36,37,281.180
1598735847.867984788,100.000,3952.7560781249995,76.5,36,36,37,274.690
1598735849.145152473,99.900,3932.5024218750004,76.5,37,37,38,278.874
1598735850.433104784,99.900,3957.1307031250008,76.5,36,36,38,278.046
1598735851.634628289,99.900,3944.1603125,76.25,37,37,38,279.865
1598735852.928748383,99.900,3936.8070781249994,76.25,37,37,38,278.008
1598735854.248261850,99.900,3952.862171875,76.375,36,36,38,284.559
1598735855.450929086,99.900,3935.2502812500015,76.5,36,36,38,274.012
1598735856.718604833,99.900,3961.286625,77.125,36,36,37,286.910
1598735857.982717236,100.000,3940.118546874999,77.25,37,37,37,272.441
1598735859.276076225,99.900,3928.926296874999,77.25,36,36,37,292.251
1598735860.580292863,100.000,3940.2475,77.25,36,36,37,274.579
1598735861.828570945,100.000,3944.7476875000007,77.25,36,36,38,277.015
1598735863.111144942,99.900,3931.1844218749993,77.25,36,36,38,284.472
1598735864.317630122,100.000,3924.2057812499997,77.25,36,36,38,281.711
1598735865.636149927,99.900,3956.832921875,77.25,36,37,38,274.998
1598735866.917932005,99.900,3946.584249999999,77.25,36,36,38,287.463
1598735868.170501984,99.900,3945.3228593750005,77.25,36,36,38,271.593
1598735869.433788228,99.900,3942.136953125,77.25,36,36,38,289.685
1598735870.723807909,100.000,3943.23859375,77.25,36,36,38,275.437
1598735871.997190713,99.900,3928.9454375000005,77.25,36,36,38,272.195
1598735873.224465254,100.000,3935.4634375,76.25,36,36,38,276.492
1598735874.483223877,100.000,3948.2225,75.5,36,37,38,302.100
1598735875.828097005,99.900,3922.6021406250006,75.5,36,36,38,261.069
1598735877.090737200,100.000,3929.670796875,75.75,36,37,38,282.074
1598735878.337223916,99.900,3948.8872812500013,75.75,36,36,38,281.230
1598735879.607736968,99.900,3960.5872343749998,75.75,36,36,38,282.516
1598735880.785255664,99.900,3964.5720625000004,76.125,36,36,38,286.988
1598735882.154928188,100.000,3925.9877812500013,76.125,36,36,38,274.134
1598735883.433980688,99.900,3940.56590625,76.25,36,36,38,275.171
1598735884.675713714,100.000,3936.744624999999,75.75,36,36,38,286.353
1598735885.934464757,99.900,3929.812796874999,75.375,36,36,38,271.608
1598735887.217569394,100.000,3936.857953125001,75.375,36,36,38,283.679
1598735888.471090127,99.900,3944.740234375,75.125,36,36,38,287.466
1598735889.802179690,99.900,3956.6852968749995,75.125,36,36,38,275.774
1598735891.148921309,99.900,3941.8667343749994,75.125,36,36,38,270.457
1598735892.403263548,99.900,3948.406468750001,75,35,36,38,283.736
1598735893.695615844,99.900,3963.5878125,74.75,36,36,38,276.007
1598735895.002161294,99.900,3960.2764062500005,76,36,36,38,282.669
1598735896.182730701,100.000,3948.2153593750004,76.125,36,36,38,279.850
1598735897.458440181,99.800,3977.7697812499996,76,36,36,38,284.651
1598735898.717715870,99.900,3962.7957499999993,75.875,36,36,38,284.831
1598735900.010650896,99.900,3953.7857812499988,76.125,36,36,38,280.884
1598735901.320627137,99.900,3941.2004999999995,76.625,36,36,38,268.447
1598735902.585743617,100.000,3948.106109374999,77,36,36,38,293.246
1598735903.856532548,100.000,3944.725687499999,77,36,36,38,277.400
1598735905.146797393,99.900,3959.7355,76.5,36,36,38,274.068
1598735906.457184460,99.900,3957.779203125,77.125,35,36,38,275.423
1598735907.696432902,99.900,3951.8769687500003,76.625,35,36,38,286.492
1598735909.021052549,99.900,3943.514890625002,76.25,35,36,38,274.366
1598735910.245527921,99.800,3938.352625,76.75,36,36,38,286.979
1598735911.501418939,99.900,3953.764062500001,76,36,36,38,279.527
1598735912.773219262,99.900,3935.4448437500005,75.5,36,36,38,275.458
1598735914.048047824,100.000,3939.4368593749996,75,36,36,38,276.068
1598735915.267439754,99.900,3948.949015625,75,36,36,38,282.889
1598735916.555695114,100.000,3938.064578125001,75.125,36,36,38,288.397
1598735917.851509301,99.900,3943.872624999999,75.125,36,36,38,272.474
1598735919.099008758,100.000,3948.5230468749996,74.875,36,36,38,285.037
1598735920.386067316,100.000,3958.92821875,74.75,36,36,38,284.994
1598735921.661517884,99.900,3957.180765625001,74.875,36,36,38,267.819
1598735922.912032354,99.800,3967.946046875001,74.125,36,36,38,294.877
1598735924.222185988,99.900,3936.2189218749995,74.125,36,36,38,264.155
1598735925.483406083,100.000,3948.5280468749993,75.375,36,36,39,278.163
1598735926.698271802,99.900,3932.6847968750008,76,36,36,39,282.783
1598735927.981936702,99.900,3943.0389531249984,76.125,36,36,38,288.770
1598735929.212683032,100.000,3951.609390625,76.25,36,36,38,270.062
1598735930.495799704,100.000,3934.488234375,76.25,35,35,39,281.714
1598735931.754878850,99.900,3960.124453125,76.25,35,36,39,276.858
1598735933.033047861,100.000,3953.106624999999,76.25,36,36,39,291.566
1598735934.348237618,99.900,3927.1167343750003,75.875,35,36,39,267.825
1598735935.582984512,100.000,3956.4336093750003,75.75,36,36,39,292.719
1598735936.880159564,99.900,3930.5146250000007,75.75,36,36,39,268.107
1598735938.108609528,99.900,3941.410015624999,75.25,35,35,39,280.345
1598735939.369235395,99.900,3952.847625000001,75.75,36,36,39,286.066
1598735940.650469950,100.000,3948.000796875001,75.5,35,36,39,286.278
1598735941.971503830,100.000,3964.919734375,75.5,36,36,39,270.234
1598735943.256269439,99.900,3969.8261718750005,75.5,35,35,38,277.637
1598735944.517513931,100.000,3967.1514687500003,76,36,36,38,287.485
1598735945.802428217,99.900,3942.628390625,76.75,36,36,39,285.250
1598735947.111717033,99.900,3953.1982187499993,76.625,36,36,39,264.969
1598735948.323976903,100.000,3950.246531249999,76.75,36,36,39,279.925
1598735949.486522829,99.900,3955.367984375001,77,35,35,39,290.698
1598735950.757581879,99.900,3939.8889531249997,76.25,36,36,39,275.800
1598735952.034151185,99.900,3952.703390625001,75.5,35,36,39,273.719
1598735953.275137714,99.900,3941.790437499999,76.375,36,36,39,280.448
1598735954.535711869,99.900,3939.625031249999,76.75,35,36,39,280.324
1598735955.784955913,99.900,3936.333765624999,76,36,36,39,280.577
1598735957.078547633,99.900,3938.8791562500014,76,36,36,39,283.340
1598735958.403883717,99.800,3934.0508437500007,76.625,36,36,39,290.057
1598735959.699131552,99.900,3949.132249999999,77.625,36,36,39,276.267
1598735961.007293771,99.900,3944.222609375,77.875,35,36,39,273.330
1598735962.186548267,99.900,3952.5525937499997,77.875,35,36,39,298.917
1598735963.516805899,99.900,3946.1411562499984,78,35,36,39,269.620
1598735964.742219674,99.800,3952.3790468750008,77.75,35,36,39,276.241
1598735965.948437674,99.900,3970.3938749999993,77.75,36,36,39,276.697
1598735967.196120063,99.900,3945.719765624999,77.875,36,36,39,283.881
1598735968.421100540,100.000,3953.5363281250006,78,35,35,39,272.912
1598735969.693141199,99.900,3959.6956718750002,78,35,35,39,281.297
1598735970.925063446,99.900,3958.767249999999,77.75,35,35,38,279.089
1598735972.087252715,99.900,3951.207890624999,77.75,35,36,38,277.311
1598735973.320518771,99.900,3951.6374062500013,77.75,35,36,38,292.636
1598735974.616820610,99.900,3945.0154843750006,77.375,36,36,38,269.345
1598735975.875844887,99.900,3952.3563281249994,77,35,35,38,284.450
1598735977.203266035,99.900,3930.245781250001,77.625,36,36,38,274.618
1598735978.450026744,99.900,3940.366953124999,78,35,36,38,287.231
1598735979.696938999,99.900,3940.2438124999994,77.5,35,35,38,275.531
1598735980.915466720,100.000,3952.0161093749994,77.5,35,35,39,279.173
1598735982.181201759,100.000,3936.6577343750005,77.625,35,36,39,291.337
1598735983.545918188,99.900,3945.6009374999994,77.75,35,35,38,266.708
1598735984.813861396,100.000,3950.1927031249998,78.25,35,35,38,292.608
1598735986.168075877,99.900,3945.16565625,78.125,36,36,39,277.247
1598735987.436528413,99.900,3946.433156249999,77.875,35,35,39,275.259
1598735988.750460075,100.000,3941.2258125000003,77.625,36,36,39,277.664
1598735990.046728251,99.900,3936.2099062499997,77.625,35,36,39,293.750
1598735991.340873572,99.800,3950.6973125,77.5,35,36,39,276.288
1598735992.653988130,99.900,3941.774906250001,77.5,35,35,39,266.123
1598735993.859395660,99.700,3939.528234375,77.25,35,35,39,286.382
1598735995.115735998,99.800,3947.9594687499985,77.25,35,35,39,289.276
1598735996.366351741,99.900,3927.787593749999,77.375,36,36,39,270.665
1598735997.652963874,99.900,3926.8287031249997,77.125,36,36,39,284.448
1598735998.908784839,100.000,3959.5406562500007,77,36,36,39,268.208
1598736000.117510915,99.900,3944.2231562499987,77,35,35,39,289.304
1598736001.449561823,99.900,3947.9305781249986,77.125,35,36,39,273.690
1598736002.736015793,99.800,3931.062203125001,77,35,35,39,278.163
1598736003.997980223,99.900,3937.5492187499995,77,35,35,39,277.778
1598736005.235286820,99.900,3938.808999999998,77,35,36,39,283.985
1598736006.493695549,99.900,3930.129390624999,77,35,35,39,284.131
1598736007.804663631,99.900,3931.6115624999993,77,35,35,39,273.363
1598736009.009800563,99.900,3956.6453749999996,77.125,35,35,39,281.580
1598736010.296890061,99.900,3951.19065625,77.25,35,35,39,281.939
1598736011.524137804,99.900,3954.3595624999994,77.25,35,35,39,276.064
1598736012.812772022,99.900,3943.104265625,77.25,35,36,39,282.028
1598736014.086571254,100.000,3947.904078125,77.375,35,35,39,288.390
1598736015.384185792,99.900,3956.836703125,77.75,35,35,39,278.138
1598736016.701303472,99.800,3946.5141718750006,78.125,35,35,38,270.183
1598736017.963294085,99.900,3957.0695312499997,78,35,35,38,279.325
1598736019.142416858,100.000,3937.1133125,78,35,36,39,288.050
1598736020.401841785,99.900,3947.1220000000008,77.25,35,36,39,280.771
1598736021.659282451,99.900,3954.865828125,76.875,35,35,39,274.349
1598736022.846527437,100.000,3951.77353125,76.875,35,35,39,291.238
1598736024.147241836,99.900,3942.741625,77.125,35,35,39,269.727
1598736025.438597744,100.000,3978.438671875001,77.75,35,35,39,276.870
1598736026.722337864,100.000,3947.9949062499995,77.25,35,35,39,290.094
1598736028.004880620,99.900,3973.185906250001,77.25,35,36,39,277.456
1598736029.305480890,99.900,3958.768015625002,77.25,35,35,39,282.883
1598736030.624016364,99.800,3965.7561093749996,77.125,35,36,39,274.787
1598736031.913205614,99.800,3962.3458281250005,77.125,35,35,39,276.049
1598736033.168725867,99.900,3940.1883749999993,77.375,35,35,39,293.465
1598736034.458369415,99.900,3960.6806718750013,77.375,35,35,39,267.483
1598736035.663970320,100.000,3959.543312500001,77.375,35,35,39,280.080
1598736036.925516427,99.900,3947.6870468750008,77.375,35,35,39,275.883
1598736038.172659767,99.900,3952.248484375001,77.25,36,36,39,290.948
1598736039.507393133,99.900,3962.645953125,77.25,35,35,39,279.214
1598736040.765850112,99.900,3956.1366249999996,77.25,35,35,39,284.124
1598736042.000408572,99.900,3963.078078125,77,35,35,39,283.947
1598736043.345118704,99.900,3957.9676562500003,77.125,35,35,39,264.217
1598736044.626153294,100.000,3947.3634375,77.125,35,35,39,279.779
1598736045.796916880,99.900,3949.1563750000005,77.125,35,35,39,286.252
1598736047.072055080,99.900,3951.2949843750002,77.125,35,35,39,278.656
1598736048.309969446,100.000,3955.2699374999993,77.25,35,35,39,275.707
1598736049.622238781,99.900,3955.2777500000007,77,35,35,38,286.550
1598736050.811670465,99.700,3955.8911406250004,77,35,35,38,272.593
1598736052.076783808,100.000,3948.0507656250006,77,35,35,39,276.874
1598736053.312811103,99.900,3942.7760312499995,76.875,35,35,39,280.677
1598736054.585984502,99.900,3942.9771093750005,76.75,35,35,39,279.721
1598736055.797075790,100.000,3952.6934531249995,76.75,35,35,39,280.892
1598736057.033949570,100.000,3957.371234375,76.875,35,36,40,289.300
1598736058.327148400,99.900,3963.8940312500026,76.875,35,35,40,274.753
1598736059.615659804,99.900,3946.8002656249987,77,35,35,39,286.836
1598736060.897188934,100.000,3952.6566250000005,77,36,36,39,272.671
1598736062.171137339,99.900,3959.714078125,77.125,35,35,39,275.601
1598736063.397157463,100.000,3959.4317499999997,77.75,35,35,39,286.611
1598736064.686252483,100.000,3954.432031249999,77.75,35,35,39,278.230
1598736065.947660561,100.000,3960.525,77.875,35,35,39,279.234
1598736067.217901381,99.800,3961.9503437499993,77,35,35,39,284.568
1598736068.554725154,99.900,3947.571124999999,76.75,35,35,39,280.038
1598736069.836504154,99.900,3964.516984374999,76.75,35,35,39,269.992
1598736071.056558812,99.900,3977.6414687500005,76.75,35,35,39,292.139
1598736072.316520010,100.000,3964.8648750000007,76.75,35,36,39,287.110
1598736073.658132407,100.000,3968.1560781249996,76.625,35,35,39,262.127
1598736074.903635897,99.900,3963.214296875,76.375,35,36,40,284.150
1598736076.200170628,100.000,3947.4378593749993,76.625,35,35,40,275.766
1598736077.431893204,99.900,3958.947156249999,77.5,35,35,39,290.741
1598736078.746942618,100.000,3953.461328125,77.5,35,35,39,274.447
1598736080.000098790,100.000,3956.470734375,77.5,35,35,39,283.975
1598736081.294681951,99.900,3948.064953125,76.75,35,35,39,280.312
1598736082.557141161,100.000,3935.3816406250003,76.25,35,35,39,280.756
1598736083.829736371,99.900,3935.654265625,76.25,35,35,39,271.965
1598736085.058227027,99.900,3950.1281406250014,76.125,35,35,39,300.140
1598736086.380574511,99.800,3943.778921875,76.375,35,35,39,258.119
1598736087.608193143,100.000,3942.439875,76.25,35,35,39,283.496
1598736088.834066665,100.000,3952.0985312499997,76.75,35,36,39,293.956
1598736090.194431865,99.900,3934.4883125000015,76.5,34,35,40,269.632
1598736091.417751931,99.900,3935.175453124999,76,35,35,40,278.767
1598736092.678090857,99.900,3968.247234375,76.875,35,35,39,278.141
1598736093.940130072,99.800,3965.3997031249987,77.75,35,35,39,283.533
1598736095.174700333,99.800,3962.45209375,78,35,35,39,278.956
1598736096.449402389,100.000,3953.745765624999,77.5,35,35,39,275.885
1598736097.652873882,100.000,3948.6688593750014,77.5,35,35,40,286.631
1598736098.924265130,99.900,3948.1989375000003,77.125,35,35,40,277.261
1598736100.161266728,99.900,3956.76275,77,35,35,39,275.911
1598736101.395247355,99.900,3935.5531406250016,77.25,35,35,39,277.504
1598736102.655770498,99.900,3938.8248750000007,76.375,35,35,39,288.108
1598736103.870565380,99.800,3944.161874999999,75.75,35,35,39,283.257
1598736105.166028388,99.900,3944.9303437500007,75.125,35,35,39,271.445
1598736106.424969441,99.900,3949.5668749999986,75.625,35,35,39,278.022
1598736107.665346640,100.000,3949.411453124999,75.625,35,35,40,292.097
1598736108.971468688,100.000,3931.3281562500006,75.375,35,35,40,270.108
1598736110.182961162,100.000,3944.0357812499997,75.375,35,35,39,281.500
1598736111.478205940,100.000,3929.6989999999996,75.875,35,35,39,285.102
1598736112.796488271,99.900,3940.682765625,76,35,35,39,288.659
1598736114.097730503,100.000,3938.17834375,75.5,35,35,39,263.803
1598736115.331106677,99.900,3948.788953125001,75.5,35,35,39,289.438
1598736116.624330835,99.900,3927.4068124999994,75.5,35,35,39,266.311
1598736117.850146216,99.900,3938.4243125000003,75.5,35,35,39,285.060
1598736119.034761757,99.900,3938.6740781250005,75.625,35,35,39,275.339
1598736120.260462232,99.900,3928.459578124999,75.625,35,35,39,287.611
1598736121.519558773,99.800,3945.009015625,76.375,35,35,39,275.279
1598736122.703779336,99.900,3951.5541406249986,76.875,35,35,39,285.134
1598736123.947024360,100.000,3954.765171875,77.375,35,35,39,271.164
1598736125.146416752,99.900,3945.1544531250015,77.875,35,35,40,291.805
1598736126.395773515,99.900,3950.1290156249984,77.375,35,35,40,280.139
1598736127.704656262,99.900,3953.921125,77.25,35,35,40,271.898
1598736128.899706715,99.900,3961.8271093749986,77.25,35,35,40,282.084
1598736130.185375377,100.000,3967.1720781250006,77.5,35,35,40,279.635
1598736131.415435090,99.900,3943.217578125,78,35,35,40,281.553
1598736132.642415533,99.900,3935.264296875001,77,35,35,40,291.871
1598736133.959305923,99.900,3916.162234375,76.25,35,35,40,278.738
1598736135.286601685,99.900,3933.289578125001,76.25,35,35,40,270.029
1598736136.543063877,99.900,3930.8076874999997,76,35,35,40,273.416
1598736137.748103103,100.000,3939.362015624999,76.125,35,35,40,290.441
1598736139.019494411,100.000,3943.1195000000007,76,35,35,40,268.672
1598736140.261430499,99.900,3935.1161562499997,75.625,35,35,40,288.559
1598736141.552062822,100.000,3936.455874999998,75.5,35,35,40,281.387
1598736142.811422334,100.000,3941.7928750000005,75.25,35,35,39,271.904
1598736144.018633935,99.900,3955.323031249999,75.75,35,35,39,284.592
1598736145.267828298,99.900,3946.668640624999,76.125,34,35,39,284.878
1598736146.574324642,99.900,3940.4860000000003,76.375,35,35,39,282.234
1598736147.860129806,99.900,3944.570328124999,76.125,35,35,40,270.467
1598736149.059638814,100.000,3956.4767812500004,75.875,35,35,40,275.422
1598736150.311306195,99.900,3939.89128125,75.75,35,35,39,286.567
1598736151.538072470,99.900,3937.965015624999,75.5,35,35,39,282.325
1598736152.779810733,99.900,3921.5945781249993,75.5,35,35,40,282.539
1598736154.033287363,99.900,3940.4801250000005,75.125,35,35,40,282.100
1598736155.397252493,100.000,3950.652515625,75,35,35,40,279.394
1598736156.674941916,99.900,3947.6334218750007,75,35,35,40,271.717
1598736157.908636093,99.900,3929.5737343750006,75,35,35,40,275.753
1598736159.131178881,99.800,3956.636499999999,75.375,35,35,40,284.678
1598736160.379203574,100.000,3931.8317656249997,76.125,35,35,40,278.440
1598736161.583467394,99.900,3956.8764374999996,76.375,34,35,40,287.118
