Logged in ftmon_202008271855.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598522297.782897698,99.900,4064.1928749999997,81.25,42,42,42,204.498
1598522298.965727868,100.000,4069.9590000000003,81.5,42,43,41,216.682
1598522300.160713474,100.000,4067.9316875,81.5,42,42,41,229.459
1598522301.438559118,99.900,4058.1692500000004,81.5,42,42,42,194.710
1598522302.623574221,100.000,4062.1304999999998,81.75,42,42,42,214.308
1598522303.841030395,100.000,4062.9865312499996,81.75,42,43,42,224.247
1598522305.073323430,99.900,4066.6493124999993,81.75,43,43,42,207.278
1598522306.313021285,100.000,4059.552843749999,81.75,42,43,42,220.358
1598522307.544204514,100.000,4060.52896875,82.125,42,43,42,212.756
1598522308.712622082,100.000,4071.8141562499995,82,42,42,42,218.225
1598522309.908630632,100.000,4058.9135624999985,81.875,42,43,42,208.724
1598522311.053774348,99.900,4066.072625,81.875,42,43,42,222.387
1598522312.339360859,100.000,4071.265500000001,81.375,42,42,42,214.054
1598522313.654934762,100.000,4074.0827812499997,81.375,42,43,42,203.346
1598522314.881893918,100.000,4070.8617812499997,81.125,42,43,42,219.143
1598522316.115772460,100.000,4069.18675,81.125,42,42,42,217.405
1598522317.372197534,100.000,4071.9809062500003,81.125,42,42,42,211.844
1598522318.572528861,100.000,4071.5969687499996,81.125,42,42,42,215.126
1598522319.832649122,100.000,4071.4885625,81.125,43,43,42,211.563
1598522321.101832485,100.000,4060.0967812500003,81,42,43,42,216.002
1598522322.334287686,100.000,4069.91453125,81,42,42,42,213.459
1598522323.570643278,100.000,4069.56771875,81.25,42,42,43,213.308
1598522324.739721972,100.000,4071.7620624999995,81.25,43,43,43,216.166
1598522325.950847824,100.000,4062.6790624999994,81.375,42,42,43,209.682
1598522327.132734759,99.900,4063.23803125,81.375,42,42,43,217.456
1598522328.348544813,100.000,4069.9338124999995,81.5,42,42,43,213.623
1598522329.512023641,100.000,4062.0855625,81.5,42,42,43,216.933
1598522330.710335218,100.000,4069.0414375,81.5,42,42,43,215.192
1598522331.872942898,99.900,4063.21396875,81.5,42,42,43,225.916
1598522333.146273053,100.000,4061.59646875,81.5,42,43,43,207.458
1598522334.337527097,100.000,4062.7321250000005,81.625,42,42,43,216.601
1598522335.562717719,100.000,4060.4432500000003,82.375,42,42,43,211.604
1598522336.774267967,100.000,4066.8395625000003,82.375,42,42,43,214.423
1598522337.983623975,100.000,4056.5081249999994,82.375,42,42,43,214.458
1598522339.206123011,100.000,4052.9163125,82.5,42,42,43,220.506
1598522340.476987245,100.000,4059.2983125000005,82.625,42,42,43,209.723
1598522341.715070610,100.000,4069.250000000001,82.625,42,42,43,208.630
1598522342.936640184,100.000,4056.618124999999,82.625,42,43,43,215.022
1598522344.207077058,99.900,4060.40515625,82.625,42,42,43,212.830
1598522345.462176877,100.000,4062.457531249999,82.5,42,42,43,213.311
1598522346.634652538,100.000,4061.1180937500003,82.5,42,42,43,221.665
1598522347.876600757,100.000,4070.4961562499993,82.125,42,42,43,211.247
1598522349.166193797,100.000,4060.95328125,82.125,42,42,43,204.917
1598522350.396664619,100.000,4060.1625937500007,82.125,42,42,43,220.573
1598522351.632840707,100.000,4061.4839374999997,82.125,42,43,43,211.174
1598522352.832249871,100.000,4058.2868125,82.125,42,42,43,222.529
1598522354.085070577,100.000,4060.3121874999997,82.125,42,42,43,205.452
1598522355.322112966,100.000,4055.1274999999996,82.375,42,42,43,228.269
1598522356.603538256,100.000,4057.5916875000003,82.375,42,42,43,212.329
1598522357.833920465,100.000,4056.7338750000004,82.5,42,42,43,212.129
1598522359.057132909,100.000,4060.7827812500004,82.5,42,43,43,213.745
1598522360.285650013,100.000,4056.322343749999,82.625,42,42,44,215.688
1598522361.514854210,100.000,4050.52753125,82.75,42,42,44,215.353
1598522362.752368185,100.000,4048.6160000000004,83.125,42,42,43,217.519
1598522363.992742505,100.000,4052.66378125,83.5,42,42,43,206.949
1598522365.208981338,100.000,4060.30040625,83.25,42,42,44,225.441
1598522366.453466181,99.900,4055.6695624999998,83,42,42,44,214.654
1598522367.689329424,100.000,4058.6976875,83,43,43,43,207.027
1598522368.873339231,100.000,4057.7043749999993,83,42,42,43,211.858
1598522370.055993107,100.000,4057.7207812500005,82.75,42,42,43,218.590
1598522371.234455362,100.000,4055.8579062500003,82.75,42,42,43,214.866
1598522372.426622188,100.000,4057.8616249999995,82.75,42,42,44,230.122
1598522373.726849789,100.000,4061.6408437499995,82.75,42,42,44,206.689
1598522375.021309678,100.000,4056.0233125,82.75,42,43,44,212.066
1598522376.332472643,99.900,4066.1779062499995,82.75,42,42,44,214.148
1598522377.541678165,100.000,4050.0429999999997,82.75,42,42,44,216.122
1598522378.744865171,100.000,4059.1473124999998,82.75,42,42,44,217.508
1598522379.980835947,100.000,4057.484843749999,82.75,42,43,44,215.018
1598522381.183629754,100.000,4056.743,82.75,42,42,44,212.286
1598522382.327653368,100.000,4054.9286562499997,82.875,42,42,44,215.575
1598522383.526676732,100.000,4055.5245000000004,83,42,42,44,209.533
1598522384.704605314,99.900,4066.6006562500006,83,42,42,44,215.809
1598522385.923734367,100.000,4057.5049999999997,82.75,42,43,44,210.045
1598522387.153687957,100.000,4051.355,82.75,42,42,44,226.459
1598522388.420511380,100.000,4056.515375000001,82.75,42,42,44,203.516
1598522389.606873626,99.900,4062.1610000000005,82.75,42,43,44,218.196
1598522390.863441684,99.900,4055.6488124999996,82.75,42,43,44,204.939
1598522392.073965727,100.000,4058.63621875,82.75,42,42,44,216.106
1598522393.280304171,100.000,4055.6980937499998,82.75,42,43,44,210.090
1598522394.494947045,99.900,4052.2040625000004,82.75,42,43,44,226.646
1598522395.747050133,100.000,4057.5888749999995,82.75,42,42,44,197.653
1598522396.945258737,100.000,4051.9601875000003,82.75,42,43,44,215.251
1598522398.208822723,100.000,4057.2039375000004,82.75,42,43,44,210.764
1598522399.431656507,100.000,4052.5513124999993,82.75,42,43,44,209.416
1598522400.634874925,100.000,4049.1272812499997,82.75,42,42,44,217.810
1598522401.834955916,100.000,4056.0429687500005,82.75,42,42,44,213.064
1598522403.132087721,100.000,4055.0422499999995,82.75,42,42,44,208.579
1598522404.344763657,100.000,4057.64225,82.875,42,42,45,219.591
1598522405.610377032,100.000,4055.912812500001,83,42,43,45,212.278
1598522406.840392263,100.000,4058.8474062500004,83,42,42,44,224.524
1598522408.121152438,100.000,4053.38040625,83.125,42,42,44,201.434
1598522409.297072278,100.000,4061.0797812499995,83,42,43,44,213.869
1598522410.484119943,100.000,4056.632,83,42,43,44,210.002
1598522411.698173972,100.000,4055.7135,82.75,42,42,45,214.160
1598522412.913743979,100.000,4056.3688124999994,82.75,42,42,45,212.283
1598522414.124780328,100.000,4062.458687499999,82.75,43,43,44,212.142
1598522415.326164180,100.000,4056.52484375,82.75,42,43,44,210.961
1598522416.521550746,99.900,4058.32246875,82.75,43,43,45,220.122
1598522417.781065424,100.000,4068.6718125000007,82.625,42,42,45,225.105
1598522419.063216863,100.000,4062.8293750000003,82.5,42,42,45,205.419
1598522420.314177744,100.000,4056.0428749999996,82.375,42,42,45,208.586
1598522421.496085838,100.000,4052.5381562499997,82.375,42,43,45,217.786
1598522422.682306073,100.000,4052.9850625,82.75,42,42,45,218.701
1598522423.923513074,100.000,4059.47346875,82.75,42,42,45,219.927
1598522425.164261805,100.000,4070.0839062500004,82.625,42,42,45,208.727
1598522426.393151218,100.000,4068.8062499999996,82.25,42,43,45,210.512
1598522427.583420418,100.000,4066.5723125000004,82.25,42,42,45,214.905
1598522428.842967309,100.000,4049.0086562500005,82.125,42,43,45,213.333
1598522430.034828057,100.000,4054.92559375,82.75,42,42,45,216.000
1598522431.279806391,100.000,4060.8295312500004,82.75,42,42,45,220.982
1598522432.561616232,100.000,4066.217187500001,82.625,42,42,45,203.786
1598522433.721752289,100.000,4059.730625,82.5,42,42,45,228.423
1598522434.957675684,100.000,4058.17228125,82.125,42,43,45,204.214
1598522436.204385617,100.000,4066.2282812500002,82,42,43,45,219.809
1598522437.424949480,100.000,4055.3752812499993,82,42,43,45,213.959
1598522438.624087547,100.000,4069.8170937499995,82,42,42,45,223.330
1598522439.842767480,100.000,4059.8316250000003,82.375,42,42,45,215.510
1598522441.034177158,100.000,4053.0730937499998,82.375,42,43,45,213.705
1598522442.240967931,100.000,4058.501187499999,82.625,43,43,45,213.057
1598522443.425313828,100.000,4058.6788749999996,82.375,43,43,45,217.964
1598522444.631902908,100.000,4065.74471875,82.375,42,42,45,210.214
1598522445.846161162,100.000,4057.600812499999,82.375,42,42,45,208.689
1598522447.040441033,100.000,4058.036843750001,82.25,42,42,45,211.320
1598522448.234582049,100.000,4066.49703125,82.25,42,42,45,215.919
1598522449.431144144,100.000,4058.21290625,82.75,42,43,45,213.387
1598522450.622298105,100.000,4052.8387500000003,82.75,42,42,46,225.033
1598522451.941575949,100.000,4051.8325312499996,82.75,42,42,46,208.655
1598522453.191061463,99.900,4052.2076875,82.75,43,43,45,212.068
1598522454.428525533,100.000,4066.3943749999994,82.375,42,43,45,214.549
1598522455.624224146,100.000,4067.9973437500003,82.25,42,42,45,211.883
1598522456.833379279,100.000,4068.1528749999993,82.25,42,43,45,231.669
1598522458.074368114,100.000,4058.0883750000003,82.25,42,43,45,200.162
1598522459.252196563,99.900,4065.0344062500003,82.125,42,42,45,213.284
1598522460.444275418,100.000,4060.1535312499996,82,43,43,45,219.630
1598522461.641716673,100.000,4067.280656249999,82,42,42,45,214.494
1598522462.862238863,100.000,4067.930656249999,81.75,42,42,45,213.023
1598522464.057907893,100.000,4062.159468750001,81.75,42,42,45,218.275
1598522465.274449548,100.000,4058.593687500001,81.75,42,42,46,214.037
1598522466.474338094,100.000,4055.4918750000006,82,42,42,46,213.638
1598522467.630568695,100.000,4059.553624999999,82.125,42,43,46,216.174
1598522468.834416016,100.000,4062.736,82.125,42,42,46,224.577
1598522470.143030379,100.000,4068.4197812500006,82.125,43,43,46,203.337
1598522471.325509381,100.000,4070.7078124999994,82.125,42,42,46,220.097
1598522472.596032797,100.000,4067.8524375000006,82,42,42,46,215.116
1598522473.831370746,100.000,4066.4766874999996,82,42,43,46,211.353
1598522475.007992447,100.000,4058.3684375000007,82,42,42,46,214.543
1598522476.291516249,100.000,4070.3897187500006,81.875,42,43,46,213.688
1598522477.506731346,100.000,4056.306374999999,81.875,43,43,46,219.376
1598522478.776335630,100.000,4058.21003125,82.625,42,43,46,205.215
1598522479.963366895,100.000,4055.560687500001,82.5,42,43,46,213.782
1598522481.136526639,99.900,4054.8672500000002,82.75,42,42,46,229.261
1598522482.445991402,100.000,4066.8619687499995,82.75,42,43,46,200.356
1598522483.712967342,100.000,4059.3841875,82.75,42,42,46,213.591
1598522484.893052616,100.000,4063.7712187499997,82.75,42,42,46,217.830
1598522486.143414162,100.000,4049.2960625,82.75,43,43,46,214.830
1598522487.344939898,100.000,4053.6985625000007,82.75,42,43,46,229.168
1598522488.625348512,100.000,4065.6176875,82.75,42,43,46,205.288
1598522489.897006036,99.900,4051.119187500001,82.75,42,42,46,211.663
1598522491.108328472,99.900,4057.278843749999,82.75,42,43,46,209.640
1598522492.336320109,100.000,4067.3806875000005,82.75,42,43,46,223.620
1598522493.615161000,100.000,4056.6191562500003,82.75,42,42,46,206.388
1598522494.801298990,100.000,4054.0722500000006,82.75,42,43,46,218.507
1598522495.964620345,100.000,4054.5847499999995,82.75,42,43,46,234.843
1598522497.253274672,99.900,4066.30284375,82.75,42,42,46,201.864
1598522498.453811414,99.900,4052.8344375,82.5,43,43,46,218.384
1598522499.704752304,100.000,4051.1034687500005,82.75,42,42,46,216.856
1598522500.951181231,100.000,4055.9701562500004,82.875,43,43,46,212.369
1598522502.151318843,100.000,4053.7842812500007,83,43,43,46,224.280
1598522503.362705409,100.000,4057.2014062499998,83,42,42,46,203.389
1598522504.544591458,99.900,4049.4240000000004,83,42,42,46,222.738
1598522505.712604855,100.000,4054.1110937500007,83,42,43,46,219.127
1598522506.979056792,100.000,4055.7154374999996,82.875,43,43,46,214.169
1598522508.186382090,100.000,4053.02071875,82.875,42,42,46,214.991
1598522509.393579712,100.000,4054.4859375,83.25,43,43,46,212.635
1598522510.586052199,100.000,4054.6028749999996,83.25,43,43,46,220.036
1598522511.916712978,99.900,4054.867375,83.25,42,42,46,205.546
1598522513.110815232,100.000,4051.7048124999997,83.5,42,42,46,223.377
1598522514.354666229,100.000,4051.531156249999,83.5,42,43,46,209.770
1598522515.602295247,100.000,4051.7213437499995,83.625,42,43,46,218.784
1598522516.865102134,99.900,4055.7973437500004,83.625,42,43,46,211.246
1598522518.041866148,100.000,4066.8228125000005,83.125,42,43,46,207.250
1598522519.260082601,100.000,4058.8460625000002,82.75,43,43,46,219.321
1598522520.517448816,100.000,4055.629843749999,82.75,42,43,46,210.502
1598522521.698273558,99.900,4057.613718749999,82.75,42,43,46,215.872
1598522522.924591078,100.000,4049.8169062499996,82.75,42,43,46,213.941
1598522524.201138160,99.900,4059.54565625,82.75,42,43,46,213.211
1598522525.478527343,100.000,4054.45325,82.5,43,43,46,211.684
1598522526.742099769,99.900,4054.4831875000004,82.5,42,43,46,213.643
1598522528.046091982,100.000,4055.95975,82.5,42,43,46,203.308
1598522529.243554038,99.900,4052.1072812499997,82.5,42,43,46,218.462
1598522530.501953979,99.900,4051.175562499999,82.625,43,43,46,221.280
1598522531.754056926,100.000,4048.615750000001,83.25,43,43,46,215.849
1598522532.993853733,100.000,4052.280125,83.5,42,43,46,216.531
1598522534.253023694,100.000,4054.1213749999997,83.5,42,43,46,211.260
1598522535.481706610,100.000,4060.74915625,83.625,43,43,46,218.984
1598522536.684822114,100.000,4061.8808437499997,83.625,43,43,46,209.364
1598522537.884691469,100.000,4056.90884375,83.125,42,43,46,207.745
1598522539.083710343,100.000,4057.6354687499997,82.75,42,43,46,213.475
1598522540.308391193,100.000,4052.61209375,82.75,42,43,46,213.628
1598522541.523215372,100.000,4052.8589374999997,83,42,43,46,219.526
1598522542.775327300,100.000,4066.0241250000004,82.75,42,43,46,205.734
1598522543.924469209,100.000,4059.37296875,82.75,43,43,46,214.543
1598522545.113546700,100.000,4054.455,82.75,43,43,46,219.644
1598522546.333367354,100.000,4051.8169999999996,82.75,42,43,46,214.408
1598522547.525696764,100.000,4059.492093749999,82.75,42,43,46,223.943
1598522548.752580548,100.000,4057.0592812499995,82.75,42,42,46,210.813
1598522549.936384400,100.000,4055.2935312500003,82.75,42,43,46,224.425
1598522551.226561564,100.000,4064.6064375,82.75,43,43,46,207.335
1598522552.435558843,100.000,4059.98334375,82.75,43,43,46,220.968
1598522553.702031660,100.000,4060.248125,82.75,43,43,46,220.694
1598522554.942258799,100.000,4065.1714687500007,82.625,43,43,46,209.976
1598522556.193814963,100.000,4061.5777187499993,82.5,43,43,46,225.604
1598522557.469092516,100.000,4061.25859375,82.5,42,42,46,211.357
1598522558.687913992,100.000,4059.0502187499997,82.375,43,43,46,230.271
1598522559.941337090,100.000,4060.28671875,82.375,43,43,46,210.157
1598522561.217990395,99.900,4062.239625,82.25,42,42,46,216.581
1598522562.468702769,100.000,4059.0401874999993,82.25,42,43,46,211.663
1598522563.683985197,99.800,4063.62875,82.25,43,43,46,211.455
1598522564.883386437,100.000,4057.6638437499996,82.25,43,43,46,214.817
1598522566.121059883,100.000,4054.18915625,82.25,42,43,46,204.773
1598522567.307386804,100.000,4053.6664062500004,82.25,42,43,46,215.366
1598522568.521126912,100.000,4058.7345312500006,82.25,42,42,46,223.476
1598522569.727083436,99.900,4064.9278125,82.25,43,43,46,207.097
1598522570.936826330,100.000,4052.1777187499993,82.25,42,43,47,216.822
1598522572.142549729,100.000,4048.2039999999997,82.25,43,43,47,210.532
1598522573.364797699,100.000,4051.0330937500003,82.75,43,43,46,237.495
1598522574.654303877,100.000,4050.616124999999,82.875,43,43,46,198.382
1598522575.913089136,99.900,4056.89759375,83,43,43,46,215.723
1598522577.191855013,100.000,4052.08671875,83.25,43,43,46,210.772
1598522578.387847634,100.000,4045.6127187500006,83.625,43,43,46,213.272
1598522579.623499060,100.000,4050.5025,83.75,43,43,46,221.210
1598522580.846058181,100.000,4052.5833437499996,83.75,43,43,46,204.584
1598522582.100705007,100.000,4049.3579999999997,83.75,43,43,46,214.346
1598522583.332369749,99.900,4050.52971875,83.875,43,43,47,217.853
1598522584.586403801,100.000,4053.9526249999994,83.875,43,43,47,211.874
1598522585.813181663,100.000,4053.53265625,83.75,43,43,47,217.805
1598522587.010653579,100.000,4055.067468750001,84,43,43,47,219.995
1598522588.258769419,100.000,4047.92084375,84,43,43,47,220.808
1598522589.524777015,100.000,4059.35775,84,43,43,47,201.621
1598522590.679957212,100.000,4052.5354374999997,83.875,43,43,47,224.980
1598522591.911986392,100.000,4049.7308749999997,83.875,43,43,47,208.870
1598522593.091821978,99.900,4053.791187500001,83.5,43,43,46,214.450
1598522594.344983801,100.000,4051.62253125,83.125,43,43,46,213.151
1598522595.541299981,100.000,4067.4359375,82.75,43,43,46,221.405
1598522596.791421729,100.000,4052.557531250001,82.75,43,43,46,204.604
1598522597.995643131,100.000,4053.1639999999998,82.75,43,43,46,217.553
1598522599.233224594,100.000,4060.492093749999,82.75,43,43,46,208.570
1598522600.464113355,100.000,4055.5236562500004,82.75,43,43,47,220.010
1598522601.707798147,100.000,4053.76246875,82.75,43,43,47,208.912
1598522602.910774399,100.000,4051.6496875000007,82.75,43,43,46,227.616
1598522604.139482296,100.000,4055.61634375,82.75,43,43,46,205.598
1598522605.382808548,100.000,4049.9504375,82.75,43,43,46,221.291
1598522606.562786389,100.000,4055.8374375,82.75,43,43,46,214.393
1598522607.781414301,100.000,4053.688812499999,82.875,42,43,47,215.055
1598522609.012938177,100.000,4050.361406250001,82.875,42,43,47,215.571
1598522610.237000122,100.000,4051.04346875,82.875,42,43,46,216.042
1598522611.444824743,100.000,4050.3632500000012,82.875,43,43,46,212.020
1598522612.655654143,99.900,4058.018718749999,82.875,43,43,46,215.821
1598522613.900319619,100.000,4052.456249999999,82.75,43,43,46,214.484
1598522615.104971051,99.900,4049.33609375,82.75,43,43,47,214.337
1598522616.298711936,100.000,4056.8236249999995,82.75,43,43,47,211.350
1598522617.524913954,100.000,4054.0682812500004,82.75,43,43,47,220.091
1598522618.783339924,100.000,4053.1068125,82.75,43,43,47,210.792
1598522620.029494978,100.000,4057.1392500000006,82.75,43,43,47,222.113
1598522621.273289501,100.000,4057.257250000001,83.125,43,43,47,208.647
1598522622.516978246,100.000,4056.2784687500002,83.25,43,43,47,218.005
1598522623.736383877,100.000,4046.1396874999996,83,43,43,47,216.466
1598522625.035186449,100.000,4052.8535624999995,82.875,43,43,47,217.692
