Logged in ftmon_202008271818.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598520027.620675689,99.900,3940.6753437499997,78.375,43,43,43,283.179
1598520028.871836064,99.900,3898.203656249999,78.25,43,43,43,303.005
1598520030.204322691,99.900,3929.3066875000004,77.5,43,43,43,257.192
1598520031.437043504,99.900,3909.2722187499994,77.25,43,43,43,301.177
1598520032.771914978,99.900,3917.163140624998,77.5,42,43,44,257.364
1598520033.952662668,99.900,3930.0985000000005,78,43,43,44,280.535
1598520035.182534714,99.800,3924.582078125001,78,42,43,44,285.253
1598520036.413583167,99.900,3919.5038281249995,78.125,42,43,44,275.881
1598520037.710341714,99.800,3927.5948124999995,78.25,42,43,44,284.375
1598520038.936373485,100.000,3923.4150312499996,78.5,43,43,44,287.710
1598520040.269476147,99.800,3934.139718749999,78,43,43,44,270.979
1598520041.493136180,99.900,3933.2080937499995,78,43,43,44,285.992
1598520042.775055375,99.900,3927.6163593750002,78,42,43,45,283.510
1598520044.051472043,99.900,3944.5667187499994,78.625,43,43,45,283.191
1598520045.317708516,99.900,3947.8087343750003,79,42,43,45,280.391
1598520046.633797653,99.900,3935.204921875001,78.875,42,43,45,278.489
1598520047.930545116,99.900,3937.8664062499993,78.875,43,43,45,271.612
1598520049.182886408,99.900,3915.7199687500006,78.25,42,43,45,273.886
1598520050.419628853,99.900,3912.4417499999995,77.875,43,43,45,284.358
1598520051.626545778,99.900,3930.0311562500005,77.75,43,43,45,276.290
1598520052.798006571,99.900,3920.5492031250024,78,42,43,45,278.232
1598520054.046577923,99.700,3930.268921875,78.5,42,43,45,295.543
1598520055.388720514,100.000,3928.6712187500007,78.125,42,42,45,269.329
1598520056.594542355,99.900,3921.54725,78,43,43,45,296.974
1598520057.977398577,99.900,3910.2639999999997,77.625,42,43,45,273.152
1598520059.243137305,99.800,3928.4013437499984,77.75,43,43,45,272.515
1598520060.471456865,99.900,3928.4374999999995,78.5,43,43,46,276.948
1598520061.711042086,99.900,3920.733015625,78.375,43,43,46,279.424
1598520062.970807441,99.900,3916.32246875,77.875,43,43,46,284.725
1598520064.223844831,99.800,3921.697546875,78,42,43,46,283.317
1598520065.496520959,99.900,3909.152515625002,77.75,43,43,46,284.684
1598520066.798055681,99.900,3909.364890625,77.75,42,43,46,284.401
1598520068.092251792,99.900,3925.2568749999996,78,43,43,46,260.907
1598520069.369161204,99.900,3928.2680468750004,78.5,43,43,46,288.122
1598520070.591389435,99.900,3939.304999999999,79,42,43,46,275.581
1598520071.849187210,99.800,3928.9168125000015,78.5,42,43,46,275.150
1598520073.071039132,99.900,3940.6819531249994,78.25,43,43,46,286.425
1598520074.386826560,99.800,3926.548156250001,78.5,43,43,46,283.882
1598520075.687862401,99.900,3929.409187499999,78.375,43,43,46,277.177
1598520076.937182567,99.900,3922.9912031249996,78,43,43,46,285.072
1598520078.258929042,99.800,3917.9422968750023,78,43,43,46,283.449
1598520079.591081750,99.900,3919.3286718750014,78,42,43,46,269.007
1598520080.848243380,99.800,3911.9326406249997,78,43,43,46,291.764
1598520082.116990083,99.800,3907.718828125,78,43,43,46,280.055
1598520083.382800394,99.900,3922.128703125001,78,43,43,46,266.994
1598520084.705471781,99.800,3906.269375000001,78,43,43,46,280.058
1598520085.961155225,99.900,3924.4687031249987,78,43,43,46,285.862
1598520087.180246819,99.900,3908.655953124999,78,42,43,46,281.819
1598520088.472535214,100.000,3903.9043124999985,78,43,43,46,272.575
1598520089.720617294,99.900,3929.574609375,78,43,43,46,283.087
1598520090.976249897,99.900,3913.8467343749994,78,42,43,46,281.646
1598520092.280588667,99.900,3908.403140625,77.75,42,43,46,277.553
1598520093.541594682,100.000,3920.948015625001,77.625,43,43,46,283.315
1598520094.808821607,100.000,3929.7732343750004,77.75,43,43,46,282.369
1598520096.124076842,99.900,3918.9283125,77.75,43,43,46,279.300
1598520097.378092477,100.000,3912.6628125000007,77.875,43,43,46,276.862
1598520098.678287314,99.900,3914.981624999998,78.625,43,43,47,286.194
1598520099.946058202,99.800,3915.061265625,78.625,43,43,47,266.346
1598520101.171699446,99.900,3927.898890625,78.625,42,43,47,292.419
1598520102.442233033,99.900,3901.1586406250003,78.5,43,43,47,272.380
1598520103.738025185,99.900,3904.2411562500006,78.25,43,43,47,297.550
1598520105.068236113,99.900,3909.0684843750005,77.5,43,43,47,258.695
1598520106.230704479,100.000,3895.7333593750004,77.375,43,43,46,291.920
1598520107.517268605,99.900,3923.524828125,77.5,43,43,46,273.982
1598520108.811509319,99.900,3896.0158906250003,77.5,43,43,47,283.387
1598520110.102351010,99.800,3929.408296875001,77.5,43,43,47,275.486
1598520111.403254127,99.900,3912.3495,77.625,43,43,47,278.508
1598520112.696241990,99.800,3925.114343749999,77.5,43,43,47,296.002
1598520114.074076508,99.800,3924.1067968749994,77.5,43,43,47,267.037
1598520115.339685134,100.000,3905.9348749999995,77.75,43,43,47,280.949
1598520116.582254180,99.800,3929.641859374999,78,43,43,47,296.105
1598520117.986561706,99.800,3932.3675468749993,78.375,43,43,47,263.168
1598520119.231274964,99.900,3936.9931875000016,78.75,43,43,47,299.183
1598520120.544331785,99.900,3921.3250312499995,78.625,43,43,47,275.094
1598520121.796938036,99.800,3925.8882812499987,78.625,43,43,47,273.365
1598520123.071868788,100.000,3915.7569531249997,78.875,43,43,47,291.415
1598520124.389803728,99.800,3893.5052812500007,78.5,43,43,47,274.074
1598520125.703924947,99.900,3922.1771406250004,78.25,43,43,47,277.578
1598520127.018076694,99.900,3918.3507343750002,78.25,43,43,47,274.883
1598520128.316220764,99.900,3920.0393124999996,78.5,43,43,47,276.068
1598520129.565688918,99.800,3929.592640624999,78.375,43,43,48,284.381
1598520130.865682423,99.900,3930.633781249999,78.875,43,43,48,288.583
1598520132.138932045,99.900,3918.0405625000003,79,43,43,48,274.902
1598520133.426494936,100.000,3894.7054062499997,78.75,43,43,48,275.532
1598520134.663791911,99.900,3913.7986406249997,78.625,43,43,48,281.281
1598520135.904290976,99.900,3916.260328125001,78.75,42,43,48,286.632
1598520137.183288269,99.900,3932.4307812499997,78.75,43,43,48,265.761
1598520138.464245748,99.800,3931.6752031250007,79.25,43,43,48,282.611
1598520139.713196700,99.900,3926.9212812499995,79,43,43,48,282.719
1598520140.981892000,99.900,3916.2387187499994,78.875,43,43,48,291.102
1598520142.317747597,99.800,3896.8250000000016,78.75,43,43,48,265.564
1598520143.589292048,99.900,3885.4028281250003,77.75,43,43,48,283.379
1598520144.878881201,99.900,3900.1592343749994,77.5,43,43,48,282.032
1598520146.125807620,99.800,3891.437109375002,77.125,43,43,48,276.195
1598520147.329412347,99.800,3933.944421875,77.375,43,43,48,280.312
1598520148.576487572,99.800,3907.0492343750016,77.75,43,43,48,281.772
1598520149.885162926,99.800,3925.7970937500004,77.875,43,43,49,277.708
1598520151.067348651,99.900,3895.0745625,78,43,43,49,279.254
1598520152.300779374,99.900,3907.088515625,78,43,43,48,279.192
1598520153.527470541,99.900,3922.2662656249986,78,43,43,48,279.387
1598520154.727826278,99.900,3906.8631249999994,78,43,43,49,282.233
1598520155.963082178,99.800,3887.253468749999,77.875,43,43,49,293.780
1598520157.229792041,99.900,3885.0703750000007,78,43,43,49,278.505
1598520158.550921128,99.900,3925.427640625001,78.125,43,43,49,267.039
1598520159.771176272,99.900,3916.6981406249997,78.875,43,43,49,295.044
1598520161.077982079,99.900,3921.5032656249978,79,43,44,49,264.835
1598520162.289213212,100.000,3918.825999999999,79,43,43,49,298.196
1598520163.659817594,99.900,3916.479578125,79,43,43,49,273.751
1598520164.931043038,100.000,3899.2340624999997,78.875,43,43,49,279.498
1598520166.263060331,100.000,3908.4015781249996,78.375,43,43,49,277.462
1598520167.507984746,99.900,3936.6167968750005,78.625,43,43,49,278.884
1598520168.868446692,99.900,3911.109703124999,79,43,43,49,278.439
1598520170.099135696,99.900,3890.922609375,78.5,43,43,49,288.962
1598520171.342834640,99.900,3916.2044374999996,78.5,43,43,49,269.919
1598520172.568172614,99.900,3907.2472031250013,78.5,43,43,49,280.163
1598520173.764754219,99.900,3926.75475,78.75,43,43,49,280.543
1598520174.997235370,99.900,3896.69678125,79,43,43,49,284.878
1598520176.329643212,99.900,3905.9284375000016,78.75,43,43,49,276.560
1598520177.618908394,100.000,3907.90978125,78.25,43,43,49,276.891
1598520178.857545176,99.900,3901.2503749999987,78,43,43,49,276.229
1598520180.116171771,99.800,3911.051671874999,78,43,43,49,290.526
1598520181.397668356,99.900,3918.2698906250002,78,43,43,49,269.820
1598520182.658270940,99.800,3935.555578125001,78,43,43,49,284.068
1598520183.927893514,99.900,3921.6121093750003,78.25,43,43,49,283.173
1598520185.205567776,99.900,3923.3067500000006,78.25,43,43,49,278.963
1598520186.516775671,99.900,3902.9702656249992,78.25,43,43,49,276.981
1598520187.828362007,99.900,3892.6972031249993,78.25,43,43,49,289.261
1598520189.116544132,99.900,3935.318953125,78.625,43,43,49,272.764
1598520190.407758612,99.800,3933.547921875,78.75,43,43,49,278.218
1598520191.644922929,99.800,3913.594625,78.75,43,43,49,293.739
1598520192.978757446,99.900,3895.3156875,78.625,43,43,49,270.602
1598520194.250927040,100.000,3887.5309062500005,78.5,43,43,49,286.316
1598520195.523351742,99.800,3920.583453125,78.375,43,44,49,269.565
1598520196.685588432,99.900,3915.609171874999,79.25,43,43,49,295.130
1598520197.977736104,99.900,3927.8322812499996,79.375,43,43,49,268.911
1598520199.234840276,99.900,3903.396203125001,79.375,43,43,49,277.723
1598520200.431994474,99.800,3925.5887031250013,79.5,43,43,49,287.442
1598520201.670791146,99.900,3929.77875,79.75,44,44,49,272.105
1598520202.931039763,99.900,3947.985234374998,80.375,44,44,49,278.620
1598520204.197180533,99.800,3928.8957812500007,80.5,43,43,49,281.732
1598520205.455801248,99.900,3889.78025,79.625,43,43,49,284.749
1598520206.751308993,99.900,3895.320953125,78.875,43,43,49,276.862
1598520208.010919432,99.900,3893.275578125001,78.25,43,43,49,284.084
1598520209.237278753,99.900,3912.7112500000007,78,43,44,49,276.476
1598520210.487308190,99.900,3890.8177031249993,78,43,44,50,280.438
1598520211.707108851,99.900,3897.9156093749993,78.25,43,44,50,280.033
1598520212.970109263,99.900,3909.3657499999986,78.25,43,43,50,284.220
1598520214.268666033,99.800,3908.0543281249998,78.25,43,43,50,273.818
1598520215.456728158,99.900,3899.0986562499997,78.375,43,43,50,291.292
1598520216.729828638,99.900,3893.902765625001,78.5,43,44,50,268.084
1598520217.908112098,99.900,3916.1779687499998,78.625,44,44,50,294.667
1598520219.186239660,99.900,3910.7555781250003,79.125,43,43,50,280.615
1598520220.518434857,99.900,3900.6116093749993,79.125,43,43,50,275.131
1598520221.715772740,99.900,3895.7666249999997,79,43,43,50,269.381
1598520222.914523908,99.900,3892.2524218749995,79.25,43,44,50,289.165
1598520224.183473816,99.900,3911.370421875,79.25,43,43,50,276.238
1598520225.459434136,99.900,3919.8360156250033,79.25,43,44,50,282.855
1598520226.696338501,100.000,3925.9026874999995,79.75,43,43,50,277.981
1598520227.936423695,100.000,3922.907906250001,79.625,43,44,50,298.938
1598520229.261392539,99.900,3900.3275312500004,79.25,43,44,50,255.058
1598520230.480466901,99.900,3908.40653125,79.25,43,43,50,287.802
1598520231.741748413,99.800,3921.384796875,79.25,43,43,50,274.363
1598520232.959793700,100.000,3895.603578125,79,43,44,50,288.948
1598520234.273898649,99.900,3907.1717031249987,78.75,43,44,50,271.237
1598520235.509118074,99.900,3878.180999999999,78.75,43,44,50,293.786
1598520236.833131434,99.800,3906.9213124999987,78.75,43,43,50,267.302
1598520238.102167554,99.900,3911.515703125001,79.125,43,44,50,286.801
1598520239.399488832,100.000,3891.561421875001,79.125,43,44,50,276.468
1598520240.686332546,99.800,3934.10734375,79.5,44,44,50,284.804
1598520241.959493465,99.900,3899.2385312500005,79.625,43,44,50,277.130
1598520243.237995485,99.900,3919.217187499999,79.625,43,44,50,285.553
1598520244.596689011,99.900,3909.723640625,79.5,44,44,50,271.211
1598520245.796352658,99.900,3916.42734375,79.25,43,44,50,287.295
1598520247.050371053,99.900,3914.961703125001,79.5,44,44,50,269.925
1598520248.278955809,99.800,3935.933546875,80,44,44,50,288.292
1598520249.520373215,99.900,3934.25315625,80,43,44,50,278.546
1598520250.720671281,99.900,3925.465546875,80,43,44,50,286.922
1598520252.069641128,99.900,3934.405718749999,80.125,43,43,50,272.327
1598520253.317003612,99.900,3914.459859375001,80.5,43,44,50,281.457
1598520254.544793854,99.900,3912.8161093749995,80,43,44,50,283.717
1598520255.810965016,99.900,3919.5243906249993,80,44,44,50,285.034
1598520257.130256978,100.000,3910.442781250001,80,43,43,50,273.774
1598520258.396104019,99.900,3911.105609375001,79.875,43,43,50,277.163
1598520259.673780871,100.000,3909.0233125000004,79.5,43,44,50,284.876
1598520260.928183825,99.900,3899.91165625,79.375,43,44,50,287.278
1598520262.225300296,100.000,3890.499921875,79.375,44,44,50,271.964
1598520263.496681013,99.900,3916.0130156249998,79.375,44,44,50,274.848
1598520264.765461537,99.900,3899.954812499999,79.5,44,44,50,285.132
1598520266.036936977,99.900,3896.908609375001,79.375,43,43,50,273.932
1598520267.287715783,99.800,3885.223890624999,79,43,43,50,276.680
1598520268.544950394,99.900,3895.1938124999997,79,43,43,50,282.164
1598520269.810761616,99.900,3913.2671250000008,79.25,43,43,50,279.375
1598520271.071609927,100.000,3905.085515624999,79,43,44,50,291.123
1598520272.406411108,99.800,3910.505296874999,78.875,43,44,50,272.286
1598520273.648240994,99.900,3906.52340625,78.75,44,44,50,289.703
1598520274.956990594,99.900,3911.14025,78.875,44,44,50,267.854
1598520276.184445818,99.900,3909.9323281250013,79.25,44,44,50,291.749
1598520277.498022175,99.900,3899.800249999999,79.75,43,44,50,267.728
1598520278.730163955,99.800,3916.5121874999986,79.625,44,44,50,283.109
1598520279.993262630,100.000,3891.6181875,79.25,43,44,50,285.109
1598520281.310678040,99.900,3903.5767343749994,79,43,44,50,280.317
1598520282.632290679,99.900,3917.471859375,79,44,44,50,285.790
1598520283.934985861,99.700,3929.3863281250005,79.25,43,44,50,266.933
1598520285.119847968,99.900,3935.7718593749987,79.25,44,44,50,292.089
1598520286.447301342,99.900,3929.6741875,79.25,43,43,50,274.417
1598520287.667288027,99.900,3918.8553749999996,79.25,43,44,50,279.765
1598520288.943728046,99.900,3915.857796875001,79,43,44,51,277.267
1598520290.297854650,99.800,3906.5133125,79.375,43,44,50,293.610
1598520291.643398104,99.900,3922.5405468749996,79.25,43,44,50,263.634
1598520292.910099167,99.800,3915.7475,79.25,43,44,50,279.623
1598520294.149913794,99.900,3919.3483749999996,79.375,43,44,50,289.973
1598520295.441285137,99.900,3908.8370468750004,79,43,44,50,284.256
1598520296.720434533,99.900,3922.3258593749993,79,44,44,50,267.913
1598520297.952061643,99.900,3905.66840625,79.125,44,44,50,281.451
1598520299.156461418,99.900,3905.6599531249994,79,43,43,50,278.263
1598520300.364181836,99.900,3921.6677187500004,78.875,43,44,50,280.053
1598520301.607061308,99.900,3936.4449218749996,79.75,44,44,50,281.138
1598520302.882010090,99.900,3926.71659375,79.75,43,44,50,285.507
1598520304.210372856,100.000,3928.722015624999,79.625,43,44,50,272.752
1598520305.463373206,100.000,3903.4874687500005,79.625,44,44,50,295.397
1598520306.767749105,99.900,3915.9613906250006,79.625,44,44,50,265.750
1598520307.967356574,99.900,3912.0072812499993,79.375,43,44,50,289.653
1598520309.214067990,99.900,3924.778843750001,79.125,43,43,50,273.777
1598520310.395297692,99.900,3911.5544687499996,79.25,43,44,50,279.211
1598520311.639020145,99.900,3928.5643125000006,79,44,44,50,277.779
1598520312.896005829,99.900,3882.660906250001,78.75,44,44,50,285.149
1598520314.088680051,99.900,3920.163734374999,78.375,43,44,50,274.189
1598520315.371196829,100.000,3897.6418906249996,78.375,44,44,50,286.891
1598520316.618690555,99.900,3907.2880156249994,78.25,44,44,50,274.255
1598520317.815294200,99.900,3905.035796874999,78.25,44,44,50,295.997
1598520319.171928934,100.000,3879.552609375,78.25,44,44,50,265.815
1598520320.488536281,99.900,3897.012390625001,78.25,44,44,50,283.068
1598520321.807519727,99.900,3896.853109375,78.25,44,44,50,277.878
1598520323.060110348,99.800,3918.3175624999994,78.125,43,44,51,280.090
1598520324.293469778,99.900,3888.571453125,78.25,44,44,51,292.146
1598520325.578500618,99.900,3914.8322656249993,78.625,44,44,51,268.653
1598520326.820435788,99.900,3935.8330000000005,78.875,44,44,51,274.375
1598520328.096042389,99.900,3913.5441718750008,79.5,44,44,51,287.765
1598520329.391978292,99.900,3918.6973281249993,79.5,43,44,51,274.600
1598520330.619455459,99.900,3885.2088437499997,79.375,44,44,51,285.140
1598520331.891238836,99.900,3897.024484374999,79.25,44,44,51,279.156
1598520333.135747968,100.000,3915.162765624999,79.25,44,44,51,285.944
1598520334.418818041,99.900,3908.9589375000014,79.625,44,44,51,285.643
1598520335.712634053,99.900,3898.0183593750007,79.5,43,44,51,270.951
1598520336.985100606,99.900,3909.8430312500013,79.25,44,44,51,283.399
1598520338.315190165,99.900,3889.3214999999996,79,44,44,51,278.312
1598520339.578752510,99.900,3899.322874999999,79.125,44,44,51,282.980
1598520340.848642791,100.000,3922.6322031249993,79.5,44,44,51,267.647
1598520342.062961688,99.900,3912.3895781250008,79.5,44,44,51,296.514
1598520343.387658224,99.900,3908.9894062499993,79.5,43,44,51,273.296
1598520344.718175173,99.900,3917.6951562500003,79.5,44,44,51,281.970
1598520346.050871783,99.800,3931.0846250000004,79.375,43,44,51,289.729
1598520347.394247901,100.000,3902.658546874999,79.125,44,44,51,260.122
1598520348.572859729,99.900,3889.4480937499993,79,44,44,51,299.324
1598520349.923539138,99.800,3908.4252500000002,79,44,44,51,268.242
1598520351.182857741,99.900,3917.2034375000017,79,44,44,51,275.701
1598520352.398056590,99.800,3917.248437499999,79,44,44,51,281.094
1598520353.577283774,99.900,3903.4607812499994,79,44,44,51,285.170
1598520354.851404535,100.000,3914.6824062499995,79.125,44,44,51,275.783
1598520356.077131230,99.900,3930.951859374999,79.25,44,44,51,285.074
1598520357.339699584,99.800,3923.49253125,79.25,44,44,51,271.205
1598520358.570707866,99.900,3919.2801249999998,79.375,44,44,51,287.970
1598520359.882657331,99.900,3922.8742500000003,79.75,43,44,51,291.095
1598520361.264742333,99.900,3929.877140625,80,44,44,51,270.460
1598520362.548086063,99.800,3893.931671874999,79.875,44,44,51,274.907
1598520363.824757687,99.900,3895.5495312499997,79.5,44,44,51,280.056
1598520365.046350641,99.900,3926.5503281250003,79.5,44,44,51,290.166
1598520366.355639684,99.900,3935.5939218750004,79.625,44,44,52,270.521
1598520367.595026841,100.000,3909.048828124999,80,44,44,52,281.702
1598520368.880021731,100.000,3922.7095781249986,80,44,44,51,277.172
1598520370.173775041,100.000,3909.228953125,79.875,43,44,51,285.021
1598520371.448167532,100.000,3885.91325,79.75,44,44,51,275.310
1598520372.767225780,99.900,3908.4670781249993,79.625,44,44,51,281.651
1598520374.020335512,99.900,3897.053734375,79.5,44,44,51,281.532
1598520375.268078475,99.900,3913.8995781249996,79.375,44,44,51,291.514
1598520376.571941581,99.900,3924.6310625000006,79.375,44,44,52,273.345
1598520377.880511405,99.900,3928.813812500002,79.5,44,44,52,271.119
1598520379.108871113,99.900,3924.036140625,79.5,44,44,52,303.153
1598520380.431271184,99.900,3905.7874843749996,79,44,44,52,258.306
1598520381.663809353,99.900,3911.9882343749996,79,44,44,52,280.316
1598520382.941952825,100.000,3908.626124999999,79,44,44,52,286.978
1598520384.212389499,99.900,3902.833171875,79,44,44,52,271.528
1598520385.473932536,99.900,3903.485687500001,79,43,44,52,280.509
1598520386.691566324,99.900,3920.491515625,79,44,44,52,286.761
1598520387.867023297,99.900,3891.7131718749993,79,44,44,52,272.266
1598520389.103805270,99.800,3911.7906875000003,79.125,44,44,52,284.811
1598520390.329450362,99.900,3907.7099843749997,78.875,44,44,52,280.522
1598520391.599918587,99.900,3892.9492343750003,78.875,44,44,52,275.044
1598520392.816938650,99.900,3891.4968750000003,78.625,44,44,52,300.451
1598520394.187284059,100.000,3885.35640625,78.5,44,44,52,273.586
1598520395.468166685,99.900,3885.1794843750004,78.875,44,44,52,284.172
1598520396.764752767,99.900,3886.9717812500003,79,43,44,52,266.696
1598520397.956438922,99.900,3898.8053437500007,79,44,44,52,284.296
1598520399.268391456,99.900,3896.3058125000002,79,44,44,52,277.218
1598520400.536735709,99.900,3923.1433593750007,79,44,44,52,278.585
