Logged in ftmon_202008300505.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598731603.086338020,99.900,3950.33871875,72.5,41,41,38,272.030
1598731604.353096506,100.000,3953.9145312499986,72.75,41,41,38,282.473
1598731605.606876730,100.000,3943.2812812500015,73.375,41,41,38,279.602
1598731606.889370716,100.000,3961.043843750001,73.25,41,41,38,280.739
1598731608.157277121,99.900,3954.1030312499997,73.5,41,41,38,278.688
1598731609.442505432,100.000,3949.228703125,73.5,41,41,38,276.031
1598731610.696511654,100.000,3952.106109375,73.5,41,42,38,286.264
1598731611.938740371,99.900,3967.4772968750003,73.5,41,41,38,283.292
1598731613.220528576,100.000,3955.9386875,73.75,40,41,39,273.513
1598731614.380460751,100.000,3971.247078125,75,41,42,39,279.255
1598731615.617942315,100.000,3945.8277499999995,75.125,41,41,39,280.576
1598731616.890110751,100.000,3957.1080000000006,74.625,41,41,39,288.299
1598731618.189987591,100.000,3967.9677968749997,74.625,40,41,40,276.376
1598731619.494323962,100.000,3975.489734374999,74.875,40,41,40,273.052
1598731620.762024528,99.900,3967.888453124999,75.375,41,41,40,283.368
1598731622.043241534,100.000,3950.1585468749995,75.625,41,41,40,279.068
1598731623.313772970,99.900,3962.463265624999,75.5,41,41,40,286.702
1598731624.633605240,99.900,3949.49265625,74.75,41,41,40,273.671
1598731625.886092686,99.800,3962.799265625,74.625,41,41,40,283.915
1598731627.155851057,99.800,3968.5209218750006,74.75,40,41,40,275.184
1598731628.449714220,99.900,3972.0098281249993,76.25,41,41,40,280.449
1598731629.719207738,99.900,3974.3196562499998,76,41,41,40,275.024
1598731630.967333234,99.900,3963.646515624999,75.625,41,41,41,288.495
1598731632.247868301,99.900,3940.9169999999995,75.5,40,41,41,275.509
1598731633.520491311,100.000,3969.015859375001,76.5,41,41,41,285.577
1598731634.712426714,99.900,3961.056843749999,76.875,40,41,41,274.131
1598731635.950578735,99.900,3953.0574218749994,76.75,41,41,41,287.423
1598731637.200540450,99.900,3950.949187499999,76.25,41,41,41,270.362
1598731638.464867901,99.900,3951.488046875,76.125,41,41,41,289.859
1598731639.736981508,99.900,3949.622406249999,76.5,41,41,41,281.757
1598731641.001633809,99.900,3949.53809375,76,41,41,42,269.893
1598731642.280984390,99.900,3953.6516406249993,76,41,41,42,277.933
1598731643.557788610,99.900,3953.7823124999995,75.75,41,41,42,285.303
1598731644.743619278,99.900,3933.1341562499997,75.75,41,41,42,292.076
1598731646.033949632,100.000,3940.523890625,75.75,41,41,42,264.944
1598731647.260955123,99.900,3930.9210781250013,75.75,41,41,42,276.576
1598731648.537311837,99.900,3953.8347656250007,75.875,41,41,42,286.705
1598731649.760631769,99.900,3947.9135,76.25,40,41,42,271.912
1598731650.975221792,100.000,3951.7575156250005,77.25,41,41,43,284.928
1598731652.258254381,99.900,3937.7672031250004,78,41,41,43,279.988
1598731653.546647769,99.900,3956.685390625,77.875,40,41,43,289.462
1598731654.840284913,100.000,3964.578812500001,77.375,40,41,43,267.956
1598731656.083561374,99.900,3950.7767187499994,77.25,40,41,43,283.977
1598731657.317809016,99.900,3938.0715312499983,77.125,41,41,43,285.375
1598731658.638735960,99.900,3942.56865625,76.875,40,41,43,287.654
1598731659.991404440,100.000,3936.5648750000005,76.5,41,41,43,261.626
1598731661.207905237,99.900,3945.603843749999,76.75,41,41,43,290.455
1598731662.478983730,99.900,3948.0776562499987,77,41,41,43,282.416
1598731663.785408853,99.900,3934.554234374999,77,40,41,43,287.181
1598731665.163067570,99.900,3939.6366406249995,77.25,41,41,43,272.139
1598731666.442616680,100.000,3933.2514218750002,77.25,41,41,44,271.787
1598731667.727021158,99.900,3941.9254375,77.75,41,41,44,282.937
1598731669.008000514,99.900,3950.932515625,77.75,40,41,44,278.912
1598731670.239847906,99.900,3953.940687500001,77.375,41,41,44,275.469
1598731671.490388830,99.800,3955.33240625,77.375,40,41,44,281.211
1598731672.681051400,99.900,3923.0959999999995,76.75,41,41,44,279.147
1598731673.842680225,99.900,3930.5926875000014,77,41,41,44,279.838
1598731675.044593661,99.900,3933.334921874999,77.75,41,41,44,284.895
1598731676.352945229,99.900,3941.5182968750014,77.375,41,41,44,280.559
1598731677.638813085,99.900,3951.7979218749997,77.25,41,42,44,274.581
1598731678.897467448,99.800,3958.7654687500003,77.125,40,41,45,280.738
1598731680.143633511,99.900,3940.6155468750003,77.875,41,41,45,286.469
1598731681.406190432,99.900,3942.889109375,77,41,41,44,278.321
1598731682.647849104,99.900,3943.58653125,76.5,41,41,44,270.819
1598731683.905963149,99.900,3935.9160468749997,76.125,41,41,44,289.530
1598731685.188371569,99.900,3920.7391093749993,76.125,41,41,44,274.021
1598731686.449544064,99.900,3928.8201562500017,76,41,41,45,296.607
1598731687.814343230,99.900,3923.48015625,75.75,41,41,45,264.419
1598731689.059326253,100.000,3936.3365312499996,76.125,41,41,45,277.763
1598731690.335816957,100.000,3930.7936406250005,76.25,41,41,45,287.346
1598731691.588052231,99.900,3934.748046875001,76.125,41,41,45,275.465
1598731692.846514718,100.000,3931.368921875,75.75,41,41,45,280.562
1598731694.120715411,100.000,3932.1781874999992,75.75,41,41,45,287.858
1598731695.415357233,100.000,3940.4698906249996,75.875,41,41,45,277.884
1598731696.720265914,99.900,3945.010484374999,76.125,40,41,45,275.735
1598731697.945084012,99.900,3941.357875000001,76.25,41,41,45,289.187
1598731699.190805696,99.900,3917.7220781249994,76.25,41,41,45,265.656
1598731700.430133724,99.900,3931.115859374999,76.25,41,41,45,292.576
1598731701.693613465,100.000,3918.5991406249996,76.625,41,41,45,269.465
1598731702.921577009,99.900,3932.7728593750007,76.5,41,41,45,278.645
1598731704.130119378,99.900,3939.5913906249993,76.125,41,41,46,281.022
1598731705.365455687,99.900,3953.5924843749995,76.125,41,41,46,281.023
1598731706.716983037,99.900,3945.6495,77.375,40,41,46,277.793
1598731707.930262933,99.900,3937.1748749999992,77,41,41,46,289.426
1598731709.200136961,99.900,3945.6537656249993,76.25,41,41,45,275.832
1598731710.486913975,100.000,3920.6272343750006,76.25,41,41,45,274.811
1598731711.722464350,99.900,3954.860328124999,76.25,41,41,46,283.730
1598731713.018869228,99.900,3946.8065156249995,77.25,41,41,46,274.921
1598731714.224198276,99.900,3949.153015625,77.5,41,41,46,283.400
1598731715.518586505,99.900,3940.2235468750005,77.375,41,41,46,276.453
1598731716.728386454,99.900,3922.4550312499996,77,42,42,45,286.749
1598731718.023832464,100.000,3922.2799531249993,76.75,41,41,45,278.605
1598731719.329460152,99.900,3939.237593750001,76.375,41,41,46,287.155
1598731720.628682849,99.900,3919.2589687499994,76.5,41,41,46,265.924
1598731721.843863472,99.900,3920.0603906250003,76.375,41,41,45,284.099
1598731723.094569959,100.000,3932.0449531249997,76.25,41,41,45,280.066
1598731724.344978463,99.900,3936.336968749999,76,41,41,45,293.333
1598731725.664444335,99.900,3926.0659687500006,76,41,41,45,271.196
1598731726.951397637,99.900,3926.7016093749994,76,41,41,46,273.474
1598731728.167538185,99.900,3937.363546875001,76,41,41,46,283.643
1598731729.387124261,100.000,3930.785359375001,76.25,41,41,46,282.616
1598731730.636590636,100.000,3927.2812812499988,77,41,41,46,281.901
1598731731.961678989,99.900,3933.694609375001,77,40,41,46,273.842
1598731733.209693157,99.900,3942.608109374999,78.625,41,41,46,279.311
1598731734.436616560,99.800,3925.6263593750004,78.875,41,41,45,280.931
1598731735.686059097,100.000,3934.5822968750003,78.5,41,41,45,285.717
1598731737.029208911,100.000,3942.106062499999,78.5,41,41,46,288.309
1598731738.358697003,100.000,3931.0212656250005,78.25,41,41,46,264.924
1598731739.611013354,100.000,3934.4145468750003,77.625,41,41,46,277.461
1598731740.864308544,99.900,3930.9729531249995,77.25,40,41,46,278.139
1598731742.134607289,99.900,3912.6647656250007,77.25,41,41,46,280.594
1598731743.391769148,99.800,3914.620265624999,77.25,41,41,46,293.077
1598731744.705589732,99.900,3934.537562500001,77.125,41,41,46,268.951
1598731745.921581231,100.000,3931.4849999999997,77,41,41,46,294.046
1598731747.252237067,99.900,3939.46078125,77,41,41,46,277.964
1598731748.582990473,99.900,3941.227312499999,77,41,41,46,265.111
1598731749.786276339,100.000,3930.59659375,76.75,41,41,46,290.406
1598731751.041406902,100.000,3920.8428750000007,77,41,41,46,276.155
1598731752.327268796,99.900,3938.7656093749993,77.625,41,41,46,289.393
1598731753.647383394,99.900,3924.806796875,77.625,41,41,46,264.900
1598731754.903823674,99.900,3929.1187812499993,77.125,41,41,46,283.683
1598731756.169742620,100.000,3929.145078125,77,41,41,46,275.587
1598731757.451377565,100.000,3942.074796875,77.875,41,41,47,302.132
1598731758.830647403,100.000,3938.8314375,77.75,41,41,47,273.642
1598731760.083970417,100.000,3938.9821093750006,77.5,41,41,47,268.528
1598731761.310878696,99.900,3940.0425468750004,77.375,41,41,47,291.195
1598731762.660246113,99.900,3933.2979843750004,77.25,41,41,46,267.881
1598731763.886391238,100.000,3962.7811874999993,78.25,41,41,46,282.243
1598731765.087610473,99.900,3948.378062499999,78.25,41,41,46,278.777
1598731766.311024074,99.900,3926.9772187499993,78.125,41,41,46,284.468
1598731767.490055023,100.000,3933.6819218749993,77.625,41,41,46,278.814
1598731768.749853136,99.900,3936.5858437499996,77.625,41,41,46,275.366
1598731769.954021505,99.900,3942.68475,77,41,41,46,279.485
1598731771.216351597,99.900,3945.3611718750003,77,41,41,46,287.240
1598731772.547880451,100.000,3941.4194375,77,41,41,46,283.883
1598731773.855635185,99.900,3928.5164531249993,77.625,41,41,46,269.521
1598731775.158687327,99.900,3925.047609375001,77.625,41,41,46,284.308
1598731776.419764472,99.900,3928.7751718749996,77.5,41,41,46,274.871
1598731777.644757376,100.000,3936.7893906250006,77.5,41,41,46,285.922
1598731778.911489174,99.900,3916.916687499999,78,41,41,46,271.220
1598731780.134198629,99.900,3930.074093750001,77.375,41,41,46,284.635
1598731781.350103973,99.900,3933.6035156250014,77,41,41,46,277.019
1598731782.594974767,99.900,3936.878562500001,78.75,41,41,47,289.686
1598731783.891199459,99.900,3929.1341874999994,79.375,41,41,47,272.175
1598731785.100420055,100.000,3923.992453125,79.375,41,41,47,282.726
1598731786.363642541,99.900,3942.2777343749995,79.5,41,41,47,278.384
1598731787.648717441,100.000,3936.6405312500005,80,41,41,47,278.242
1598731788.847478677,100.000,3941.427140625,80,41,41,47,281.194
1598731790.070629189,100.000,3908.426953125,79.875,41,41,48,290.047
1598731791.408597032,99.900,3922.4363593750004,79.625,40,41,48,265.771
1598731792.692228425,100.000,3896.033203124999,79.375,41,41,47,296.431
1598731793.999515034,100.000,3931.604546875001,78.5,41,41,47,267.702
1598731795.324129208,99.900,3937.5613906249987,78.125,41,41,47,275.863
1598731796.548070696,100.000,3897.4314999999997,77.875,41,41,47,281.374
1598731797.817661889,100.000,3938.876984375,78,41,41,47,283.600
1598731799.048962805,99.900,3924.8524374999997,78.375,41,41,47,274.037
1598731800.297445003,99.800,3931.9121718750002,79.25,41,41,47,289.522
1598731801.559768642,99.900,3930.6895156250016,80.5,41,41,47,272.377
1598731802.810357271,100.000,3910.4264375000002,80.375,41,41,48,284.560
1598731804.032007606,99.900,3894.027265625001,80,41,41,48,279.841
1598731805.238897508,100.000,3916.6600625,79.75,40,41,47,280.479
1598731806.490375744,99.900,3926.233828125,79.25,41,41,47,274.959
1598731807.751684315,99.900,3910.5488593750006,78.625,41,42,48,292.806
1598731809.019114034,99.900,3910.7565781250005,78.875,41,41,48,279.897
1598731810.319867474,99.900,3918.8390000000013,78.875,41,41,47,269.498
1598731811.628262475,99.900,3906.836718750001,78.75,41,41,47,298.742
1598731812.929916923,100.000,3926.5099375000004,79.375,41,41,48,265.646
1598731814.187762031,99.900,3922.4140624999995,79.375,41,41,48,277.573
1598731815.465625847,100.000,3918.722093749999,79,41,41,48,284.189
1598731816.715461656,99.900,3909.6699062499997,78.75,41,41,48,282.041
1598731818.037138088,99.900,3923.912359375,78.75,41,42,48,278.146
1598731819.379207194,99.900,3903.7955,78.5,41,41,48,286.871
1598731820.727754551,99.900,3916.4489374999994,78.5,41,41,48,263.491
1598731821.982541509,100.000,3912.157515625,78.25,41,41,48,279.580
1598731823.199966851,100.000,3898.641796874999,78.25,41,41,48,282.651
1598731824.426398170,99.900,3930.5584843750003,78.25,41,41,48,291.307
1598731825.659594045,100.000,3914.48034375,78.25,41,41,48,264.274
1598731826.827004815,99.900,3911.6833593750002,78.25,41,41,48,291.434
1598731828.132876862,99.900,3899.9503750000003,79.375,41,41,48,273.781
1598731829.396163581,99.900,3919.42325,79.125,41,41,48,297.877
1598731830.780195973,100.000,3931.7190156250017,79.25,41,41,48,265.623
1598731832.067694766,100.000,3920.867046875,79.25,41,41,48,277.062
1598731833.246540448,99.900,3928.946328124999,78.75,41,41,49,279.794
1598731834.530664365,99.900,3919.885562500001,78.75,41,41,49,278.001
1598731835.756149467,99.900,3900.9979375000003,79.25,41,41,49,291.542
1598731837.053722578,100.000,3902.6182812499997,79.625,41,41,49,267.131
1598731838.270812489,99.900,3906.9188437499997,79.625,41,41,49,284.577
1598731839.512769508,99.900,3935.200203124999,80.375,41,41,49,277.972
1598731840.712181645,100.000,3919.384828125,80.25,42,42,49,290.158
1598731841.998617335,99.900,3925.261921875,79.75,41,41,49,275.307
1598731843.320175865,99.900,3925.8308281249997,79.75,41,42,49,279.675
1598731844.622954148,99.900,3930.523328125,80,41,42,49,272.526
1598731845.838502385,100.000,3931.3044375000004,79.375,41,41,49,297.140
1598731847.147274419,99.900,3952.567937499999,79.25,41,42,49,265.274
1598731848.394045764,99.900,3933.0659218750006,79,41,41,49,277.354
1598731849.649801565,99.900,3945.429515625,79.5,41,41,49,279.142
1598731850.864060441,99.900,3941.4736875,79.5,41,41,49,295.617
1598731852.179991307,99.800,3947.2523281249996,78.875,41,41,49,264.688
1598731853.409676915,99.900,3932.091609375,79.125,41,41,49,290.763
1598731854.683392943,99.600,3920.856234374999,78.875,41,41,49,277.863
1598731855.938651939,99.900,3933.0210624999995,78.5,41,41,49,275.915
1598731857.147926072,99.800,3938.3969531249995,78.5,40,41,49,277.358
1598731858.424758296,99.900,3938.5702031249994,78.5,41,41,49,280.921
1598731859.607504591,99.900,3928.9965468749997,78.5,41,41,49,285.031
1598731860.918521448,99.900,3934.51965625,77.875,41,41,49,281.472
1598731862.231392328,100.000,3933.443984374998,77.875,41,42,49,285.788
1598731863.550415658,100.000,3948.496171875,78,41,41,50,266.618
1598731864.780757235,99.900,3926.747968749999,78,41,41,50,283.101
1598731866.049063904,99.900,3932.731234375,78,41,42,49,283.463
1598731867.343183442,100.000,3927.496374999999,79,41,41,49,278.881
1598731868.588890644,100.000,3940.6130156250006,78.625,41,41,49,277.560
1598731869.883102461,100.000,3932.396875000001,78.125,41,41,49,283.199
1598731871.185683610,99.900,3931.9670624999994,78,41,41,49,281.165
1598731872.508768211,100.000,3944.58353125,78.125,41,41,49,281.038
1598731873.835327962,99.900,3932.293078125002,78.125,41,42,49,279.872
1598731875.043504589,99.900,3914.6246093750015,78.375,41,41,49,269.530
1598731876.317295327,99.900,3934.130593749999,80.375,41,41,49,294.302
1598731877.639412401,99.900,3927.461765625,80.875,41,41,49,268.756
1598731878.867326363,100.000,3922.6471250000004,80,41,41,50,295.069
1598731880.164616455,99.900,3934.8041718750005,81,41,41,50,272.804
1598731881.441651586,99.900,3929.775015625,81.5,41,42,49,292.040
1598731882.822524237,99.900,3918.5073125000004,81.5,41,41,49,258.126
1598731884.081362804,99.900,3928.89690625,81.75,41,42,50,293.144
1598731885.424473097,99.900,3920.0818750000003,80.875,41,42,50,268.304
1598731886.699260608,99.900,3931.0631093750003,80.5,41,41,50,287.500
1598731887.950880143,99.900,3933.747671875001,80.75,41,41,50,294.618
1598731889.264348527,99.900,3931.9579843750007,80.375,42,42,50,267.522
1598731890.520302823,99.900,3920.6260312499994,80.375,41,41,50,280.234
1598731891.807256299,100.000,3906.764078125002,80,41,41,49,271.509
1598731893.032097109,100.000,3926.860312500001,80.25,41,41,49,296.491
1598731894.359517946,99.900,3943.5138906250004,80.25,41,41,50,268.724
1598731895.615753479,99.800,3940.293968750001,80.25,41,41,50,273.692
1598731896.870450730,99.900,3926.497828125,80.25,41,42,50,289.220
1598731898.149720133,99.900,3929.7966250000004,80.625,41,41,50,275.981
1598731899.413138327,99.900,3920.66134375,80.25,41,41,49,291.650
1598731900.757535905,99.900,3911.8391249999995,79.875,41,41,49,269.493
1598731902.005583366,99.900,3913.6749374999995,79.75,41,41,50,278.640
1598731903.253206818,99.800,3939.6872656250007,79.75,41,41,50,279.405
1598731904.510780373,99.900,3940.286734375,79.75,41,42,50,287.653
1598731905.786152296,99.900,3930.961078124999,79.75,41,41,50,287.153
1598731907.159260374,100.000,3923.564828125,79.625,41,41,49,262.218
1598731908.386295330,99.900,3927.5263750000004,79.75,41,41,49,283.890
1598731909.688934540,100.000,3916.8972343749997,80.25,41,41,50,288.666
1598731910.997535505,99.900,3933.693359374999,80.25,41,41,50,270.867
1598731912.283286610,99.900,3915.8796562499997,80.5,41,42,50,276.580
1598731913.551793214,99.900,3935.2265468750006,80.75,41,42,50,301.072
1598731914.901836436,100.000,3928.2229687500003,80.75,41,41,50,272.295
1598731916.196468178,99.900,3925.1149843750004,80.75,41,41,50,280.928
1598731917.579807916,99.900,3921.098796875,80.625,42,42,50,278.708
1598731918.882282890,100.000,3920.1208437500018,80.5,41,41,50,266.364
1598731920.093625459,100.000,3923.6310624999996,80.5,41,41,50,300.691
1598731921.379409537,100.000,3920.8887968750005,80.5,41,41,50,265.245
1598731922.671338235,100.000,3920.898828124999,80.5,41,41,50,282.400
1598731923.928240858,99.900,3935.730921875,80.5,41,42,50,271.978
1598731925.199518267,100.000,3928.1578593750005,80.375,41,41,50,288.301
1598731926.503667214,100.000,3934.6284062500004,80.375,41,42,50,284.242
1598731927.765170632,99.900,3929.4844218750004,80.375,41,42,50,269.913
1598731928.994123795,99.900,3937.1311406250006,80.375,41,42,50,281.136
1598731930.275315133,100.000,3923.9239531249987,80.375,41,42,50,279.737
1598731931.510787447,99.900,3924.7576718749997,80.375,41,41,50,280.330
1598731932.774453511,99.900,3915.6986718749995,80.375,41,42,50,280.290
1598731933.999773593,99.900,3908.6362968749995,80.25,41,41,50,280.833
1598731935.242706963,99.900,3936.579625,80,41,42,50,277.532
1598731936.510952009,100.000,3919.455328125001,80.125,41,41,50,276.851
1598731937.761716201,99.800,3927.52984375,80.625,42,42,50,284.967
1598731939.035108975,99.900,3918.146796874999,81,41,41,50,297.711
1598731940.383530735,99.800,3930.220578125001,80.75,41,41,50,258.722
1598731941.621066833,99.900,3929.3341093749996,80.75,41,41,50,281.024
1598731942.913612363,100.000,3927.4827031249993,80.875,41,41,50,290.242
1598731944.202372855,99.900,3922.1467500000003,80.875,41,42,50,277.875
1598731945.517396616,99.900,3935.1180312500005,81.25,41,41,50,270.829
1598731946.816231218,99.900,3910.809406249999,81.375,41,41,50,286.080
1598731948.042413562,99.900,3907.932234375,81.25,41,41,50,276.763
1598731949.311946675,100.000,3906.41509375,81.125,41,42,50,279.204
1598731950.614083291,99.900,3911.479406249999,80.75,41,41,50,281.249
1598731951.827813293,99.900,3889.8307187499995,80.75,41,41,50,277.048
1598731953.081366114,99.900,3920.665046875001,80.75,41,42,50,275.644
1598731954.300435519,99.900,3918.362375,80.75,41,41,50,283.637
1598731955.564012095,100.000,3907.4000000000005,80.75,41,42,50,278.102
1598731956.771346526,99.900,3939.499,80.5,41,42,50,281.061
1598731958.040184684,99.900,3917.7922812499996,80.25,41,42,50,278.720
1598731959.261286825,100.000,3913.434718750001,81.125,41,42,50,279.028
1598731960.492686498,99.900,3927.897515625001,81.25,41,41,50,280.825
1598731961.724311523,99.900,3926.8961718750006,81.25,41,42,50,282.573
1598731963.029150097,99.900,3906.6928749999997,81.125,41,41,50,277.651
1598731964.299558055,99.900,3943.903328124999,81.625,41,41,50,279.249
1598731965.551179576,99.900,3929.757515625001,81.75,41,42,50,288.571
1598731966.875936495,99.900,3922.0506249999994,81.75,41,41,50,274.134
1598731968.113291744,99.900,3921.097703125,81.5,41,42,50,276.766
1598731969.398863975,99.900,3909.840609374999,81.5,41,41,50,284.215
1598731970.652561386,99.900,3915.098656250001,81.5,42,42,50,290.768
1598731971.962220560,99.900,3907.41103125,81.5,41,42,50,277.072
1598731973.292560415,99.900,3902.839156249999,81.5,42,42,50,277.190
1598731974.556767967,99.900,3920.0307343749987,81.875,41,41,50,271.748
1598731975.716766746,99.900,3876.6543437499995,81.875,42,42,50,277.103
1598731976.948610122,100.000,3904.7380156249997,82.125,41,42,50,290.029
1598731978.219733449,99.900,3915.0407187499995,82.125,41,42,50,272.032
1598731979.536586230,100.000,3937.967750000001,82.75,42,42,50,286.183
1598731980.801915746,99.900,3903.746546874999,82.75,41,41,50,274.617
1598731982.116752394,99.900,3902.0175937500007,82,41,41,50,282.784
1598731983.393685200,99.900,3934.2985156250006,82.125,41,42,50,278.684
1598731984.596763071,99.900,3937.9919062500003,82.5,41,41,50,280.442
1598731985.758979570,99.900,3937.958906250001,82.75,41,42,50,279.949
1598731986.991270845,100.000,3925.170765624999,82.75,41,41,50,281.052
1598731988.240205176,100.000,3919.40375,82.25,41,42,50,279.109
1598731989.530725550,100.000,3903.0253125000004,81.75,41,42,50,287.491
1598731990.844148360,99.800,3940.118640625,81.75,41,41,50,275.416
1598731992.128883312,99.900,3905.8744843749996,82.25,41,42,50,272.214
1598731993.419328061,99.900,3895.6600156249992,82.25,41,41,50,281.626
1598731994.702191626,99.900,3928.2157031250003,82.125,41,41,50,276.961
1598731995.952237180,100.000,3892.2617031249983,82,41,41,50,283.356
1598731997.241327539,99.900,3917.1544999999987,82,41,42,50,275.626
1598731998.395809258,99.900,3929.8532656250004,81.625,41,42,50,293.923
1598731999.699681525,99.800,3921.318578125,81.5,41,41,50,266.914
1598732001.005007244,100.000,3903.006796874998,81.375,41,41,50,280.811
1598732002.314754485,100.000,3919.081531250001,80.875,42,42,50,285.574
1598732003.594348144,99.900,3904.019640625001,80.25,42,42,50,291.480
1598732004.941656390,99.900,3902.843750000001,80.25,41,41,50,265.166
1598732006.219646212,99.900,3931.8426875000005,80.375,41,41,50,278.895
1598732007.430980832,100.000,3902.915124999999,80.5,41,41,50,287.995
1598732008.780990106,100.000,3912.8894687499997,80.75,41,42,50,271.284
1598732010.085245734,99.900,3918.8005937499993,81,42,42,50,284.234
1598732011.413291760,100.000,3918.930218749999,81,41,42,50,286.090
1598732012.693078024,99.900,3931.676312500001,81.125,41,42,50,280.038
1598732013.991254887,99.900,3898.9698593750004,81.125,42,42,50,276.925
1598732015.277469946,100.000,3935.6913281249995,81.25,41,42,50,282.570
1598732016.620113424,99.900,3921.4571406249997,81.25,42,42,50,272.355
1598732017.841258305,100.000,3937.8591874999997,81.75,41,42,50,281.326
1598732019.071624588,99.900,3943.549765624999,81.875,41,41,50,285.371
1598732020.345929716,99.900,3935.988953124999,81.875,41,41,50,276.403
1598732021.635924648,100.000,3924.71734375,81.875,41,41,50,279.568
1598732022.885483162,99.800,3931.5321093749994,82.25,41,42,50,278.067
1598732024.180371273,99.900,3931.8597500000005,82.25,41,41,50,287.383
1598732025.542020297,99.900,3941.1646093749996,83.125,41,42,50,267.505
1598732026.847388599,99.900,3938.2498593750006,82.625,41,42,50,288.072
1598732028.146031126,99.800,3916.089468750001,82.25,42,42,50,274.254
1598732029.438640592,99.900,3925.9733906250003,82.125,41,42,50,281.176
1598732030.670750411,99.900,3930.318140625,82.125,41,42,50,281.989
1598732031.959106204,99.900,3942.3967499999994,82.25,41,41,50,287.078
1598732033.268992673,100.000,3942.171078125,82.25,41,42,50,268.902
1598732034.540338527,99.900,3925.619609375001,82.25,41,41,50,284.111
1598732035.814715583,100.000,3931.9973906249998,82.25,41,42,50,273.966
1598732037.142045422,100.000,3935.4648281250006,82.25,41,42,50,289.423
1598732038.420405043,100.000,3937.1635156249995,82.375,41,41,50,282.103
1598732039.780882762,99.900,3930.515140625,82.75,41,42,50,277.417
1598732041.061097842,99.800,3940.76134375,83,41,42,50,273.823
1598732042.224301319,99.900,3934.6632968750014,83,42,42,50,279.948
1598732043.501411539,99.900,3923.8963281250003,83,41,42,50,287.642
1598732044.808597965,99.900,3935.6460625000004,82.5,41,42,50,270.740
