Logged in ftmon_202008300646.csv
epoch [s], CPU usage [%], Clock [MHz], Tdie [C], Tgpu_edge [C], Tgpu_junc [C], Tsys [C], Power [W]
1598737811.682939387,99.900,3932.864546875,79.25,37,37,39,281.565
1598737813.000386069,99.900,3937.5541874999985,79.25,37,37,39,268.000
1598737814.302827755,100.000,3951.6015781250003,79.375,37,37,39,279.250
1598737815.641358680,99.900,3948.46459375,78.625,37,37,39,281.968
1598737816.880930006,100.000,3948.171593750003,78.625,37,37,39,288.666
1598737818.165638414,100.000,3943.2646406250014,78.625,37,37,38,274.620
1598737819.417169523,99.900,3930.0794375000005,78.625,37,37,38,272.936
1598737820.649754672,100.000,3929.8569375,78.125,37,37,38,277.365
1598737821.915703453,99.900,3952.9411875000005,77.75,36,36,38,281.988
1598737823.218960027,100.000,3935.392453125001,77.75,36,37,38,284.236
1598737824.513454698,99.900,3948.4642968750004,77.75,36,36,38,280.742
1598737825.726544604,100.000,3954.5692031249996,77.75,37,37,38,279.055
1598737826.968734344,100.000,3959.9800781250005,78.25,37,37,38,274.528
1598737828.208452153,100.000,3959.89984375,78.25,37,37,39,284.793
1598737829.489966364,99.900,3941.0774531249995,78.375,36,36,39,281.197
1598737830.818029539,99.900,3920.187281249999,78.75,36,37,39,288.841
1598737832.167200242,99.900,3933.1689999999985,78.625,37,37,39,269.996
1598737833.418039248,100.000,3932.6694687499994,78.125,37,37,39,288.988
1598737834.707168687,99.900,3921.096640625,78.125,36,37,39,266.282
1598737835.967018507,99.900,3949.232874999999,78.5,36,37,39,284.676
1598737837.192032278,99.900,3939.218968749999,78.625,37,37,39,273.599
1598737838.424606521,99.800,3938.883593749999,78.75,37,37,38,280.323
1598737839.679555399,100.000,3942.8662812499992,78.875,37,37,38,282.000
1598737840.873551488,99.900,3933.4913125000003,79.25,37,37,39,275.779
1598737842.075051541,100.000,3934.2415000000005,79.125,37,37,39,304.104
1598737843.434726919,99.900,3931.843500000001,79,37,37,39,265.453
1598737844.669190720,99.900,3913.005703124999,79,37,37,39,271.034
1598737845.858666911,99.900,3929.1989687500004,78.75,37,37,39,289.039
1598737847.138031134,100.000,3928.9597968750004,78.625,37,37,39,283.225
1598737848.432326014,99.900,3947.151234374999,78.875,37,37,39,276.011
1598737849.695792288,99.900,3938.08059375,79.125,36,36,39,281.887
1598737850.925382735,99.900,3939.199562500001,79.25,36,36,39,285.559
1598737852.224915414,99.900,3932.4184062500008,79.25,36,37,39,266.508
1598737853.526899296,100.000,3934.3525624999997,78.75,36,37,39,279.789
1598737854.736290821,100.000,3948.8416250000014,78.5,36,37,39,280.121
1598737855.934956346,99.900,3937.973125,78.5,36,36,39,300.877
1598737857.305449237,99.800,3932.6488124999996,78,36,37,39,264.959
1598737858.522083454,99.900,3929.2909062500003,77.875,36,36,39,299.414
1598737859.890258843,99.900,3926.5611875000004,77.875,36,37,39,261.331
1598737861.084105989,100.000,3923.042234375,78,36,36,39,277.441
1598737862.317131464,99.900,3922.653781250001,78.25,36,36,39,282.956
1598737863.568292264,99.900,3926.709781250001,78.125,37,37,39,283.081
1598737864.871756957,99.900,3942.4379531249983,78.25,36,36,39,279.893
1598737866.071550029,99.900,3945.7819218749996,78.75,36,36,39,293.816
1598737867.328848600,99.900,3949.2192812500016,78.75,36,36,39,269.892
1598737868.604274826,99.800,3928.5548593750004,78.5,36,37,39,270.241
1598737869.841458485,100.000,3927.6975468749993,78.25,36,36,39,286.529
1598737871.083665354,99.900,3918.268828125,78.25,36,36,39,275.409
1598737872.368117348,100.000,3938.016390625,78.375,37,37,39,293.858
1598737873.691226602,99.900,3953.1893281249995,78.75,36,36,40,267.493
1598737874.996490325,99.900,3942.0274531249997,78.75,36,36,40,280.124
1598737876.268414092,100.000,3939.798781249999,78.5,36,37,39,280.913
1598737877.539047973,99.900,3925.39828125,78.375,36,36,39,276.332
1598737878.779268555,100.000,3933.54596875,78.25,36,36,39,279.482
1598737880.028567978,100.000,3932.867,78.25,36,36,39,277.915
1598737881.265401967,99.900,3935.09121875,78.25,36,36,39,284.774
1598737882.495232676,99.900,3944.8606875000005,78.25,36,36,39,274.793
1598737883.646091598,99.900,3929.810359375001,79,36,36,39,282.718
1598737884.871363658,99.900,3943.727421874999,78.625,36,36,39,293.860
1598737886.228962601,99.900,3948.5522031250007,78.5,36,36,39,266.243
1598737887.431995019,99.900,3937.3269375000004,78.5,36,36,39,280.459
1598737888.714051585,99.900,3932.03978125,78.125,36,36,39,286.739
1598737889.933611843,100.000,3944.9387500000003,78.25,36,36,39,282.168
1598737891.249778277,99.900,3922.7045781249994,78.5,35,36,39,271.031
1598737892.429817376,99.900,3943.4447968749996,78.5,36,36,39,290.422
1598737893.723851669,99.900,3922.811859375,78.5,36,36,40,271.318
1598737894.976991782,99.900,3955.9595468750003,78.5,36,36,40,283.317
1598737896.268542952,99.900,3935.9124374999988,78.5,36,36,39,275.536
1598737897.484269272,99.800,3958.6547187499987,78.25,36,36,39,282.593
1598737898.695517838,99.900,3939.7437031249997,78.125,36,36,39,282.475
1598737899.876345520,99.900,3931.5641249999994,78.25,36,36,39,271.966
1598737901.079778773,99.900,3931.2728437500004,77.625,36,36,39,284.791
1598737902.372646234,99.900,3937.7867656249987,77.5,36,36,39,276.337
1598737903.613788955,99.900,3952.3920000000003,77.625,36,36,39,286.267
1598737904.833895044,99.900,3958.6902656249995,78,36,36,39,272.850
1598737906.084545871,100.000,3947.6679375,78.25,36,36,39,293.059
1598737907.340847869,100.000,3924.020109375,77.625,36,36,39,269.431
1598737908.585843322,99.900,3940.8334218750006,77.875,36,36,39,276.874
1598737909.862327209,99.900,3932.7230781249996,78,36,36,39,289.538
1598737911.145093987,99.900,3931.3313749999984,77.875,36,36,39,287.016
1598737912.451544228,99.900,3928.8386093750005,77.875,36,36,39,274.328
1598737913.753557429,99.900,3919.137046874999,77.875,35,36,39,270.313
1598737914.960784603,99.900,3932.384953125,77.875,36,36,39,278.090
1598737916.207876327,99.900,3919.198203124999,77.75,36,36,40,296.582
1598737917.545344028,99.900,3923.5231093750003,77.5,36,36,40,272.356
1598737918.783692057,100.000,3940.6223750000013,77.5,36,36,39,271.552
1598737920.052342767,99.900,3936.4894218750005,77.5,36,36,39,288.230
1598737921.362422102,99.900,3939.204484375,77.5,36,36,40,284.229
1598737922.698784983,99.800,3929.1022812499987,78,36,36,40,275.119
1598737923.988918384,99.900,3942.029125000001,78,36,36,39,272.136
1598737925.189495062,100.000,3951.8205000000003,78,36,36,39,282.196
1598737926.409989695,99.900,3957.7289375,78.5,36,36,40,286.751
1598737927.635064888,99.900,3965.0892500000004,78.75,36,36,40,269.469
1598737928.831779629,99.900,3954.3365312500014,78.75,36,36,39,299.248
1598737930.172370609,100.000,3941.6240937500006,78,36,36,39,269.424
1598737931.438079520,99.900,3937.8355156250004,78,36,36,39,281.160
1598737932.710047001,100.000,3932.3298750000004,78,36,36,39,277.148
1598737934.012760390,99.900,3940.79840625,78,36,36,40,283.493
1598737935.284493547,100.000,3916.9277343750005,77.875,35,36,40,276.742
1598737936.499873461,100.000,3939.2403125000014,77.875,36,36,39,276.912
1598737937.729236139,100.000,3936.2581718749984,78.25,36,36,39,275.120
1598737938.997150322,100.000,3939.803109374999,78.375,36,36,39,302.977
1598737940.349143262,99.900,3936.9023125000012,78.375,36,36,39,270.477
1598737941.661635374,99.900,3942.637890625,78.125,36,36,40,269.420
1598737942.883257028,99.900,3933.5691093749997,78.25,36,36,40,280.775
1598737944.130168747,99.900,3924.2043750000007,78.125,36,36,40,284.736
1598737945.359680298,99.900,3928.8546874999997,77.75,36,36,40,276.007
1598737946.629153890,99.900,3924.3921875000005,77.5,36,36,39,293.769
1598737947.931264312,100.000,3934.7856093749992,77.5,36,36,39,266.424
1598737949.203567194,99.900,3934.831140624999,77.625,36,36,39,294.448
1598737950.543320975,100.000,3933.659390625002,77.5,36,36,39,269.165
1598737951.850239171,99.900,3953.118796875,77.75,36,36,40,279.376
1598737953.099464494,99.900,3951.3032812500005,78,35,36,40,275.456
1598737954.391182397,99.900,3937.888140625,78.125,36,36,40,297.841
1598737955.696207349,99.800,3945.877624999999,78,36,36,40,263.025
1598737956.955502578,99.900,3933.5631875000004,78.5,36,36,39,303.274
1598737958.293328427,99.900,3941.8486406249995,78.625,36,36,39,261.195
1598737959.530750310,99.900,3941.6149218749993,78.875,35,36,39,274.239
1598737960.797821931,99.900,3932.700234375,78.875,36,36,39,282.182
1598737962.087168644,99.900,3935.5746562500008,78.875,36,36,39,295.770
1598737963.340157548,99.900,3940.6063437500006,78,36,36,39,263.455
1598737964.554420070,99.900,3923.292671874998,77.25,36,36,39,295.381
1598737965.914624525,99.800,3925.5342656250004,77.25,36,36,39,262.462
1598737967.198994205,99.800,3940.4146406249993,77,35,36,39,282.961
1598737968.401693733,99.900,3936.5841406249997,77.25,36,36,39,295.890
1598737969.700110347,99.900,3941.92140625,78.125,36,36,39,263.949
1598737970.909034807,99.900,3956.6743750000014,78,35,36,39,288.779
1598737972.197958983,99.900,3940.27009375,77.75,36,36,39,270.686
1598737973.421806546,100.000,3955.7954999999993,77.75,35,36,39,290.562
1598737974.765966940,99.900,3935.9741406250014,77.75,36,36,39,271.614
1598737975.973952973,99.900,3932.6865625000005,78.25,36,36,39,279.314
1598737977.179346029,99.900,3936.9946562500004,78,35,36,39,283.616
1598737978.391439512,100.000,3947.886078125001,78,36,36,39,288.271
1598737979.673241020,99.900,3935.754953125,77.125,36,36,39,266.283
1598737980.861701979,99.900,3898.1782343749996,77.125,36,36,39,283.197
1598737982.156481793,99.900,3931.6497499999996,77.125,35,36,39,282.831
1598737983.352414680,100.000,3935.5139062499993,77.125,36,36,39,280.480
1598737984.580249645,99.900,3935.137906250001,77,36,36,39,275.249
1598737985.842317050,99.900,3934.4192187500003,77.125,35,36,39,276.638
1598737987.125348303,99.900,3940.733421875,77.5,35,35,39,291.988
1598737988.396514863,99.900,3952.199046874999,77.875,35,36,39,280.841
1598737989.664826144,99.900,3952.5671875000003,77.875,36,36,39,278.604
1598737990.971737497,100.000,3933.862515624999,77.875,35,35,39,269.504
1598737992.220105265,99.800,3931.93128125,77.75,35,36,39,284.855
1598737993.559354872,99.900,3940.5181093749998,78.25,35,36,39,277.425
1598737994.816383611,99.900,3945.87653125,78,36,36,39,285.547
1598737996.008696587,99.900,3938.88140625,77.875,36,36,39,276.405
1598737997.318273078,99.900,3948.516421875,77.875,36,36,39,288.625
1598737998.591533467,99.900,3941.477140625001,77.875,35,36,39,265.867
1598737999.799464286,99.900,3945.6721406250017,77.75,36,36,39,278.844
1598738001.038338231,99.900,3920.564874999999,77.375,36,36,39,283.627
1598738002.297417967,99.900,3948.455093749999,77.25,35,36,40,277.549
1598738003.570187609,99.800,3940.0392968749998,77.375,35,35,40,277.396
1598738004.823620256,99.900,3944.0783906250003,77.5,35,35,39,281.676
1598738006.052882121,100.000,3933.754015625,77.5,35,35,39,295.658
1598738007.380589699,100.000,3931.9893593750003,78.125,35,36,39,270.989
1598738008.621015609,99.800,3946.779515625,77.875,35,35,39,274.016
1598738009.907818396,99.800,3930.8301875,78.125,35,35,39,282.411
1598738011.129509668,99.900,3920.035859375,78.25,36,36,39,286.509
1598738012.425274219,99.900,3930.312,78.375,36,36,39,272.045
1598738013.681131249,100.000,3939.9032031250003,78.625,35,36,39,283.370
1598738014.907440264,99.900,3940.1918124999993,78.75,36,36,39,277.414
1598738016.182559979,99.600,3930.6567343750007,77.75,35,36,39,281.935
1598738017.406068149,99.900,3919.1028124999993,77.75,35,35,39,296.110
1598738018.764593493,99.900,3934.736421875001,77.625,35,36,39,262.987
1598738020.052496618,99.900,3932.7249375,77.625,36,36,39,278.496
1598738021.310153217,99.900,3925.42303125,77.5,35,36,39,286.755
1598738022.618218900,100.000,3929.959374999999,77.25,35,35,39,273.765
1598738023.894778131,99.900,3938.065171874999,77.25,35,35,39,278.991
1598738025.199435330,99.900,3937.4148124999992,77.25,35,36,39,281.358
1598738026.451797575,99.900,3947.1027812500006,77.25,35,36,39,286.619
1598738027.693345609,99.900,3931.665796875,77,36,36,39,272.417
1598738028.961151395,99.800,3940.4415781250004,77,35,35,39,283.575
1598738030.270545901,99.900,3925.0869062499996,77,35,36,38,275.625
1598738031.569808103,99.900,3936.8562500000007,77.25,35,36,38,292.434
1598738032.868162514,100.000,3950.5043906250003,77.25,35,36,39,271.485
1598738034.147384602,99.900,3939.5321874999986,77.625,35,36,39,282.162
1598738035.459010979,99.900,3938.0387187500023,78,35,36,39,273.890
1598738036.690775964,100.000,3938.667468750001,77.375,35,36,39,278.442
1598738038.004612271,100.000,3936.62571875,76.75,36,36,39,292.166
1598738039.296290347,100.000,3944.31325,76.75,35,36,39,269.442
1598738040.560560644,100.000,3918.483187499998,76.625,35,35,38,284.367
1598738041.798569919,99.900,3933.6024999999986,76.5,35,35,38,275.020
1598738043.030971642,100.000,3942.927375000001,76.625,36,36,39,288.292
1598738044.340549314,100.000,3936.7919531250004,76.75,35,36,39,276.662
1598738045.590623308,99.900,3952.17696875,76.5,36,36,39,277.073
1598738046.839532796,100.000,3940.0389687499996,76.375,35,35,39,293.914
1598738048.142777994,99.900,3952.2562812499996,76.75,35,36,39,266.615
1598738049.432364768,99.900,3956.249015625,76.875,35,35,39,286.365
1598738050.726434229,99.900,3943.2690312500013,76.75,36,36,39,276.741
1598738051.998085464,100.000,3936.0783593749998,76.75,35,35,39,274.780
1598738053.233299863,99.900,3945.69984375,76.75,35,35,39,284.253
1598738054.505770443,99.900,3926.1962968750004,77,35,35,39,271.739
1598738055.769924222,99.800,3942.376453124999,77.25,35,35,39,285.504
1598738057.040386713,99.900,3945.797546875,77.25,35,35,39,288.708
1598738058.337513045,99.900,3928.330234375001,76.875,35,35,39,272.414
1598738059.571058598,99.900,3946.6919218749986,77.125,36,36,39,278.498
1598738060.824725122,100.000,3917.212296875,77.875,35,35,39,292.353
1598738062.163215780,100.000,3922.2361562499996,77.875,35,35,39,263.155
1598738063.413489499,99.800,3937.6602343750005,78,35,36,38,287.089
1598738064.667994384,99.900,3913.104453125001,78.25,35,35,38,280.780
1598738065.956795850,99.900,3937.3413906250003,78.25,35,35,39,278.732
1598738067.149443412,100.000,3928.7494062500004,78.25,35,36,39,273.524
1598738068.423402298,99.900,3940.305531249999,78,36,36,39,283.942
1598738069.702988648,99.900,3921.0044374999998,77.5,35,35,39,281.626
1598738070.969642845,99.900,3925.4269531249993,77.125,35,35,39,278.940
1598738072.240525426,99.900,3930.8806718749993,77,35,35,39,281.769
1598738073.480412137,99.900,3930.467718749999,76.625,35,35,39,282.529
1598738074.782641722,99.900,3952.2466406250005,77,35,35,39,268.749
1598738075.958670421,99.900,3940.1139687500004,77.125,35,35,39,283.320
1598738077.226310760,100.000,3944.10075,77.25,36,36,39,279.184
1598738078.502695049,99.900,3960.6956250000003,77.5,35,35,39,281.443
1598738079.788944201,99.900,3960.584109374999,77.375,36,36,39,279.943
1598738081.038479608,99.900,3939.359156249998,77.25,35,35,40,300.475
1598738082.317079299,100.000,3934.7188281250005,77.25,35,36,40,262.132
1598738083.580347969,99.900,3949.1208437500018,77.25,35,35,39,293.242
1598738084.900334825,99.900,3938.052093750001,77,35,36,39,264.922
1598738086.145862637,100.000,3912.4829531249998,76.75,35,35,39,284.383
1598738087.392002241,100.000,3940.805781249999,76.875,35,35,39,283.091
1598738088.644784687,100.000,3926.6440937500006,76.625,35,36,39,282.505
1598738089.981010296,99.900,3927.244640625,76.25,35,36,39,269.266
1598738091.152007848,100.000,3931.8060000000005,76.25,35,35,39,278.313
1598738092.409909932,100.000,3943.0754999999995,76.25,35,35,39,282.677
1598738093.651740434,100.000,3933.0271406250013,76.625,36,36,39,295.142
1598738095.002556271,99.900,3923.7397812500003,76.75,36,36,39,272.365
1598738096.258606867,99.900,3938.91734375,77.125,35,35,40,285.110
1598738097.518114213,99.900,3953.3705468750004,78.25,35,36,40,262.316
1598738098.761921952,99.900,3952.455218749999,78,35,36,39,286.996
1598738100.002787568,99.900,3932.4270625,77.875,35,36,39,276.864
1598738101.221876919,99.900,3941.0337187500004,77.5,35,35,39,279.066
1598738102.512411115,99.900,3942.680281249999,77.5,35,35,39,278.584
1598738103.768751082,99.900,3932.6155781250004,77.625,35,35,39,280.798
1598738105.006803167,99.900,3931.8664531250006,77.625,35,35,39,291.287
1598738106.318501522,99.900,3942.124468750001,77.625,35,36,39,270.874
1598738107.568709070,99.900,3930.8133437499996,77.875,35,36,39,277.030
1598738108.808943680,99.900,3941.008546874999,78,35,35,39,284.029
1598738110.045585909,99.900,3948.0206875000013,78.375,35,35,39,276.417
1598738111.249071994,100.000,3932.8455312499996,77.875,35,35,39,284.062
1598738112.496850844,100.000,3932.1037499999998,77.75,35,35,39,275.349
1598738113.723916926,100.000,3948.1520781249974,77.75,35,35,38,281.347
1598738114.962354657,99.900,3948.993203125002,77.5,35,35,38,280.119
